# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:reactome_neuronal_system (set)
# _SET1_  NGENES = 385
# _SET1_  P-VALUE = 2.7511e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET6_   ENSG00000119866     2   60678302   60780702    161      32  390286       2.0734    0.0029649   -8.8818e-15       2.0734
_SET6_   ENSG00000138071     2   65454887   65498387    109      12  395879       1.7549    0.0085435   -8.8818e-15       1.7549
_SET6_   ENSG00000115977     2   69688532   69901481    255      18  394972       -1.089      0.64884   -8.8818e-15       -1.089
_SET6_   ENSG00000075340     2   70834750   70995357    592      34  400547      0.30916      0.12082   -8.8818e-15      0.30916
_SET6_   ENSG00000116039     2   71163012   71192536    104      22  387814      -2.4485      0.96323   -8.8818e-15      -2.4485
_SET6_   ENSG00000135622     2   74881355   74909186     30       7  370464      0.80581      0.10054   -8.8818e-15      0.80581
_SET6_   ENSG00000176204     2   76974845   77820445   2643     110  391279      -0.5738      0.18244   -8.8818e-15      -0.5738
_SET6_   ENSG00000066032     2   79412357   80875905   4297     262  397094      -1.1882      0.38401   -8.8818e-15      -1.1882
_SET6_   ENSG00000162951     2   80515483   80531874     27       7  396062       0.9191     0.069209   -8.8818e-15       0.9191
_SET6_   ENSG00000115041     2   95963052   96051825     98      10  379658       0.9075     0.067851   -8.8818e-15       0.9075
_SET6_   ENSG00000168758     2   97525453   97536494      6       3  409466       1.2528     0.048635   -8.8818e-15       1.2528
_SET6_   ENSG00000071051     2  106361354  106510730    525      26  402801      -1.4414      0.73424   -8.8818e-15      -1.4414
_SET6_   ENSG00000115665     2  108602979  108630450     71      21  398970      0.30619      0.18238   -8.8818e-15      0.30619
_SET6_   ENSG00000136717     2  127805603  127864931    248      31  390945     0.034226      0.22723    -8.854e-15     0.034226
_SET6_   ENSG00000152128     2  135213330  135476570    668      42  400926     -0.84738      0.48652   -8.8818e-15     -0.84738
_SET6_   ENSG00000115839     2  135809835  135933964    167      12  344228       0.7572     0.092274   -8.8818e-15       0.7572
_SET6_   ENSG00000115866     2  136664247  136743670     69       4  390000     -0.11803      0.34531    -8.854e-15     -0.11803
_SET6_   ENSG00000168280     2  149632819  149883273    216      13  393717     -0.10847      0.31346    -8.854e-15     -0.10847
_SET6_   ENSG00000187123     2  150186499  150330662    285      27  395861       -1.213       0.6902   -8.8818e-15       -1.213
_SET6_   ENSG00000162989     2  155554811  155714863    460      53  398178       2.1786    0.0015246   -8.8818e-15       2.1786
_SET6_   ENSG00000144283     2  159313476  159539391    645      26  385171      0.99688     0.029764   -8.8818e-15      0.99688
_SET6_   ENSG00000115183     2  159825146  160089170    771      45  392865       1.3219     0.012658   -8.8818e-15       1.3219
_SET6_   ENSG00000136531     2  166095912  166248818    398      31  400067      0.91532     0.044465   -8.8818e-15      0.91532
_SET6_   ENSG00000128683     2  171669723  171717661    124      16  394390      -1.6839       0.8567   -8.8818e-15      -1.6839
_SET6_   ENSG00000091428     2  173600002  173917621    862      61  383399       1.0554     0.023123   -8.8818e-15       1.0554
_SET6_   ENSG00000138435     2  175612320  175629200     45       7  395388      -1.5413      0.84434   -8.8818e-15      -1.5413
_SET6_   ENSG00000170144     2  178077291  178088686     11       3  392704       1.4326     0.031358   -8.8818e-15       1.4326
_SET6_   ENSG00000170396     2  185463093  185804219    699      26  400383       2.4092   0.00050426   -8.8818e-15       2.4092
_SET6_   ENSG00000138449     2  190425305  190448484     48       8  394708      -1.0979      0.69786   -8.8818e-15      -1.0979
_SET6_   ENSG00000115540     2  198380295  198418423     47       9  385818        3.272   5.6851e-05   -8.8818e-15        3.272
_SET6_   ENSG00000003393     2  202565277  202645912    245      22  394202     -0.68979      0.50867   -8.8818e-15     -0.68979
_SET6_   ENSG00000116030     2  203070903  203103331     62      10  398861      0.14095      0.23751    -8.854e-15      0.14095
_SET6_   ENSG00000204217     2  203241659  203432474    307      16  393835      -0.1307      0.29234    -8.854e-15      -0.1307
_SET6_   ENSG00000138443     2  204192942  204312446    164      24  358629      0.54413      0.11941   -8.8818e-15      0.54413
_SET6_   ENSG00000118257     2  206546714  206662857    264      47  389693     -0.77264      0.53061   -8.8818e-15     -0.77264
_SET6_   ENSG00000114948     2  207308263  207485851    356      37  394065      0.97308     0.045569   -8.8818e-15      0.97308
_SET6_   ENSG00000163251     2  208627310  208634287     11       5  310092      -2.2443      0.96246   -8.8818e-15      -2.2443
_SET6_   ENSG00000078018     2  210288782  210598842    719      27  379116      0.88522      0.04126   -8.8818e-15      0.88522
_SET6_   ENSG00000178568     2  212240446  213403565   4087     185  393163    -0.058871     0.082732    -8.854e-15    -0.058871
_SET6_   ENSG00000174453     2  215275789  215443683    434      29  377416     -0.23841      0.28837    -8.854e-15     -0.23841
_SET6_   ENSG00000163466     2  219081817  219119079     69       9  397743      -1.1238      0.70355   -8.8818e-15      -1.1238
_SET6_   ENSG00000054356     2  220154345  220174370     49       9  385229    -0.011481      0.31454   -8.8558e-15    -0.011481
_SET6_   ENSG00000175084     2  220283099  220291461     18       4  395607     0.004923      0.30787   -8.8558e-15     0.004923
_SET6_   ENSG00000116106     2  222282747  222438922    379      33  399516       0.2196      0.15814    -8.854e-15       0.2196
_SET6_   ENSG00000135919     2  224839829  224904036    209      27  390452      0.28585      0.16441   -8.8818e-15      0.28585
_SET6_   ENSG00000135905     2  225629807  225907162    716      52  394658      0.57329     0.070709   -8.8818e-15      0.57329
_SET6_   ENSG00000168958     2  228189867  228222550    101      11  393403     -0.11331      0.32219    -8.854e-15     -0.11331
_SET6_   ENSG00000135914     2  231972944  231989832     17       6  383261     0.011038      0.29757   -8.8558e-15     0.011038
_SET6_   ENSG00000135902     2  233390703  233401377     28       6  394230     -0.26261      0.39193   -8.8818e-15     -0.26261
_SET6_   ENSG00000196811     2  233404437  233411113     23       6  400090      -1.4092      0.81167   -8.8818e-15      -1.4092
_SET6_   ENSG00000068024     2  239969864  240323348   1129      85  387709       1.3715    0.0081533   -8.8818e-15       1.3715
_SET6_   ENSG00000063660     2  241375088  241407493    151      32  392463      0.51288      0.12047   -8.8818e-15      0.51288
_SET6_   ENSG00000130294     2  241653181  241759725    313      39  390417       2.8025   0.00020729   -8.8818e-15       2.8025
_SET6_   ENSG00000134115     3    1134260    1445901   1386     104  396923      0.80739     0.028527   -8.8818e-15      0.80739
_SET6_   ENSG00000150995     3    4535032    4889524   1220     136  392225      -1.4014      0.66951   -8.8818e-15      -1.4014
_SET6_   ENSG00000134108     3    5163905    5222596    139      12  395628     -0.95977      0.63742   -8.8818e-15     -0.95977
_SET6_   ENSG00000196277     3    6811688    7783215   3070     204  395649      -1.8898      0.65826   -8.8818e-15      -1.8898
_SET6_   ENSG00000182533     3    8775486    8883492    494      57  401754     -0.53995      0.40968   -8.8818e-15     -0.53995
_SET6_   ENSG00000156959     3    9543481    9595486    181      16  397414      -0.8466      0.58195   -8.8818e-15      -0.8466
_SET6_   ENSG00000134072     3    9799026    9811676     20       7  359500      0.71003      0.10879   -8.8818e-15      0.71003
_SET6_   ENSG00000157017     3   10327359   10334631     17       5  413253      0.12902      0.25606    -8.854e-15      0.12902
_SET6_   ENSG00000157087     3   10365707   10749716   1397     117  389786       2.1689   0.00060013   -8.8818e-15       2.1689
_SET6_   ENSG00000132164     3   10857885   10982419    362      37  384636      0.45161      0.11656   -8.8818e-15      0.45161
_SET6_   ENSG00000157103     3   11034410   11080933    158      37  394768       3.1189   7.8515e-05   -8.8818e-15       3.1189
_SET6_   ENSG00000154764     3   13857755   13921618    217      35  391783     -0.87279      0.57031   -8.8818e-15     -0.87279
_SET6_   ENSG00000206561     3   15491640   15563258    222      23  400332      -1.9974      0.90386   -8.8818e-15      -1.9974
_SET6_   ENSG00000144566     3   19988571   20026667    133      17  395217       2.6707   0.00047088   -8.8818e-15       2.6707
_SET6_   ENSG00000033867     3   27414214   27525911    367      21  401543      0.40469      0.13142   -8.8818e-15      0.40469
_SET6_   ENSG00000185313     3   38738293   38835501    332      28  392604      -1.4236      0.75585   -8.8818e-15      -1.4236
_SET6_   ENSG00000170011     3   39850405   40301812   1255      57  389625      0.37168     0.064413   -8.8818e-15      0.37168
_SET6_   ENSG00000188846     3   40498783   40503861     11       4  369960       1.4024     0.030347   -8.8818e-15       1.4024
_SET6_   ENSG00000168036     3   41236328   41301587     92      10  395726      0.74701     0.087643   -8.8818e-15      0.74701
_SET6_   ENSG00000187094     3   42299317   42307699     21       5  394416      -1.0596      0.69523   -8.8818e-15      -1.0596
_SET6_   ENSG00000114646     3   47603729   47622282     21       4  408371    -0.062275      0.33276    -8.854e-15    -0.062275
_SET6_   ENSG00000172037     3   49158547   49170551     10       6  406003       1.1363     0.062517   -8.8818e-15       1.1363
_SET6_   ENSG00000067560     3   49396578   49450431     87       9  404526       1.6405     0.012808   -8.8818e-15       1.6405
_SET6_   ENSG00000173402     3   49506146   49573048    102      11  399057       1.6165     0.012695   -8.8818e-15       1.6165
_SET6_   ENSG00000164061     3   49591922   49708978    160      15  398306       1.9174     0.005102   -8.8818e-15       1.9174
_SET6_   ENSG00000164076     3   49895421   49907655     17       4  386483       1.7438     0.011343   -8.8818e-15       1.7438
_SET6_   ENSG00000001617     3   50192478   50226508     63      10  367848       1.6086     0.012943   -8.8818e-15       1.6086
_SET6_   ENSG00000164082     3   51741086   51752629      7       4  392810       1.0834     0.097279   -8.8818e-15       1.0834
_SET6_   ENSG00000157388     3   53528683   53847760    742      73  393581       2.1171    0.0013549   -8.8818e-15       2.1171
_SET6_   ENSG00000114251     3   55499743   55523973     49      12  388360    -0.048499      0.28829    -8.854e-15    -0.048499
_SET6_   ENSG00000187672     3   55542336   56502391   2775      95  387382     -0.78564      0.23575   -8.8818e-15     -0.78564
_SET6_   ENSG00000168374     3   57557090   57583947     69      10  405170     -0.72135      0.56292   -8.8818e-15     -0.72135
_SET6_   ENSG00000163686     3   58223233   58281420    198      18  398526       0.5636      0.10833   -8.8818e-15       0.5636
_SET6_   ENSG00000168309     3   58549844   58613337    262      26  394501      -1.0144      0.62641   -8.8818e-15      -1.0144
_SET6_   ENSG00000163618     3   62384022   62861054   1800      99  395134      0.70614     0.022868   -8.8818e-15      0.70614
_SET6_   ENSG00000163630     3   63213991   63602597   1446      98  397756      -1.0533      0.45498   -8.8818e-15      -1.0533
_SET6_   ENSG00000121440     3   73431584   73674091    594      62  398679      0.60592     0.074695   -8.8818e-15      0.60592
_SET6_   ENSG00000175161     3   85008132   86123579   2743      55  394350       3.2894    5.203e-07   -8.8818e-15       3.2894
_SET6_   ENSG00000083937     3   87276421   87304698     71      13  391091      0.87602     0.071626   -8.8818e-15      0.87602
_SET6_   ENSG00000178750     3   93733213   93747454     13       4  390183      0.42282      0.17733   -8.8818e-15      0.42282
_SET6_   ENSG00000114391     3  101399935  101405626     11       5  405518      -2.0075      0.93528   -8.8818e-15      -2.0075
_SET6_   ENSG00000177707     3  110788918  110994410    431      47  391313       1.1224     0.032203   -8.8818e-15       1.1224
_SET6_   ENSG00000151577     3  113847499  113918254    195      26  399926      -1.7083      0.86324   -8.8818e-15      -1.7083
_SET6_   ENSG00000172020     3  115342171  115440337    247      47  400882       1.0504     0.040126   -8.8818e-15       1.0504
_SET6_   ENSG00000144847     3  118619404  118864915    590      38  391659      0.86023     0.046022   -8.8818e-15      0.86023
_SET6_   ENSG00000082701     3  119540170  119813264    398      24  387462     0.038981      0.21926    -8.854e-15     0.038981
_SET6_   ENSG00000145087     3  120626919  121143608   1479      30  393233      0.82723     0.019862   -8.8818e-15      0.82723
_SET6_   ENSG00000036828     3  121902530  122005342    401      28  398182     -0.31366      0.32801   -8.8818e-15     -0.31366
_SET6_   ENSG00000114030     3  122140796  122233792    206      21  391010      0.46409      0.12746   -8.8818e-15      0.46409
_SET6_   ENSG00000144868     3  132757235  133116636   1096      49  394347       3.5761   1.5567e-06   -8.8818e-15       3.5761
_SET6_   ENSG00000154917     3  133543083  133614680    205      44  389580      -1.3744      0.75576   -8.8818e-15      -1.3744
_SET6_   ENSG00000154928     3  134316643  134979309   1910     132  393617     0.067089     0.087637    -8.854e-15     0.067089
_SET6_   ENSG00000158258     3  139654027  140296239   1817     138  395301      -1.0184      0.41344   -8.8818e-15      -1.0184
_SET6_   ENSG00000114127     3  142025449  142166904    174      17  389548       1.0273     0.045272   -8.8818e-15       1.0273
_SET6_   ENSG00000070087     3  149682691  149768575    229      26  400488      0.97494     0.049814   -8.8818e-15      0.97494
_SET6_   ENSG00000169860     3  152552736  152555841      6       2  369416      0.49399      0.20353   -8.8818e-15      0.49399
_SET6_   ENSG00000196549     3  154741913  154901497    364      48  402424     -0.66664      0.49288   -8.8818e-15     -0.66664
_SET6_   ENSG00000121871     3  164904508  164914897     17       5  401284     -0.13826      0.37749    -8.854e-15     -0.13826
_SET6_   ENSG00000163558     3  169940153  170023769    283       9  391722     -0.57674      0.51378   -8.8818e-15     -0.57674
_SET6_   ENSG00000154310     3  170779128  171178197   1033     107  398865     -0.51301      0.33761   -8.8818e-15     -0.51301
_SET6_   ENSG00000075651     3  171318195  171528740    550      19  391634      0.19173      0.15311    -8.854e-15      0.19173
_SET6_   ENSG00000121853     3  172162923  172166246      8       3  386120      -1.2056      0.76704   -8.8818e-15      -1.2056
_SET6_   ENSG00000169760     3  173114074  174004434   2340     129  394147      0.17243     0.056104    -8.854e-15      0.17243
_SET6_   ENSG00000114416     3  180585929  180700541    194      16  388787      0.43345      0.14279   -8.8818e-15      0.43345
_SET6_   ENSG00000186090     3  183749332  183757157     37       8  400182      0.79028     0.085259   -8.8818e-15      0.79028
_SET6_   ENSG00000178084     3  183770835  183778459     26       7  382418       1.9129    0.0066635   -8.8818e-15       1.9129
_SET6_   ENSG00000186038     3  183814852  183824783     19       5  400725       1.4957     0.020148   -8.8818e-15       1.4957
_SET6_   ENSG00000196083     3  190231840  190375843    460      69  392524      0.35024      0.13735   -8.8818e-15      0.35024
_SET6_   ENSG00000174013     3  196295482  196315930     48      10  387523      0.17395      0.22541    -8.854e-15      0.17395
_SET6_   ENSG00000180370     3  196466728  196559518    360      31  396724       -1.885       0.8697   -8.8818e-15       -1.885
_SET6_   ENSG00000075711     3  196769431  197026171    621      26  389919     -0.43486      0.33215   -8.8818e-15     -0.43486
_SET6_   ENSG00000168993     4     778745     819986    172      25  389072      0.34172      0.15246   -8.8818e-15      0.34172
_SET6_   ENSG00000178950     4     843064     926161    338      30  388406     -0.96663      0.59746   -8.8818e-15     -0.96663
_SET6_   ENSG00000145214     4     952675     980683     66      13  390182      0.93099     0.063596   -8.8818e-15      0.93099
_SET6_   ENSG00000159692     4    1205236    1243741    120      15  395569       1.2756     0.028942   -8.8818e-15       1.2756
_SET6_   ENSG00000087274     4    2845584    2931803    136      17  395256      0.60679      0.10778   -8.8818e-15      0.60679
_SET6_   ENSG00000197386     4    3076408    3245676    341      20  395621      0.25893      0.17012   -8.8818e-15      0.25893
_SET6_   ENSG00000159788     4    3294755    3441640    333      37  392304       2.6047   0.00043232   -8.8818e-15       2.6047
_SET6_   ENSG00000175920     4    3465033    3503200    261      26  389230       1.4414      0.01582   -8.8818e-15       1.4414
_SET6_   ENSG00000184160     4    3768075    3770251      3       2  296609        1.343     0.046306   -8.8818e-15        1.343
_SET6_   ENSG00000168824     4    4349867    4420785    280      39  398361      -1.0072       0.6103   -8.8818e-15      -1.0072
_SET6_   ENSG00000109501     4    6271576    6304992    168      10  390477      0.22968      0.19056    -8.854e-15      0.22968
_SET6_   ENSG00000137449     4   15004298   15071777    155      19  392008       2.9454   0.00018802   -8.8818e-15       2.9454
_SET6_   ENSG00000174343     4   40337346   40357234    104      10  404339       -1.422      0.79853   -8.8818e-15       -1.422
_SET6_   ENSG00000163697     4   40812044   41218731   1405      79  396694     -0.18756      0.16716    -8.854e-15     -0.18756
_SET6_   ENSG00000183783     4   44175926   44450824    627      47  391999      -3.6114      0.99716   -8.8818e-15      -3.6114
_SET6_   ENSG00000163285     4   46037786   46126098    267      15  398275       0.4448      0.12728   -8.8818e-15       0.4448
_SET6_   ENSG00000151834     4   46250444   46477247    474      30  397676       3.2837   2.1505e-05   -8.8818e-15       3.2837
_SET6_   ENSG00000109158     4   46920917   46996424    230      21  401690        2.576   0.00054601   -8.8818e-15        2.576
_SET6_   ENSG00000163288     4   46995740   47428461    981      65  396928       1.0778     0.018541   -8.8818e-15       1.0778
_SET6_   ENSG00000109189     4   53457138   53525502     81       6  397716      -1.2135      0.77493   -8.8818e-15      -1.2135
_SET6_   ENSG00000109255     4   56461396   56502865    137      16  367908       1.2131     0.031386   -8.8818e-15       1.2131
_SET6_   ENSG00000150471     4   62066976   62944053   1824     114  392094       1.7101    0.0013443   -8.8818e-15       1.7101
_SET6_   ENSG00000138744     4   76831809   76862204    136      14  403437      -0.9831      0.64977   -8.8818e-15      -0.9831
_SET6_   ENSG00000138758     4   77870856   77961537    229      18  395273      -1.7959      0.86518   -8.8818e-15      -1.7959
_SET6_   ENSG00000138668     4   83273651   83295656     47       6  382512     -0.13012      0.34361    -8.854e-15     -0.13012
_SET6_   ENSG00000138663     4   83955600   83996971     51      10  390778      0.29349      0.19318   -8.8818e-15      0.29349
_SET6_   ENSG00000109339     4   86936276   87515284   1524      50  396204       1.4775    0.0033973   -8.8818e-15       1.4775
_SET6_   ENSG00000152583     4   88394487   88452213    181      13  401849      0.76134     0.078471   -8.8818e-15      0.76134
_SET6_   ENSG00000145335     4   90645250   90759466    360      23  403148         1.83    0.0052594   -8.8818e-15         1.83
_SET6_   ENSG00000152208     4   93225550   94695707   3512     107  369739     -0.65565      0.20684   -8.8818e-15     -0.65565
_SET6_   ENSG00000163110     4   95373037   95589377    470      25  397340      -1.4634      0.73992   -8.8818e-15      -1.4634
_SET6_   ENSG00000182168     4   96083655   96470357   1273     113  390539      0.47394     0.064545   -8.8818e-15      0.47394
_SET6_   ENSG00000151247     4   99792835   99851788    161      20  396285        2.006    0.0042142   -8.8818e-15        2.006
_SET6_   ENSG00000138814     4  101944566  102269435    705      45  402062       1.2113     0.018395   -8.8818e-15       1.2113
_SET6_   ENSG00000164038     4  103941025  104006986     78      19  393616      0.20761      0.20652    -8.854e-15      0.20761
_SET6_   ENSG00000145362     4  113739265  114304896   1607     123  395208       1.8532    0.0013016   -8.8818e-15       1.8532
_SET6_   ENSG00000164099     4  119201193  119274158    176      25  404475      0.48568      0.13227   -8.8818e-15      0.48568
_SET6_   ENSG00000138688     4  123073488  123283913    293      22  392846       2.8376   0.00022213   -8.8818e-15       2.8376
_SET6_   ENSG00000172007     4  140374386  140397763     49       5  375222       -1.006      0.68118   -8.8818e-15       -1.006
_SET6_   ENSG00000145425     4  152020725  152025804      3       2  407417     -0.39207      0.54678   -8.8818e-15     -0.39207
_SET6_   ENSG00000171564     4  155484108  155492238     18       3  407818      -1.7052      0.89727   -8.8818e-15      -1.7052
_SET6_   ENSG00000171560     4  155504278  155511918     10       5  394750       1.2633     0.040353   -8.8818e-15       1.2633
_SET6_   ENSG00000164116     4  156587863  156653501    199      31  392922    -0.075378      0.26936    -8.854e-15    -0.075378
_SET6_   ENSG00000061918     4  156680144  156728743    135      26  395778     -0.41465      0.40668   -8.8818e-15     -0.41465
_SET6_   ENSG00000109738     4  157997209  158093242    313      20  394247      0.24059      0.19191    -8.854e-15      0.24059
_SET6_   ENSG00000120251     4  158125334  158287227    259      21  368543       1.5795     0.012168   -8.8818e-15       1.5795
_SET6_   ENSG00000109756     4  160025330  160281321    441      32  384449     -0.72849      0.46438   -8.8818e-15     -0.72849
_SET6_   ENSG00000109472     4  166282346  166419472    556      25  401200       1.3473     0.013935   -8.8818e-15       1.3473
_SET6_   ENSG00000109572     4  170533784  170644824    256      16  391127      0.11221      0.21794    -8.854e-15      0.11221
_SET6_   ENSG00000145451     4  175558065  175750465    703      54  398830      0.82001     0.043517   -8.8818e-15      0.82001
_SET6_   ENSG00000150625     4  176554085  176923815   1087      82  391676       1.7735    0.0028633   -8.8818e-15       1.7735
_SET6_   ENSG00000180104     5     443273     472052    105      11  397873     0.072758      0.24201    -8.854e-15     0.072758
_SET6_   ENSG00000142319     5    1392909    1445545    163      25  393579      0.29722      0.16485   -8.8818e-15      0.29722
_SET6_   ENSG00000169862     5   10971952   11904155   2502     182  391972      0.74925     0.014281   -8.8818e-15      0.74925
_SET6_   ENSG00000040731     5   24487209   24645087    557      30  385974       0.4657     0.092577   -8.8818e-15       0.4657
_SET6_   ENSG00000113100     5   26880709   27121257    588      37  399680       1.5209    0.0087003   -8.8818e-15       1.5209
_SET6_   ENSG00000113360     5   31400604   31532303    300      24  387011     -0.66946      0.47861   -8.8818e-15     -0.66946
_SET6_   ENSG00000164318     5   38258511   38465123    637      52  399763     -0.19017       0.2537    -8.854e-15     -0.19017
_SET6_   ENSG00000170571     5   49692026   49739082     78       7  390589     -0.61194      0.51156   -8.8818e-15     -0.61194
_SET6_   ENSG00000164171     5   52285156   52390609    384      27  401028      -1.8965      0.87391   -8.8818e-15      -1.8965
_SET6_   ENSG00000164509     5   55147207   55218678    182      25  394418     -0.64982      0.49416   -8.8818e-15     -0.64982
_SET6_   ENSG00000169067     5   56775846   56778636      4       2  412940    -0.010391      0.36738   -8.8558e-15    -0.010391
_SET6_   ENSG00000152932     5   57878048   58155213    833      54  396773       1.0251     0.023281   -8.8818e-15       1.0251
_SET6_   ENSG00000186479     5   63802084   63908139    208      27  400753      0.58316      0.10077   -8.8818e-15      0.58316
_SET6_   ENSG00000112851     5   65222303   65378377    163      18  371654     0.013552      0.27739   -8.8558e-15     0.013552
_SET6_   ENSG00000131711     5   71403061   71505395    205      42  381006   -0.0059709      0.24672   -8.8558e-15   -0.0059709
_SET6_   ENSG00000157107     5   72251808   72386349    210      14  402542       1.5746     0.013003   -8.8818e-15       1.5746
_SET6_   ENSG00000122012     5   75378997   75649764    861      57  398348     -0.96754      0.49769   -8.8818e-15     -0.96754
_SET6_   ENSG00000181104     5   76011868   76031606     26       6  409057       1.4603     0.023146   -8.8818e-15       1.4603
_SET6_   ENSG00000145708     5   76248538   76276983     61      11  394165       1.2969     0.029557   -8.8818e-15       1.2969
_SET6_   ENSG00000132842     5   77296349   77590579    623      21  381558      0.74416      0.05383   -8.8818e-15      0.74416
_SET6_   ENSG00000085365     5   77656339   77776562    295      13  396582       2.3996   0.00093959   -8.8818e-15       2.3996
_SET6_   ENSG00000152413     5   78668459   78810040    319      25  383787       1.3478      0.01874   -8.8818e-15       1.3478
_SET6_   ENSG00000186468     5   81569177   81574396     21       5  374495     0.080055      0.27388    -8.854e-15     0.080055
_SET6_   ENSG00000145681     5   82933624   83017432    213      35  393682       0.2303      0.17577    -8.854e-15       0.2303
_SET6_   ENSG00000081189     5   88013975   88199922    319      25  390064     -0.19505      0.29343    -8.854e-15     -0.19505
_SET6_   ENSG00000164199     5   89825161   90460038   1424      66  393016       2.6678   5.3814e-05   -8.8818e-15       2.6678
_SET6_   ENSG00000175471     5   94039446   94620279   1362     105  394209       2.1473   0.00065014   -8.8818e-15       2.1473
_SET6_   ENSG00000184349     5  106712590  107006596    726      91  391358      0.96915     0.035166   -8.8818e-15      0.96915
_SET6_   ENSG00000198961     5  108670410  108745695    237      15  395558       -3.307      0.99638   -8.8818e-15       -3.307
_SET6_   ENSG00000152495     5  110559351  110830584    695      44  398196      -1.8309      0.82406   -8.8818e-15      -1.8309
_SET6_   ENSG00000080709     5  113696642  113832337    300      32  390494       3.6401   6.2606e-06   -8.8818e-15       3.6401
_SET6_   ENSG00000064692     5  121647049  121799914    221      21  388824      -2.1418      0.92864   -8.8818e-15      -2.1418
_SET6_   ENSG00000131435     5  131593364  131609147     41       7  409941    -0.041363      0.30453    -8.854e-15    -0.041363
_SET6_   ENSG00000164402     5  132086509  132142933     86       7  387086     -0.20687      0.37731    -8.854e-15     -0.20687
_SET6_   ENSG00000213585     5  133307606  133340824     79      12  394353       1.2451     0.033824   -8.8818e-15       1.2451
_SET6_   ENSG00000113575     5  133530025  133561833     89       6  401919     -0.14098      0.35832    -8.854e-15     -0.14098
_SET6_   ENSG00000152377     5  136310987  136934068   1638      91  386187     -0.53884      0.23645   -8.8818e-15     -0.53884
_SET6_   ENSG00000146006     5  138204612  138211057      7       2  411645     -0.73669      0.62504   -8.8818e-15     -0.73669
_SET6_   ENSG00000146005     5  139175406  139224051     80       9  389242       1.6961     0.012863   -8.8818e-15       1.6961
_SET6_   ENSG00000185129     5  139487362  139496321      3       2  325778       2.1246    0.0060929   -8.8818e-15       2.1246
_SET6_   ENSG00000187372     5  140593509  140596993      6       2  413386      0.10059      0.30932    -8.854e-15      0.10059
_SET6_   ENSG00000197948     5  141018869  141030986     50      13  395447      -0.7319      0.56522   -8.8818e-15      -0.7319
_SET6_   ENSG00000131507     5  141488070  141534005    168      14  398172      -0.6214      0.48646   -8.8818e-15      -0.6214
_SET6_   ENSG00000183775     5  143550396  143865249    529      21  395291     -0.78563      0.48781   -8.8818e-15     -0.78563
_SET6_   ENSG00000113657     5  146770374  146889619    134      27  378156        1.204     0.030433   -8.8818e-15        1.204
_SET6_   ENSG00000173210     5  148521046  148640105    290      20  364170      0.86463     0.053809   -8.8818e-15      0.86463
_SET6_   ENSG00000070808     5  149599054  149669854    140      24  385681     -0.29064      0.35354   -8.8818e-15     -0.29064
_SET6_   ENSG00000164587     5  149822753  149829319     28       3  404441       -0.458      0.50291   -8.8818e-15       -0.458
_SET6_   ENSG00000171992     5  149980642  150038782    122      17  343288      -1.2281      0.73754   -8.8818e-15      -1.2281
_SET6_   ENSG00000113140     5  151040657  151066726     67      12  408775     -0.33105      0.40196   -8.8818e-15     -0.33105
_SET6_   ENSG00000145888     5  151202074  151304403    201      12  383169     0.055366      0.22831    -8.854e-15     0.055366
_SET6_   ENSG00000155511     5  152869175  153193429   1179      67  379443     -0.22204      0.18886    -8.854e-15     -0.22204
_SET6_   ENSG00000055163     5  156693089  156822606    396      21  407594       -1.011      0.60272   -8.8818e-15       -1.011
_SET6_   ENSG00000145864     5  160715436  160976050    609      37  400045       1.0076     0.035249   -8.8818e-15       1.0076
_SET6_   ENSG00000145863     5  160974069  161129599    312      21  388175       2.9175   0.00013103   -8.8818e-15       2.9175
_SET6_   ENSG00000022355     5  161274197  161326975    133      15  387997       1.6776     0.010634   -8.8818e-15       1.6776
_SET6_   ENSG00000113327     5  161494546  161582542    159      26  396859      -1.2826      0.73659   -8.8818e-15      -1.2826
_SET6_   ENSG00000145934     5  166711804  167691162   2203     196  392501      0.80843     0.011683   -8.8818e-15      0.80843
_SET6_   ENSG00000094755     5  170190354  170241051    188      27  397892    0.0072427      0.24307   -8.8558e-15    0.0072427
_SET6_   ENSG00000113742     5  173315283  173388979    174      17  400845     -0.61012       0.4821   -8.8818e-15     -0.61012
_SET6_   ENSG00000184845     5  174867042  174871211      9       3  406689    -0.031321      0.33191    -8.854e-15    -0.031321
_SET6_   ENSG00000145920     5  175223313  175311023    221      32  400027      -0.0534      0.26129    -8.854e-15      -0.0534
_SET6_   ENSG00000175416     5  175819456  175843570     51      13  409776      0.71711      0.10112   -8.8818e-15      0.71711
_SET6_   ENSG00000074317     5  176047085  176057530     14       4  405159     -0.97808      0.68417   -8.8818e-15     -0.97808
_SET6_   ENSG00000169220     5  176784838  176799602     20       5  391299      -2.2426      0.95859   -8.8818e-15      -2.2426
_SET6_   ENSG00000131188     5  176873446  176883283     12       3  400656    -0.043154      0.32401    -8.854e-15    -0.043154
_SET6_   ENSG00000113758     5  176883609  176901402     37       7  370814     -0.30974      0.39755   -8.8818e-15     -0.30974
_SET6_   ENSG00000184840     5  177019159  177023125     14       6  404471      0.22471      0.24796    -8.854e-15      0.22471
