# TOTAL_GENES = 18863
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_glycosylceramide_ca...          SET       6     -0.46912   -0.0083656      0.38569      0.88806 GO_bp:go_glycosylceramide_catabolic_process
GO_bp:go_glycerol_ether_bios...          SET       6      0.19359    0.0034522      0.38506      0.30757 GO_bp:go_glycerol_ether_biosynthetic_process
GO_bp:go_sphingoid_biosynthe...          SET      13     -0.45037     -0.01182      0.27807      0.94734 GO_bp:go_sphingoid_biosynthetic_process
GO_bp:go_regulation_of_photo...          SET       9    -0.094631   -0.0020666      0.32257      0.61538 GO_bp:go_regulation_of_photoreceptor_cell_differentiation
GO_bp:go_negative_regulation...520       SET       8     -0.12789   -0.0026333      0.39065      0.62831 GO_bp:go_negative_regulation_of_photoreceptor_cell_differentiation
GO_bp:go_saliva_secretion                SET      13     -0.28834   -0.0075672      0.31956      0.81654 GO_bp:go_saliva_secretion
GO_bp:go_development_of_seco...1         SET       8     -0.38016   -0.0078275      0.34177      0.86699 GO_bp:go_development_of_secondary_female_sexual_characteristics
GO_bp:go_development_of_prim...1         SET      97      0.14739     0.010542     0.099151     0.068584 GO_bp:go_development_of_primary_female_sexual_characteristics
GO_bp:go_retinal_rod_cell_de...          SET       9      0.35406    0.0077321      0.30998      0.12669 GO_bp:go_retinal_rod_cell_development
GO_bp:go_positive_regulation...877       SET       9     -0.39491   -0.0086242      0.30058      0.90554 GO_bp:go_positive_regulation_of_viral_entry_into_host_cell
GO_bp:go_negative_regulation...140       SET       8      0.13352    0.0027492       0.2643      0.30672 GO_bp:go_negative_regulation_of_centriole_replication
GO_bp:go_positive_regulation...152       SET       6      0.58963     0.010515       0.5089      0.12331 GO_bp:go_positive_regulation_of_centriole_replication
GO_bp:go_regulation_of_mitot...2         SET       9     -0.49896    -0.010897      0.33832      0.92986 GO_bp:go_regulation_of_mitotic_centrosome_separation
GO_bp:go_negative_regulation...141       SET      14     0.044576     0.001214      0.22666      0.42205 GO_bp:go_negative_regulation_of_centrosome_cycle
GO_bp:go_positive_regulation...153       SET      11     0.011224   0.00027098      0.33214      0.48652 GO_bp:go_positive_regulation_of_centrosome_cycle
GO_bp:go_gamma_delta_t_cell_...1         SET      15    -0.054432   -0.0015344      0.23916      0.59002 GO_bp:go_gamma_delta_t_cell_activation
GO_bp:go_alpha_beta_t_cell_p...          SET      31     0.064129    0.0025977      0.18686      0.36573 GO_bp:go_alpha_beta_t_cell_proliferation
GO_bp:go_negative_regulation...21        SET       9      0.21273    0.0046456      0.32354      0.25544 GO_bp:go_negative_regulation_of_alpha_beta_t_cell_proliferation
GO_bp:go_regulation_of_gamma...2         SET       8     -0.16605    -0.003419      0.37331      0.67177 GO_bp:go_regulation_of_gamma_delta_t_cell_activation
GO_bp:go_positive_regulation...302       SET       6     -0.39588   -0.0070595      0.41821      0.82807 GO_bp:go_positive_regulation_of_gamma_delta_t_cell_activation
GO_bp:go_tetrahydrofolate_bi...          SET       7      0.13803    0.0026586      0.31836       0.3323 GO_bp:go_tetrahydrofolate_biosynthetic_process
GO_bp:go_negative_regulation...316       SET      37     0.028371    0.0012553      0.15685      0.42823 GO_bp:go_negative_regulation_of_insulin_secretion
GO_bp:go_viral_budding                   SET      25      0.15883    0.0057787      0.17381      0.18041 GO_bp:go_viral_budding
GO_bp:go_transport_of_virus              SET      57    0.0040316   0.00022129      0.13576      0.48815 GO_bp:go_transport_of_virus
GO_bp:go_receptor_mediated_v...          SET       4     -0.39685   -0.0057785      0.53924      0.76911 GO_bp:go_receptor_mediated_virion_attachment_to_host_cell
GO_bp:go_negative_regulation...544       SET       6     -0.14085   -0.0025118      0.39039      0.64087 GO_bp:go_negative_regulation_of_protein_export_from_nucleus
GO_bp:go_glycolipid_transport            SET       5      0.61028    0.0099349      0.39936     0.063249 GO_bp:go_glycolipid_transport
GO_bp:go_phosphorylated_carb...          SET      14     -0.40806    -0.011113      0.27371      0.93199 GO_bp:go_phosphorylated_carbohydrate_dephosphorylation
GO_bp:go_phosphatidylinosito...7         SET      49     -0.11828   -0.0060207      0.13368      0.81186 GO_bp:go_phosphatidylinositol_phosphorylation
GO_bp:go_regulation_of_saliv...          SET       8     -0.49825    -0.010259       0.4798      0.85047 GO_bp:go_regulation_of_saliva_secretion
GO_bp:go_follicle_stimulatin...          SET       7     0.051745   0.00099664      0.35514      0.44208 GO_bp:go_follicle_stimulating_hormone_secretion
GO_bp:go_positive_regulation...360       SET      11      0.19444    0.0046941      0.28546      0.24789 GO_bp:go_positive_regulation_of_hormone_biosynthetic_process
GO_bp:go_intracellular_trans...          SET    1715     0.087189     0.025067     0.023456   0.00010109 GO_bp:go_intracellular_transport
GO_bp:go_nucleoside_monophos...4         SET      14     -0.30941   -0.0084264      0.21165      0.92811 GO_bp:go_nucleoside_monophosphate_phosphorylation
GO_bp:go_fatty_acyl_coa_bios...          SET      29    -0.030271    -0.001186      0.18837      0.56383 GO_bp:go_fatty_acyl_coa_biosynthetic_process
GO_bp:go_cellular_ketone_bod...          SET      10       0.1106    0.0025459      0.26857      0.34024 GO_bp:go_cellular_ketone_body_metabolic_process
GO_bp:go_ketone_body_biosynt...          SET       9      0.14593     0.003187      0.27831      0.30002 GO_bp:go_ketone_body_biosynthetic_process
GO_bp:go_nonassociative_lear...          SET       6      0.46387     0.008272      0.43591      0.14364 GO_bp:go_nonassociative_learning
GO_bp:go_regulation_of_respo...10        SET       9     0.074261    0.0016218      0.28878      0.39853 GO_bp:go_regulation_of_response_to_osmotic_stress
GO_bp:go_antigen_processing_...8         SET       7      0.78174     0.015057      0.48791     0.054562 GO_bp:go_antigen_processing_and_presentation_of_lipid_antigen_via_mhc_class_ib
GO_bp:go_antigen_processing_...2         SET       5      0.32391     0.005273      0.67633        0.316 GO_bp:go_antigen_processing_and_presentation_endogenous_lipid_antigen_via_mhc_class_ib
GO_bp:go_hepatocyte_growth_f...          SET      16    -0.022711  -0.00066118      0.24475      0.53697 GO_bp:go_hepatocyte_growth_factor_receptor_signaling_pathway
GO_bp:go_regulation_of_melan...1         SET      10     -0.46255    -0.010648      0.38609      0.88454 GO_bp:go_regulation_of_melanin_biosynthetic_process
GO_bp:go_post_embryonic_eye_...          SET       6     -0.19042   -0.0033957      0.38184        0.691 GO_bp:go_post_embryonic_eye_morphogenesis
GO_bp:go_eye_pigmentation                SET       7      0.37413    0.0072061      0.31419      0.11688 GO_bp:go_eye_pigmentation
GO_bp:go_positive_regulation...218       SET       9      0.10356    0.0022616      0.34324      0.38144 GO_bp:go_positive_regulation_of_developmental_pigmentation
GO_bp:go_chromatin_mediated_...          SET       9     0.050994    0.0011136        0.288      0.42973 GO_bp:go_chromatin_mediated_maintenance_of_transcription
GO_bp:go_autophagic_cell_dea...          SET       8      0.12738    0.0026227      0.31329      0.34216 GO_bp:go_autophagic_cell_death
GO_bp:go_astrocyte_activation            SET      20      0.06671    0.0021711      0.23147       0.3866 GO_bp:go_astrocyte_activation
GO_bp:go_fibroblast_prolifer...          SET      80    0.0039482   0.00025659      0.10793      0.48541 GO_bp:go_fibroblast_proliferation
GO_bp:go_behavioral_response...2         SET      10      0.41052    0.0094498      0.30776     0.091127 GO_bp:go_behavioral_response_to_ethanol
GO_bp:go_positive_regulation...457       SET       5      0.41063    0.0066847      0.44883      0.18013 GO_bp:go_positive_regulation_of_long_term_neuronal_synaptic_plasticity
GO_bp:go_golgi_vesicle_buddi...          SET      77     0.021978    0.0014014       0.1037      0.41608 GO_bp:go_golgi_vesicle_budding
GO_bp:go_vesicle_targeting_t...          SET      71    -0.057715   -0.0035343      0.10683      0.70548 GO_bp:go_vesicle_targeting_to_from_or_within_golgi
GO_bp:go_regulation_of_vesic...3         SET       5     0.061331   0.00099842      0.34435      0.42932 GO_bp:go_regulation_of_vesicle_targeting_to_from_or_within_golgi
GO_bp:go_plasma_membrane_to_...          SET       8     0.077156    0.0015887      0.34418      0.41131 GO_bp:go_plasma_membrane_to_endosome_transport
GO_bp:go_epinephrine_transpo...          SET       8      0.27935    0.0057519       0.3838      0.23336 GO_bp:go_epinephrine_transport
GO_bp:go_norepinephrine_secr...          SET      16      0.40411     0.011765      0.23824     0.044935 GO_bp:go_norepinephrine_secretion
GO_bp:go_eosinophil_chemotax...          SET      20     -0.31368    -0.010209      0.23147      0.91232 GO_bp:go_eosinophil_chemotaxis
GO_bp:go_elastic_fiber_assem...          SET       8      0.04107   0.00084564      0.31533      0.44819 GO_bp:go_elastic_fiber_assembly
GO_bp:go_snorna_localization             SET       5      0.69073     0.011244      0.32711     0.017368 GO_bp:go_snorna_localization
GO_bp:go_determination_of_do...          SET      10      0.39274    0.0090406      0.33686      0.12184 GO_bp:go_determination_of_dorsal_ventral_asymmetry
GO_bp:go_vesicle_fusion_with...2         SET       6      0.32103    0.0057247      0.36041      0.18655 GO_bp:go_vesicle_fusion_with_golgi_apparatus
GO_bp:go_isotype_switching_t...1         SET       7      0.22893    0.0044094      0.29145      0.21609 GO_bp:go_isotype_switching_to_iga_isotypes
GO_bp:go_isotype_switching_t...2         SET      13      0.53998     0.014171      0.25794     0.018161 GO_bp:go_isotype_switching_to_igg_isotypes
GO_bp:go_regulation_of_isoty...2         SET       6      0.18503    0.0032996      0.38727       0.3164 GO_bp:go_regulation_of_isotype_switching_to_ige_isotypes
GO_bp:go_positive_regulation...424       SET       5      0.30674    0.0049934      0.35393      0.19307 GO_bp:go_positive_regulation_of_isotype_switching_to_iga_isotypes
GO_bp:go_positive_regulation...425       SET      10      0.59127      0.01361      0.28613       0.0194 GO_bp:go_positive_regulation_of_isotype_switching_to_igg_isotypes
GO_bp:go_immunoglobulin_secr...          SET      20     -0.15889   -0.0051712      0.17631      0.81625 GO_bp:go_immunoglobulin_secretion
GO_bp:go_intracellular_distr...          SET       8      0.20627    0.0042471      0.31839      0.25854 GO_bp:go_intracellular_distribution_of_mitochondria
GO_bp:go_axial_mesoderm_deve...          SET       6     -0.27302   -0.0048687      0.49079      0.71099 GO_bp:go_axial_mesoderm_development
GO_bp:go_paraxial_mesoderm_m...          SET       9      0.46347     0.010122      0.34297     0.088302 GO_bp:go_paraxial_mesoderm_morphogenesis
GO_bp:go_paraxial_mesoderm_f...          SET       6      0.21875    0.0039009      0.39814      0.29135 GO_bp:go_paraxial_mesoderm_formation
GO_bp:go_mesendoderm_develop...          SET       4      0.11343    0.0016517      0.63789      0.42943 GO_bp:go_mesendoderm_development
GO_bp:go_replication_fork_pr...2         SET       9      0.11634    0.0025408       0.3393      0.36584 GO_bp:go_replication_fork_protection
GO_bp:go_maintenance_of_anim...          SET       5    -0.013251  -0.00021572      0.48847      0.51082 GO_bp:go_maintenance_of_animal_organ_identity
GO_bp:go_mucosal_associated_...          SET       8      0.19747    0.0040659      0.33668      0.27877 GO_bp:go_mucosal_associated_lymphoid_tissue_development
GO_bp:go_bone_marrow_develop...          SET       8     -0.23952   -0.0049318       0.3468      0.75511 GO_bp:go_bone_marrow_development
GO_bp:go_regulation_of_pinoc...          SET      11     -0.19383   -0.0046795      0.25742      0.77426 GO_bp:go_regulation_of_pinocytosis
GO_bp:go_positive_regulation...632       SET       6    -0.031643  -0.00056428      0.36955      0.53412 GO_bp:go_positive_regulation_of_pinocytosis
GO_bp:go_negative_regulation...521       SET       5     -0.34672   -0.0056443      0.35879      0.83306 GO_bp:go_negative_regulation_of_pinocytosis
GO_bp:go_post_embryonic_anim...3         SET       8    -0.052272   -0.0010763      0.34665      0.55993 GO_bp:go_post_embryonic_animal_organ_morphogenesis
GO_bp:go_post_embryonic_anim...2         SET      15      0.13511    0.0038086      0.27532      0.31181 GO_bp:go_post_embryonic_animal_organ_development
GO_bp:go_notochord_morphogen...          SET       8    -0.034368  -0.00070764      0.36348      0.53766 GO_bp:go_notochord_morphogenesis
GO_bp:go_myoblast_fate_commi...          SET       5       0.1585    0.0025803      0.50569      0.37698 GO_bp:go_myoblast_fate_commitment
GO_bp:go_skeletal_muscle_tis...1         SET       6     -0.17925   -0.0031964       0.4526      0.65396 GO_bp:go_skeletal_muscle_tissue_growth
GO_bp:go_regulation_of_skele...9         SET       4     0.047713   0.00069474      0.59594      0.46809 GO_bp:go_regulation_of_skeletal_muscle_tissue_growth
GO_bp:go_regulation_of_muscl...5         SET     131      0.18684     0.015517     0.084135     0.013192 GO_bp:go_regulation_of_muscle_organ_development
GO_bp:go_animal_organ_format...          SET      62    -0.031969   -0.0018299      0.13018      0.59699 GO_bp:go_animal_organ_formation
GO_bp:go_smooth_muscle_cell_...6         SET     130     0.054603    0.0045175     0.086529      0.26401 GO_bp:go_smooth_muscle_cell_proliferation
GO_bp:go_neuron_fate_determi...          SET       8     -0.27769   -0.0057176      0.41481      0.74839 GO_bp:go_neuron_fate_determination
GO_bp:go_collateral_sprouting            SET      25     0.045912    0.0016704      0.21162      0.41412 GO_bp:go_collateral_sprouting
GO_bp:go_collateral_sproutin...          SET       5      0.37477    0.0061009      0.42249      0.18753 GO_bp:go_collateral_sprouting_in_absence_of_injury
GO_bp:go_negative_regulation...162       SET       8     -0.12648   -0.0026043      0.42214      0.61777 GO_bp:go_negative_regulation_of_collateral_sprouting
GO_bp:go_positive_regulation...181       SET      11      0.20711        0.005      0.31106      0.25277 GO_bp:go_positive_regulation_of_collateral_sprouting
GO_bp:go_embryonic_neurocran...          SET       6     -0.17684   -0.0031534      0.44145      0.65563 GO_bp:go_embryonic_neurocranium_morphogenesis
GO_bp:go_sebaceous_gland_dev...          SET       8      0.10929    0.0022503      0.35919      0.38046 GO_bp:go_sebaceous_gland_development
GO_bp:go_cardiac_muscle_fibe...          SET      18    -0.081561   -0.0025184      0.22737       0.6401 GO_bp:go_cardiac_muscle_fiber_development
GO_bp:go_regulation_of_skele...7         SET      11    -0.047552    -0.001148       0.3654      0.55177 GO_bp:go_regulation_of_skeletal_muscle_fiber_development
GO_bp:go_positive_regulation...740       SET       8     -0.16683   -0.0034351      0.41061      0.65774 GO_bp:go_positive_regulation_of_skeletal_muscle_fiber_development
GO_bp:go_semicircular_canal_...2         SET       7     -0.23007   -0.0044313      0.43908      0.69985 GO_bp:go_semicircular_canal_morphogenesis
GO_bp:go_branching_morphogen...1         SET      10      0.49229     0.011332      0.35351     0.081881 GO_bp:go_branching_morphogenesis_of_a_nerve
GO_bp:go_pigment_granule_mat...          SET      10      0.50046      0.01152      0.28617     0.040171 GO_bp:go_pigment_granule_maturation
GO_bp:go_maintenance_of_pres...          SET       5      0.81375     0.013247      0.47728     0.044109 GO_bp:go_maintenance_of_presynaptic_active_zone_structure
GO_bp:go_pronephros_developm...          SET       8     -0.72735    -0.014976      0.40479      0.96381 GO_bp:go_pronephros_development
GO_bp:go_animal_organ_matura...          SET      24      0.31019     0.011058      0.21912     0.078456 GO_bp:go_animal_organ_maturation
GO_bp:go_positive_regulation...336       SET       5      0.17686    0.0028791      0.40218      0.33006 GO_bp:go_positive_regulation_of_hair_follicle_maturation
GO_bp:go_hair_follicle_matur...          SET      17      0.39271     0.011784      0.25176     0.059404 GO_bp:go_hair_follicle_maturation
GO_bp:go_otolith_development             SET       8     -0.18147   -0.0037366      0.39052      0.67892 GO_bp:go_otolith_development
GO_bp:go_venous_blood_vessel...2         SET       9      0.13716    0.0029953      0.38616      0.36123 GO_bp:go_venous_blood_vessel_morphogenesis
GO_bp:go_formation_of_anatom...          SET       5      0.24505    0.0039892      0.47277      0.30212 GO_bp:go_formation_of_anatomical_boundary
GO_bp:go_stem_cell_fate_comm...          SET       9     -0.15453   -0.0033748      0.37983      0.65794 GO_bp:go_stem_cell_fate_commitment
GO_bp:go_sensory_system_deve...          SET     353      0.04903    0.0066444     0.053805      0.18108 GO_bp:go_sensory_system_development
GO_bp:go_3_phosphoadenosine_...2         SET      16     -0.38022    -0.011069      0.24243      0.94159 GO_bp:go_3_phosphoadenosine_5_phosphosulfate_metabolic_process
GO_bp:go_3_phosphoadenosine_...1         SET       6    -0.042038  -0.00074965      0.33536      0.54988 GO_bp:go_3_phosphoadenosine_5_phosphosulfate_biosynthetic_process
GO_bp:go_catecholamine_secre...          SET      60      0.27108     0.015265      0.13006     0.018572 GO_bp:go_catecholamine_secretion
GO_bp:go_amyloid_beta_metabo...          SET      40    -0.069881   -0.0032147      0.15415      0.67484 GO_bp:go_amyloid_beta_metabolic_process
GO_bp:go_arachidonic_acid_se...          SET      33      0.14647    0.0061211      0.16615      0.18902 GO_bp:go_arachidonic_acid_secretion
GO_bp:go_dermatan_sulfate_pr...          SET      14     -0.56694     -0.01544      0.26441      0.98398 GO_bp:go_dermatan_sulfate_proteoglycan_biosynthetic_process
GO_bp:go_regulation_of_mrna_...6         SET     126     0.067591    0.0055059     0.080217      0.19973 GO_bp:go_regulation_of_mrna_processing
GO_bp:go_negative_regulation...436       SET      27     0.075138    0.0028408      0.15851      0.31774 GO_bp:go_negative_regulation_of_mrna_processing
GO_bp:go_interleukin_1_secre...          SET      54     -0.14893   -0.0079572      0.13848      0.85891 GO_bp:go_interleukin_1_secretion
GO_bp:go_interleukin_1_beta_...2         SET      47     -0.12607   -0.0062852      0.14617      0.80578 GO_bp:go_interleukin_1_beta_secretion
GO_bp:go_interleukin_1_alpha...2         SET       5     -0.55907   -0.0091013      0.53336      0.85272 GO_bp:go_interleukin_1_alpha_secretion
GO_bp:go_negative_regulation...330       SET      15      -0.3886    -0.010954      0.25327      0.93751 GO_bp:go_negative_regulation_of_interleukin_1_secretion
GO_bp:go_negative_regulation...327       SET      12     -0.23272   -0.0058681      0.27382      0.80231 GO_bp:go_negative_regulation_of_interleukin_1_beta_secretion
GO_bp:go_negative_regulation...514       SET      19      0.41061     0.013026      0.21127     0.025985 GO_bp:go_negative_regulation_of_phagocytosis
GO_bp:go_regulation_of_insul...2         SET     168     0.061456    0.0057741     0.075451      0.20768 GO_bp:go_regulation_of_insulin_secretion
GO_bp:go_activated_t_cell_pr...          SET      38     -0.24217    -0.010859      0.16067      0.93412 GO_bp:go_activated_t_cell_proliferation
GO_bp:go_circadian_sleep_wak...4         SET      20     0.064892    0.0021119      0.21759      0.38276 GO_bp:go_circadian_sleep_wake_cycle_sleep
GO_bp:go_coagulation                     SET     323      0.10662     0.013833     0.056862     0.030396 GO_bp:go_coagulation
GO_bp:go_progesterone_recept...          SET       8      0.20836    0.0042901      0.37525      0.28936 GO_bp:go_progesterone_receptor_signaling_pathway
GO_bp:go_negative_regulation...50        SET       8     -0.18388   -0.0037861      0.30447      0.72705 GO_bp:go_negative_regulation_of_b_cell_receptor_signaling_pathway
GO_bp:go_positive_regulation...61        SET       8      0.89653      0.01846      0.40571     0.013566 GO_bp:go_positive_regulation_of_b_cell_receptor_signaling_pathway
GO_bp:go_positive_regulation...794       SET      13      0.29751    0.0078079      0.24817       0.1153 GO_bp:go_positive_regulation_of_t_cell_receptor_signaling_pathway
GO_bp:go_regulation_of_t_cel...1         SET     300    -0.010605   -0.0013268     0.057974      0.57257 GO_bp:go_regulation_of_t_cell_activation
GO_bp:go_nervous_system_proc...          SET    1292     0.058672     0.014821     0.031103      0.02963 GO_bp:go_nervous_system_process
GO_bp:go_voluntary_musculosk...          SET       7     -0.52014    -0.010018      0.38987      0.90891 GO_bp:go_voluntary_musculoskeletal_movement
GO_bp:go_leukocyte_tethering...          SET      25     -0.11073   -0.0040287      0.19042      0.71955 GO_bp:go_leukocyte_tethering_or_rolling
GO_bp:go_diapedesis                      SET       4   -0.0018587  -2.7064e-05      0.52098      0.50142 GO_bp:go_diapedesis
GO_bp:go_detection_of_stimul...2         SET     444    -0.081073    -0.012291     0.063165      0.90033 GO_bp:go_detection_of_stimulus_involved_in_sensory_perception
GO_bp:go_sensory_perception_...1         SET      42      0.10681    0.0050344      0.17651      0.27256 GO_bp:go_sensory_perception_of_bitter_taste
GO_bp:go_sensory_perception_...7         SET       4       0.3415    0.0049725      0.48002      0.23842 GO_bp:go_sensory_perception_of_sour_taste
GO_bp:go_sensory_perception_...8         SET       6      0.36656    0.0065366      0.38204      0.16867 GO_bp:go_sensory_perception_of_sweet_taste
GO_bp:go_sensory_perception_...12        SET       6      0.43404    0.0077401       0.3227     0.089313 GO_bp:go_sensory_perception_of_umami_taste
GO_bp:go_regulation_of_pigme...          SET       8       0.1715    0.0035312       0.3964      0.33264 GO_bp:go_regulation_of_pigment_cell_differentiation
GO_bp:go_equilibrioception               SET       7     -0.21862   -0.0042108      0.39639      0.70936 GO_bp:go_equilibrioception
GO_bp:go_detection_of_mechan...3         SET      12     -0.34201   -0.0086239      0.29419      0.87749 GO_bp:go_detection_of_mechanical_stimulus_involved_in_sensory_perception_of_pain
GO_bp:go_sensory_perception_...11        SET       5      0.14773    0.0024049      0.42905      0.36531 GO_bp:go_sensory_perception_of_touch
GO_bp:go_negative_regulation...477       SET       6     -0.15732   -0.0028054      0.39218      0.65584 GO_bp:go_negative_regulation_of_nitric_oxide_synthase_activity
GO_bp:go_negative_regulation...378       SET       6      0.28465     0.005076      0.41174      0.24468 GO_bp:go_negative_regulation_of_lipoprotein_lipase_activity
GO_bp:go_microtubule_severing            SET      10     0.069078    0.0015901      0.26124      0.39573 GO_bp:go_microtubule_severing
GO_bp:go_actin_filament_seve...          SET      10      0.20741    0.0047745      0.28551      0.23378 GO_bp:go_actin_filament_severing
GO_bp:go_chiasma_assembly                SET       7   -0.0010033  -1.9325e-05      0.33862      0.50118 GO_bp:go_chiasma_assembly
GO_bp:go_mrna_transport                  SET     137     0.012061    0.0010242     0.077221      0.43794 GO_bp:go_mrna_transport
GO_bp:go_rrna_transport                  SET       6     -0.46652   -0.0083192      0.41529      0.86935 GO_bp:go_rrna_transport
GO_bp:go_regulation_of_endos...          SET       5      -1.0349    -0.016847      0.48436      0.98368 GO_bp:go_regulation_of_endosome_size
GO_bp:go_negative_regulation...408       SET       7     0.025606   0.00049319      0.44135      0.47687 GO_bp:go_negative_regulation_of_membrane_protein_ectodomain_proteolysis
GO_bp:go_chaperone_cofactor_...          SET      29      0.14713    0.0057646      0.15604      0.17287 GO_bp:go_chaperone_cofactor_dependent_protein_refolding
GO_bp:go_regulation_of_dna_b...2         SET     391      0.10583     0.015078     0.048961     0.015336 GO_bp:go_regulation_of_dna_binding_transcription_factor_activity
GO_bp:go_positive_regulation...222       SET     245     0.065816    0.0074521     0.061071      0.14059 GO_bp:go_positive_regulation_of_dna_binding_transcription_factor_activity
GO_bp:go_regulation_of_helic...          SET      12    -0.073411   -0.0018511      0.23976      0.62027 GO_bp:go_regulation_of_helicase_activity
GO_bp:go_positive_regulation...342       SET       7    -0.018762  -0.00036137      0.38061      0.51966 GO_bp:go_positive_regulation_of_helicase_activity
GO_bp:go_negative_regulation...283       SET       5     -0.10936   -0.0017803      0.30871      0.63842 GO_bp:go_negative_regulation_of_helicase_activity
GO_bp:go_regulation_of_dna_l...          SET       6     -0.35471   -0.0063253      0.42205      0.79966 GO_bp:go_regulation_of_dna_ligation
GO_bp:go_positive_regulation...227       SET       5     0.054353   0.00088483      0.59312      0.46349 GO_bp:go_positive_regulation_of_dna_ligation
GO_bp:go_hepoxilin_biosynthe...          SET       5     -0.52869   -0.0086066      0.51372      0.84828 GO_bp:go_hepoxilin_biosynthetic_process
GO_bp:go_rna_polymerase_ii_p...          SET      24      0.41197     0.014686      0.20542     0.022462 GO_bp:go_rna_polymerase_ii_preinitiation_complex_assembly
GO_bp:go_synaptic_growth_at_...          SET      10     -0.13577   -0.0031253      0.31922      0.66469 GO_bp:go_synaptic_growth_at_neuromuscular_junction
GO_bp:go_negative_regulation...7         SET       8      0.45594    0.0093879      0.25069     0.034486 GO_bp:go_negative_regulation_of_actin_nucleation
GO_bp:go_nk_t_cell_activation            SET      11      0.70074     0.016917      0.30859     0.011586 GO_bp:go_nk_t_cell_activation
GO_bp:go_regulation_of_nk_t_...1         SET      10      0.78955     0.018175      0.31965    0.0067597 GO_bp:go_regulation_of_nk_t_cell_activation
GO_bp:go_positive_regulation...581       SET       8      0.51215     0.010545      0.36467      0.08011 GO_bp:go_positive_regulation_of_nk_t_cell_activation
GO_bp:go_regulation_of_nk_t_...2         SET       6      0.98083     0.017491      0.43964     0.012848 GO_bp:go_regulation_of_nk_t_cell_differentiation
GO_bp:go_regulation_of_nk_t_...3         SET       5       0.7274     0.011842      0.43884     0.048714 GO_bp:go_regulation_of_nk_t_cell_proliferation
GO_bp:go_negative_regulation...623       SET      14     -0.10567   -0.0028778      0.25321      0.66178 GO_bp:go_negative_regulation_of_smooth_muscle_cell_differentiation
GO_bp:go_positive_regulation...747       SET      12      0.49564     0.012497      0.27649     0.036529 GO_bp:go_positive_regulation_of_smooth_muscle_cell_differentiation
GO_bp:go_import_into_nucleus             SET     144     0.012008    0.0010452     0.078796      0.43944 GO_bp:go_import_into_nucleus
GO_bp:go_coenzyme_transport              SET       8      0.12003    0.0024714      0.27512      0.33132 GO_bp:go_coenzyme_transport
GO_bp:go_positive_regulation...178       SET       6      0.45731    0.0081551      0.37529      0.11151 GO_bp:go_positive_regulation_of_cofactor_metabolic_process
GO_bp:go_regulation_of_coenz...          SET      12      0.12694    0.0032007       0.2686      0.31826 GO_bp:go_regulation_of_coenzyme_metabolic_process
GO_bp:go_protein_insertion_i...4         SET      46      0.25107     0.012384       0.1325     0.029062 GO_bp:go_protein_insertion_into_mitochondrial_membrane
GO_bp:go_sequestering_of_cal...          SET     123      0.19406      0.01562     0.090363     0.015881 GO_bp:go_sequestering_of_calcium_ion
GO_bp:go_spindle_elongation              SET       9      -0.1588    -0.003468      0.33234      0.68361 GO_bp:go_spindle_elongation
GO_bp:go_establishment_of_rn...          SET     183       0.0416    0.0040776     0.068041      0.27047 GO_bp:go_establishment_of_rna_localization
GO_bp:go_regulation_of_lymph...1         SET     401     0.032916    0.0047481     0.049772       0.2542 GO_bp:go_regulation_of_lymphocyte_activation
GO_bp:go_negative_regulation...384       SET     137    -0.010027  -0.00085146     0.086006      0.54641 GO_bp:go_negative_regulation_of_lymphocyte_activation
GO_bp:go_positive_regulation...461       SET     255     0.051853    0.0059882     0.062267       0.2025 GO_bp:go_positive_regulation_of_lymphocyte_activation
GO_bp:go_regulation_of_rna_m...          SET     207    -0.026039   -0.0027128     0.063529      0.65905 GO_bp:go_regulation_of_rna_metabolic_process
GO_bp:go_negative_regulation...600       SET      45    -0.077025   -0.0037577       0.1264      0.72886 GO_bp:go_negative_regulation_of_rna_metabolic_process
GO_bp:go_positive_regulation...724       SET      66     -0.13416   -0.0079223      0.11065      0.88733 GO_bp:go_positive_regulation_of_rna_metabolic_process
GO_bp:go_spindle_midzone_ass...          SET       9     -0.14521   -0.0031712       0.2713      0.70376 GO_bp:go_spindle_midzone_assembly
GO_bp:go_mitotic_spindle_mid...          SET       6     -0.29295    -0.005224      0.39416      0.77132 GO_bp:go_mitotic_spindle_midzone_assembly
GO_bp:go_protein_complex_oli...          SET     539     0.039842    0.0066381     0.041691      0.16963 GO_bp:go_protein_complex_oligomerization
GO_bp:go_establishment_of_me...          SET       5     -0.22813   -0.0037138      0.38433       0.7236 GO_bp:go_establishment_of_meiotic_spindle_localization
GO_bp:go_centrosome_separati...          SET      15   0.00013101   3.6931e-06      0.25464      0.49979 GO_bp:go_centrosome_separation
GO_bp:go_chromosome_movement...          SET       7       0.5344     0.010293       0.3584     0.067981 GO_bp:go_chromosome_movement_towards_spindle_pole
GO_bp:go_attachment_of_mitot...          SET      13      0.54435     0.014286       0.2287    0.0086568 GO_bp:go_attachment_of_mitotic_spindle_microtubules_to_kinetochore
