# MEAN_SAMPLE_SIZE = 27518
# TOTAL_GENES = 19798
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_mf:go_cysteine_type_endop...6         SET      24    -0.060339   -0.0020996      0.18682      0.62664 GO_mf:go_cysteine_type_endopeptidase_inhibitor_activity_involved_in_apoptotic_process
GO_mf:go_fibronectin_binding             SET      28      0.28897      0.01086      0.18753     0.061673 GO_mf:go_fibronectin_binding
GO_mf:go_potassium_transport...          SET      11     -0.42249   -0.0099563      0.27892      0.93507 GO_mf:go_potassium_transporting_atpase_activity
GO_mf:go_microtubule_motor_a...          SET      83      0.10407    0.0067247     0.098052      0.14426 GO_mf:go_microtubule_motor_activity
GO_mf:go_oxidoreductase_acti...35        SET      16      0.31536    0.0089617      0.21544     0.071638 GO_mf:go_oxidoreductase_activity_oxidizing_metal_ions
GO_mf:go_alpha_tubulin_bindi...          SET      31      0.18924    0.0074826      0.15666      0.11354 GO_mf:go_alpha_tubulin_binding
GO_mf:go_excitatory_extracel...          SET      31     -0.18736   -0.0074081       0.1684      0.86704 GO_mf:go_excitatory_extracellular_ligand_gated_ion_channel_activity
GO_mf:go_oxidoreductase_acti...36        SET       8      0.47552    0.0095571      0.32032     0.068849 GO_mf:go_oxidoreductase_activity_oxidizing_metal_ions_nad_or_nadp_as_acceptor
GO_mf:go_atpase_activity_cou...2         SET     130      0.11888    0.0096017     0.078621     0.065269 GO_mf:go_atpase_activity_coupled_to_movement_of_substances
GO_mf:go_transition_metal_io...2         SET      39      0.15507    0.0068758      0.13283      0.12153 GO_mf:go_transition_metal_ion_transmembrane_transporter_activity
GO_mf:go_double_stranded_dna...          SET     938     0.010515    0.0022339     0.031202      0.36806 GO_mf:go_double_stranded_dna_binding
GO_mf:go_transition_metal_io...1         SET    1051    0.0058438    0.0013103     0.029405      0.42124 GO_mf:go_transition_metal_ion_binding
GO_mf:go_telomeric_dna_bindi...          SET      38     0.035007    0.0015322      0.14644      0.40553 GO_mf:go_telomeric_dna_binding
GO_mf:go_modified_amino_acid...2         SET      15      -0.3087   -0.0084942      0.25167      0.89001 GO_mf:go_modified_amino_acid_transmembrane_transporter_activity
GO_mf:go_scaffold_protein_bi...          SET      56     0.045881    0.0024368      0.12951      0.36157 GO_mf:go_scaffold_protein_binding
GO_mf:go_low_density_lipopro...3         SET      21     0.057418    0.0018691      0.20462      0.38951 GO_mf:go_low_density_lipoprotein_particle_receptor_binding
GO_mf:go_phosphatidylserine_...          SET      57      0.19891     0.010658      0.12495     0.055707 GO_mf:go_phosphatidylserine_binding
GO_mf:go_glycolipid_binding              SET      21     -0.22251   -0.0072433      0.20536       0.8607 GO_mf:go_glycolipid_binding
GO_mf:go_calmodulin_binding              SET     196      0.16072     0.015912      0.06658    0.0078973 GO_mf:go_calmodulin_binding
GO_mf:go_rna_polymerase_ii_c...2         SET      35    -0.061366    -0.002578      0.16514       0.6449 GO_mf:go_rna_polymerase_ii_core_promoter_sequence_specific_dna_binding
GO_mf:go_map_kinase_kinase_k...          SET      25      0.32728     0.011623       0.1915     0.043731 GO_mf:go_map_kinase_kinase_kinase_activity
GO_mf:go_mhc_class_ii_protei...2         SET      16      0.11715     0.003329       0.2383      0.31151 GO_mf:go_mhc_class_ii_protein_complex_binding
GO_mf:go_nucleoside_triphosp...1         SET     337     0.027897    0.0036087     0.049037      0.28471 GO_mf:go_nucleoside_triphosphatase_regulator_activity
GO_mf:go_ligand_gated_calciu...          SET      27      0.22967     0.008476      0.18484      0.10702 GO_mf:go_ligand_gated_calcium_channel_activity
GO_mf:go_ribosomal_small_sub...          SET      16    -0.010385  -0.00029512      0.19975      0.52073 GO_mf:go_ribosomal_small_subunit_binding
GO_mf:go_omega_peptidase_act...          SET      14      -0.1112    -0.002956      0.24099      0.67775 GO_mf:go_omega_peptidase_activity
GO_mf:go_hmg_box_domain_bind...          SET      17   -0.0043824  -0.00012837      0.22904      0.50763 GO_mf:go_hmg_box_domain_binding
GO_mf:go_channel_inhibitor_a...          SET      38     -0.17334   -0.0075872      0.13377      0.90247 GO_mf:go_channel_inhibitor_activity
GO_mf:go_sumo_binding                    SET      15      0.25128    0.0069143      0.22768      0.13487 GO_mf:go_sumo_binding
GO_mf:go_palmitoyl_coa_hydro...          SET      12     -0.09685   -0.0023838      0.25014      0.65069 GO_mf:go_palmitoyl_coa_hydrolase_activity
GO_mf:go_mannosyltransferase...          SET      25     0.025705   0.00091287      0.16815      0.43925 GO_mf:go_mannosyltransferase_activity
GO_mf:go_receptor_serine_thr...          SET      19    -0.082614   -0.0025581       0.2324      0.63888 GO_mf:go_receptor_serine_threonine_kinase_binding
GO_mf:go_retinal_binding                 SET      16     -0.20953   -0.0059543      0.21212      0.83836 GO_mf:go_retinal_binding
GO_mf:go_transferase_activit...5         SET     273    -0.017697   -0.0020637     0.056734      0.62245 GO_mf:go_transferase_activity_transferring_glycosyl_groups
GO_mf:go_transforming_growth...4         SET      51     -0.11281   -0.0057185      0.13208      0.80347 GO_mf:go_transforming_growth_factor_beta_receptor_binding
GO_mf:go_ww_domain_binding               SET      28     -0.14582     -0.00548      0.16471        0.812 GO_mf:go_ww_domain_binding
GO_mf:go_peptide_n_acetyltra...          SET      70     -0.10558   -0.0062669      0.10541      0.84173 GO_mf:go_peptide_n_acetyltransferase_activity
GO_mf:go_glucocorticoid_rece...          SET      14       0.1924    0.0051145      0.24459      0.21576 GO_mf:go_glucocorticoid_receptor_binding
GO_mf:go_active_transmembran...          SET     355     0.015784    0.0020946     0.048406      0.37219 GO_mf:go_active_transmembrane_transporter_activity
GO_mf:go_camp_response_eleme...1         SET      14      0.14224    0.0037813      0.20565      0.24457 GO_mf:go_camp_response_element_binding
GO_mf:go_protein_disulfide_o...          SET      23     -0.18949   -0.0064552       0.1884      0.84274 GO_mf:go_protein_disulfide_oxidoreductase_activity
GO_mf:go_phosphatidylinosito...17        SET     103    -0.028891   -0.0020785     0.094527      0.62006 GO_mf:go_phosphatidylinositol_bisphosphate_binding
GO_mf:go_calcium_ion_transme...          SET     135   -0.0039414  -0.00032436      0.07923      0.51984 GO_mf:go_calcium_ion_transmembrane_transporter_activity
GO_mf:go_intermediate_filame...          SET      15   -0.0088358  -0.00024312      0.21685      0.51625 GO_mf:go_intermediate_filament_binding
GO_mf:go_amide_binding                   SET     338    -0.012583   -0.0016301     0.051661      0.59622 GO_mf:go_amide_binding
GO_mf:go_lipopolysaccharide_...1         SET      33    -0.091107   -0.0037166       0.1653      0.70923 GO_mf:go_lipopolysaccharide_binding
GO_mf:go_polypeptide_n_acety...          SET      19      0.23741    0.0073513       0.2515       0.1726 GO_mf:go_polypeptide_n_acetylgalactosaminyltransferase_activity
GO_mf:go_modified_amino_acid...1         SET      87      0.12069    0.0079831      0.10329      0.12131 GO_mf:go_modified_amino_acid_binding
GO_mf:go_ion_channel_binding             SET     121      0.12362    0.0096349     0.081933     0.065685 GO_mf:go_ion_channel_binding
GO_mf:go_filamin_binding                 SET      13      0.51994     0.013319      0.25512     0.020779 GO_mf:go_filamin_binding
GO_mf:go_proteoglycan_binding            SET      36      0.21342    0.0090927       0.1618     0.093591 GO_mf:go_proteoglycan_binding
GO_mf:go_sumo_transferase_ac...          SET      19     -0.16054   -0.0049712      0.21707      0.77023 GO_mf:go_sumo_transferase_activity
GO_mf:go_myosin_heavy_chain_...          SET      12     -0.43655    -0.010745      0.24147      0.96468 GO_mf:go_myosin_heavy_chain_binding
GO_mf:go_lrr_domain_binding              SET      17    -0.034378    -0.001007      0.22544       0.5606 GO_mf:go_lrr_domain_binding
GO_mf:go_transferase_activit...4         SET      17    -0.020994  -0.00061494      0.21331       0.5392 GO_mf:go_transferase_activity_transferring_amino_acyl_groups
GO_mf:go_integrin_binding                SET     125     0.044271    0.0035067     0.085246      0.30177 GO_mf:go_integrin_binding
GO_mf:go_calmodulin_dependen...1         SET      28      0.23538    0.0088459      0.16949     0.082464 GO_mf:go_calmodulin_dependent_protein_kinase_activity
GO_mf:go_microfilament_motor...          SET      22       0.1168    0.0038913      0.22595      0.30261 GO_mf:go_microfilament_motor_activity
GO_mf:go_ferrous_iron_binding            SET      22      0.10894    0.0036295      0.20481      0.29741 GO_mf:go_ferrous_iron_binding
GO_mf:go_acetylcholine_bindi...          SET      17      0.16107     0.004718      0.21322        0.225 GO_mf:go_acetylcholine_binding
GO_mf:go_nad_binding                     SET      55     -0.17141   -0.0090222      0.11011      0.94022 GO_mf:go_nad_binding
GO_mf:go_anion_transmembrane...          SET     315    -0.075006   -0.0093857     0.052835      0.92213 GO_mf:go_anion_transmembrane_transporter_activity
GO_mf:go_chaperone_binding               SET     103     0.044062    0.0031699     0.081469      0.29431 GO_mf:go_chaperone_binding
GO_mf:go_protein_tyrosine_ph...          SET     100     0.061991    0.0043947     0.095432      0.25798 GO_mf:go_protein_tyrosine_phosphatase_activity
GO_mf:go_identical_protein_b...          SET    1687   -0.0050476   -0.0014093     0.023084      0.58654 GO_mf:go_identical_protein_binding
GO_mf:go_galactosyltransfera...          SET      33     -0.16914      -0.0069      0.15087      0.86888 GO_mf:go_galactosyltransferase_activity
GO_mf:go_phosphotransferase_...3         SET      38     0.023714     0.001038      0.13876      0.43215 GO_mf:go_phosphotransferase_activity_phosphate_group_as_acceptor
GO_mf:go_alkali_metal_ion_bi...          SET      16     -0.10611   -0.0030154      0.22605      0.68061 GO_mf:go_alkali_metal_ion_binding
GO_mf:go_ribonucleoprotein_c...          SET     128    -0.043307    -0.003471     0.074429      0.71966 GO_mf:go_ribonucleoprotein_complex_binding
GO_mf:go_neuropilin_binding              SET      18     -0.13986   -0.0042155        0.223      0.73473 GO_mf:go_neuropilin_binding
GO_mf:go_peptide_antigen_bin...          SET      22     0.025682   0.00085567      0.22216      0.45398 GO_mf:go_peptide_antigen_binding
GO_mf:go_rage_receptor_bindi...          SET      11     0.085171    0.0020071      0.29544      0.38656 GO_mf:go_rage_receptor_binding
GO_mf:go_translation_factor_...          SET      84    -0.075602   -0.0049142     0.092836      0.79227 GO_mf:go_translation_factor_activity_rna_binding
GO_mf:go_cgmp_binding                    SET      15     0.042124    0.0011591      0.24633      0.43211 GO_mf:go_cgmp_binding
GO_mf:go_drug_binding                    SET    1694    0.0034792   0.00097323     0.022926      0.43969 GO_mf:go_drug_binding
GO_mf:go_spectrin_binding                SET      28    -0.052843   -0.0019859      0.16878      0.62289 GO_mf:go_spectrin_binding
GO_mf:go_o_acyltransferase_a...          SET      47       0.0954    0.0046428      0.13385        0.238 GO_mf:go_o_acyltransferase_activity
GO_mf:go_transferase_activit...7         SET      23     -0.53176    -0.018115      0.18597      0.99787 GO_mf:go_transferase_activity_transferring_nitrogenous_groups
GO_mf:go_translation_initiat...2         SET      31     -0.11434    -0.004521      0.15519      0.76937 GO_mf:go_translation_initiation_factor_binding
GO_mf:go_bile_acid_transmemb...          SET      16     -0.12219   -0.0034723      0.21597      0.71422 GO_mf:go_bile_acid_transmembrane_transporter_activity
GO_mf:go_peptidase_activator...2         SET      16     -0.10036    -0.002852      0.19697      0.69481 GO_mf:go_peptidase_activator_activity_involved_in_apoptotic_process
GO_mf:go_metal_cluster_bindi...          SET      61    0.0081997   0.00045446      0.11477      0.47152 GO_mf:go_metal_cluster_binding
GO_mf:go_enzyme_inhibitor_ac...          SET     358   -0.0077833   -0.0010372     0.051497      0.56007 GO_mf:go_enzyme_inhibitor_activity
GO_mf:go_oxygen_binding                  SET      35      0.32879     0.013812      0.17099     0.027256 GO_mf:go_oxygen_binding
GO_mf:go_endodeoxyribonuclea...1         SET      38     -0.17384   -0.0076091      0.14096      0.89126 GO_mf:go_endodeoxyribonuclease_activity
GO_mf:go_carbon_nitrogen_lig...          SET      10     0.054059    0.0012147      0.29485      0.42727 GO_mf:go_carbon_nitrogen_ligase_activity_with_glutamine_as_amido_n_donor
GO_mf:go_oxidoreductase_acti...34        SET      17      -0.1209   -0.0035413      0.21838      0.71008 GO_mf:go_oxidoreductase_activity_acting_on_the_ch_nh_group_of_donors_nad_or_nadp_as_acceptor
GO_mf:go_organic_acid_transm...          SET     149    -0.049396   -0.0042692     0.075066      0.74474 GO_mf:go_organic_acid_transmembrane_transporter_activity
GO_mf:go_long_chain_fatty_ac...2         SET      13     -0.22252   -0.0057004      0.24978       0.8135 GO_mf:go_long_chain_fatty_acid_coa_ligase_activity
GO_mf:go_death_receptor_bind...          SET      15    -0.070446   -0.0019384      0.22799      0.62133 GO_mf:go_death_receptor_binding
GO_mf:go_superoxide_generati...2         SET      10     -0.26655   -0.0059893      0.27553      0.83333 GO_mf:go_superoxide_generating_nadph_oxidase_activity
GO_mf:go_rho_guanyl_nucleoti...          SET      79     -0.25701    -0.016203      0.11076      0.98984 GO_mf:go_rho_guanyl_nucleotide_exchange_factor_activity
GO_mf:go_bicarbonate_transme...          SET      19     0.045184    0.0013991       0.2187      0.41816 GO_mf:go_bicarbonate_transmembrane_transporter_activity
GO_mf:go_hormone_binding                 SET     102     -0.22624    -0.016197     0.093171      0.99241 GO_mf:go_hormone_binding
GO_mf:go_inositol_phosphate_...          SET      14       -0.118   -0.0031369      0.23815      0.68987 GO_mf:go_inositol_phosphate_phosphatase_activity
GO_mf:go_3_5_dna_helicase_ac...          SET      15     -0.12607   -0.0034689      0.22927      0.70879 GO_mf:go_3_5_dna_helicase_activity
GO_mf:go_four_way_junction_d...          SET      16     0.052188    0.0014831      0.25219      0.41803 GO_mf:go_four_way_junction_dna_binding
GO_mf:go_isoprenoid_binding              SET      35    0.0083914   0.00035252      0.15729      0.47873 GO_mf:go_isoprenoid_binding
GO_mf:go_protein_kinase_a_ca...          SET      13      0.56224     0.014403       0.2469     0.011393 GO_mf:go_protein_kinase_a_catalytic_subunit_binding
GO_mf:go_inositol_trisphosph...1         SET       5     0.038887   0.00061793      0.35096      0.45589 GO_mf:go_inositol_trisphosphate_kinase_activity
GO_mf:go_mhc_class_i_protein...          SET      21    -0.017906  -0.00058287      0.17961      0.53971 GO_mf:go_mhc_class_i_protein_binding
GO_mf:go_organic_acid_binding            SET     200     0.028535    0.0028535     0.066553      0.33405 GO_mf:go_organic_acid_binding
GO_mf:go_gaba_receptor_bindi...          SET      16    -0.029098   -0.0008269      0.26215      0.54419 GO_mf:go_gaba_receptor_binding
GO_mf:go_carboxylic_ester_hy...          SET     132     -0.18116    -0.014743     0.082486      0.98596 GO_mf:go_carboxylic_ester_hydrolase_activity
GO_mf:go_carbon_sulfur_lyase...          SET      11     -0.15914   -0.0037502      0.33604       0.6821 GO_mf:go_carbon_sulfur_lyase_activity
GO_mf:go_cargo_receptor_acti...          SET      86    -0.035752   -0.0023513      0.09812      0.64221 GO_mf:go_cargo_receptor_activity
GO_mf:go_lipase_activator_ac...          SET      13      -0.1761   -0.0045113      0.23474      0.77343 GO_mf:go_lipase_activator_activity
GO_mf:go_solute_cation_antip...          SET      32   -0.0081072  -0.00032568      0.16283      0.51986 GO_mf:go_solute_cation_antiporter_activity
GO_mf:go_glucuronosyltransfe...          SET      33     -0.18335   -0.0074795      0.18316      0.84159 GO_mf:go_glucuronosyltransferase_activity
GO_mf:go_annealing_activity              SET      13      0.23756    0.0060857      0.25482       0.1756 GO_mf:go_annealing_activity
GO_mf:go_map_kinase_phosphat...          SET      15     0.052877    0.0014549      0.23165      0.40972 GO_mf:go_map_kinase_phosphatase_activity
GO_mf:go_heparan_sulfate_pro...          SET      16      0.18678    0.0053079      0.24393      0.22193 GO_mf:go_heparan_sulfate_proteoglycan_binding
GO_mf:go_organic_anion_trans...          SET     202    -0.073332   -0.0073696     0.064131      0.87357 GO_mf:go_organic_anion_transmembrane_transporter_activity
GO_mf:go_wide_pore_channel_a...          SET      21      0.41571     0.013532      0.20903      0.02337 GO_mf:go_wide_pore_channel_activity
GO_mf:go_deoxyribonuclease_a...          SET      56     -0.16589   -0.0088105      0.11915      0.91808 GO_mf:go_deoxyribonuclease_activity
GO_mf:go_rrna_binding                    SET      62    -0.077096   -0.0043077      0.10674      0.76492 GO_mf:go_rrna_binding
GO_mf:go_oxidoreductase_acti...23        SET      28     0.012469   0.00046861      0.19125      0.47401 GO_mf:go_oxidoreductase_activity_acting_on_single_donors_with_incorporation_of_molecular_oxygen
GO_mf:go_organic_acid_sodium...          SET      28    -0.043798    -0.001646       0.1671      0.60338 GO_mf:go_organic_acid_sodium_symporter_activity
GO_mf:go_vitamin_binding                 SET     134    -0.055394   -0.0045419     0.079984       0.7557 GO_mf:go_vitamin_binding
GO_mf:go_ral_gtpase_binding              SET      15     -0.10185   -0.0028026      0.19283      0.70132 GO_mf:go_ral_gtpase_binding
GO_mf:go_chemokine_activity              SET      46      0.12976    0.0062475      0.17333      0.22705 GO_mf:go_chemokine_activity
GO_mf:go_udp_glycosyltransfe...          SET     148    -0.073951   -0.0063701     0.079035      0.82527 GO_mf:go_udp_glycosyltransferase_activity
GO_mf:go_glutathione_transfe...          SET      26     -0.15221   -0.0055123      0.21324      0.76232 GO_mf:go_glutathione_transferase_activity
GO_mf:go_oxidoreductase_acti...12        SET      15     -0.13049   -0.0035907       0.2177      0.72555 GO_mf:go_oxidoreductase_activity_acting_on_nad_p_h_oxygen_as_acceptor
GO_mf:go_sulfotransferase_ac...          SET      52     0.095156    0.0048704      0.13858      0.24615 GO_mf:go_sulfotransferase_activity
GO_mf:go_wnt_activated_recep...          SET      15     -0.12142    -0.003341      0.25622      0.68221 GO_mf:go_wnt_activated_receptor_activity
GO_mf:go_phosphatidylinosito...10        SET      37    -0.079229    -0.003422      0.16473      0.68473 GO_mf:go_phosphatidylinositol_3_phosphate_binding
GO_mf:go_lyase_activity                  SET     173     -0.05509   -0.0051273     0.072305      0.77694 GO_mf:go_lyase_activity
GO_mf:go_cholesterol_transpo...          SET      20    -0.077694   -0.0024682        0.197      0.65335 GO_mf:go_cholesterol_transporter_activity
GO_mf:go_single_stranded_dna...3         SET      14    -0.028223  -0.00075027      0.21249      0.55283 GO_mf:go_single_stranded_dna_dependent_atpase_activity
GO_mf:go_n_acyltransferase_a...          SET     103    -0.097325   -0.0070018     0.087204      0.86779 GO_mf:go_n_acyltransferase_activity
GO_mf:go_protein_phosphatase...1         SET      20    -0.087419   -0.0027772      0.20628      0.66414 GO_mf:go_protein_phosphatase_1_binding
GO_mf:go_chemoattractant_act...          SET      34       0.0532    0.0022028      0.17573      0.38104 GO_mf:go_chemoattractant_activity
GO_mf:go_coreceptor_activity             SET      45      0.11793    0.0056161      0.15203      0.21897 GO_mf:go_coreceptor_activity
GO_mf:go_quaternary_ammonium...1         SET      25     -0.26224   -0.0093131      0.18132      0.92594 GO_mf:go_quaternary_ammonium_group_binding
GO_mf:go_voltage_gated_potas...1         SET      84     0.056713    0.0036864       0.1107      0.30422 GO_mf:go_voltage_gated_potassium_channel_activity
GO_mf:go_cyclin_dependent_pr...1         SET      30    -0.056373   -0.0021928      0.15678      0.64042 GO_mf:go_cyclin_dependent_protein_kinase_activity
GO_mf:go_transmembrane_trans...          SET    1025      0.02166    0.0047993     0.029762      0.23338 GO_mf:go_transmembrane_transporter_activity
GO_mf:go_chemokine_binding               SET      33     -0.31844     -0.01299      0.17354      0.96674 GO_mf:go_chemokine_binding
GO_mf:go_peptide_hormone_bin...          SET      49    -0.091184   -0.0045308        0.143      0.73814 GO_mf:go_peptide_hormone_binding
GO_mf:go_kinesin_binding                 SET      41      0.14181    0.0064467      0.13157      0.14057 GO_mf:go_kinesin_binding
GO_mf:go_phosphatidylinosito...6         SET      11      -0.2638   -0.0062165      0.30811      0.80405 GO_mf:go_phosphatidylinositol_3_kinase_activity
GO_mf:go_ubiquitin_like_prot...3         SET      37     -0.11672   -0.0050413      0.15493      0.77438 GO_mf:go_ubiquitin_like_protein_conjugating_enzyme_binding
GO_mf:go_steroid_hormone_rec...2         SET      90     0.083844    0.0056404     0.092319      0.18189 GO_mf:go_steroid_hormone_receptor_binding
GO_mf:go_bitter_taste_recept...          SET      20        0.371     0.011786      0.28307     0.094996 GO_mf:go_bitter_taste_receptor_activity
GO_mf:go_protein_kinase_c_ac...          SET      16    -0.096837   -0.0027519      0.22574      0.66603 GO_mf:go_protein_kinase_c_activity
GO_mf:go_au_rich_element_bin...          SET      27     0.051288    0.0018928      0.19393      0.39571 GO_mf:go_au_rich_element_binding
GO_mf:go_ubiquitin_like_prot...5         SET     301    -0.030409   -0.0037209     0.051837      0.72127 GO_mf:go_ubiquitin_like_protein_ligase_binding
GO_mf:go_lipoprotein_particl...1         SET      15     0.084338    0.0023206      0.22007      0.35078 GO_mf:go_lipoprotein_particle_receptor_activity
GO_mf:go_rna_helicase_activi...          SET      48     -0.10617   -0.0052217      0.11169      0.82909 GO_mf:go_rna_helicase_activity
GO_mf:go_cyclin_dependent_pr...4         SET      47     -0.05449   -0.0026519      0.12662      0.66653 GO_mf:go_cyclin_dependent_protein_serine_threonine_kinase_regulator_activity
GO_mf:go_ccr_chemokine_recep...          SET      38     0.012682    0.0005551      0.18001      0.47192 GO_mf:go_ccr_chemokine_receptor_binding
GO_mf:go_gaba_receptor_activ...          SET      21     -0.22386    -0.007287      0.24068      0.82383 GO_mf:go_gaba_receptor_activity
GO_mf:go_dna_dependent_atpas...          SET      86    -0.057573   -0.0037863      0.09304      0.73197 GO_mf:go_dna_dependent_atpase_activity
GO_mf:go_metallopeptidase_ac...          SET     178   -0.0056356  -0.00053197     0.072864      0.53082 GO_mf:go_metallopeptidase_activity
GO_mf:go_ubiquitin_like_prot...4         SET     221    0.0036867   0.00038735     0.059585      0.47533 GO_mf:go_ubiquitin_like_protein_ligase_activity
GO_mf:go_oxidoreductase_acti...28        SET      25     -0.48608    -0.017262      0.16323      0.99855 GO_mf:go_oxidoreductase_activity_acting_on_the_ch_ch_group_of_donors_nad_or_nadp_as_acceptor
GO_mf:go_guanyl_nucleotide_b...          SET     386    -0.037296   -0.0051568     0.046087      0.79081 GO_mf:go_guanyl_nucleotide_binding
GO_mf:go_phosphatidylinosito...7         SET      30      0.10728     0.004173      0.16946      0.26334 GO_mf:go_phosphatidylinositol_3_kinase_binding
GO_mf:go_endonuclease_activi...1         SET     118     -0.10876   -0.0083714     0.081593      0.90871 GO_mf:go_endonuclease_activity
GO_mf:go_anion_anion_antipor...          SET      30      0.01817   0.00070677      0.16105      0.45509 GO_mf:go_anion_anion_antiporter_activity
GO_mf:go_taste_receptor_acti...          SET      25      0.52896     0.018785      0.21412    0.0067526 GO_mf:go_taste_receptor_activity
GO_mf:go_organic_cation_tran...          SET      25     -0.14581   -0.0051782      0.18602      0.78343 GO_mf:go_organic_cation_transmembrane_transporter_activity
GO_mf:go_water_transmembrane...          SET      12    -0.064064   -0.0015768      0.30985       0.5819 GO_mf:go_water_transmembrane_transporter_activity
GO_mf:go_activin_binding                 SET      14     -0.58759     -0.01562      0.29124      0.97817 GO_mf:go_activin_binding
GO_mf:go_oxidoreductase_acti...31        SET      21      0.02152   0.00070052        0.195      0.45606 GO_mf:go_oxidoreductase_activity_acting_on_the_ch_nh2_group_of_donors
GO_mf:go_hydrolase_activity_...10        SET      21      0.01654   0.00053841      0.19363      0.46596 GO_mf:go_hydrolase_activity_hydrolyzing_n_glycosyl_compounds
GO_mf:go_protein_hormone_rec...          SET      18     -0.39235    -0.011825      0.21634      0.96512 GO_mf:go_protein_hormone_receptor_activity
GO_mf:go_chemokine_receptor_...          SET      60     0.079427     0.004366      0.14474      0.29159 GO_mf:go_chemokine_receptor_binding
GO_mf:go_proline_rich_region...          SET      18      0.46449        0.014      0.21476     0.015282 GO_mf:go_proline_rich_region_binding
GO_mf:go_voltage_gated_sodiu...1         SET      19      0.49598     0.015358      0.23977     0.019301 GO_mf:go_voltage_gated_sodium_channel_activity
GO_mf:go_oxidoreductase_acti...15        SET     154     0.018112    0.0015912     0.083239      0.41388 GO_mf:go_oxidoreductase_activity_acting_on_paired_donors_with_incorporation_or_reduction_of_molecular_oxygen
GO_mf:go_intramolecular_tran...2         SET      11    -0.053816   -0.0012682       0.2537      0.58399 GO_mf:go_intramolecular_transferase_activity_phosphotransferases
GO_mf:go_single_stranded_dna...2         SET     104    -0.038554    -0.002787      0.08636      0.67235 GO_mf:go_single_stranded_dna_binding
GO_mf:go_type_i_interferon_r...          SET      15    -0.067005   -0.0018437      0.34325      0.57738 GO_mf:go_type_i_interferon_receptor_binding
GO_mf:go_ribonucleotide_bind...          SET    1860    0.0040746    0.0011888     0.021895      0.42618 GO_mf:go_ribonucleotide_binding
GO_mf:go_transcription_coact...2         SET      22     -0.10695   -0.0035633       0.1978      0.70564 GO_mf:go_transcription_coactivator_binding
GO_mf:go_retinoic_acid_recep...          SET      25     -0.13274    -0.004714      0.19293      0.75427 GO_mf:go_retinoic_acid_receptor_binding
GO_mf:go_phosphatidylinosito...26        SET      15     -0.13689   -0.0037665      0.22547      0.72811 GO_mf:go_phosphatidylinositol_phosphate_kinase_activity
GO_mf:go_activating_transcri...          SET      73     -0.15203   -0.0092149      0.11054      0.91549 GO_mf:go_activating_transcription_factor_binding
GO_mf:go_neurexin_family_pro...          SET      12     -0.51695    -0.012723      0.27563      0.96963 GO_mf:go_neurexin_family_protein_binding
GO_mf:go_microtubule_binding             SET     235     0.069957    0.0075766      0.05987      0.12131 GO_mf:go_microtubule_binding
GO_mf:go_tubulin_binding                 SET     316     0.036764    0.0046075     0.050622      0.23385 GO_mf:go_tubulin_binding
GO_mf:go_organophosphate_est...          SET      25    -0.073962   -0.0026266      0.16238      0.67562 GO_mf:go_organophosphate_ester_transmembrane_transporter_activity
GO_mf:go_transmembrane_recep...2         SET      17       0.5857     0.017156      0.25485     0.010779 GO_mf:go_transmembrane_receptor_protein_phosphatase_activity
GO_mf:go_nadp_binding                    SET      50     -0.12593   -0.0063209      0.12614      0.84094 GO_mf:go_nadp_binding
GO_mf:go_s_adenosylmethionin...          SET     153     0.033939    0.0029721     0.069443      0.31252 GO_mf:go_s_adenosylmethionine_dependent_methyltransferase_activity
GO_mf:go_kinase_activator_ac...          SET      85     0.027736    0.0018135      0.10332      0.39418 GO_mf:go_kinase_activator_activity
GO_mf:go_histone_lysine_n_me...          SET      44     0.047565    0.0022399      0.13233      0.35963 GO_mf:go_histone_lysine_n_methyltransferase_activity
GO_mf:go_insulin_like_growth...4         SET      16      0.17929     0.005095      0.22306      0.21076 GO_mf:go_insulin_like_growth_factor_receptor_binding
GO_mf:go_motor_activity                  SET     135     0.070807    0.0058272       0.0791      0.18536 GO_mf:go_motor_activity
GO_mf:go_transcription_facto...          SET     637     0.060221     0.010627     0.035791      0.04624 GO_mf:go_transcription_factor_binding
GO_mf:go_trna_specific_ribon...          SET      16      0.22077    0.0062737      0.21564      0.15297 GO_mf:go_trna_specific_ribonuclease_activity
GO_mf:go_solute_cation_sympo...          SET     102    -0.076197   -0.0054552     0.092348      0.79534 GO_mf:go_solute_cation_symporter_activity
GO_mf:go_ubiquitin_specific_...          SET      15     0.042036    0.0011566      0.24189      0.43102 GO_mf:go_ubiquitin_specific_protease_binding
GO_mf:go_phospholipid_transp...          SET      64     -0.14739   -0.0083668      0.11859      0.89303 GO_mf:go_phospholipid_transporter_activity
GO_mf:go_retinoid_x_receptor...          SET      16     -0.25107   -0.0071347      0.23513      0.85719 GO_mf:go_retinoid_x_receptor_binding
GO_mf:go_monocarboxylic_acid...2         SET      47    0.0042198   0.00020536      0.13376      0.48742 GO_mf:go_monocarboxylic_acid_transmembrane_transporter_activity
GO_mf:go_potassium_ion_bindi...          SET      11     -0.34129   -0.0080427      0.28405      0.88522 GO_mf:go_potassium_ion_binding
