GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
11	15:47800001-47840000	15:48000001-48040000	9.596735e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47800001-47840000	15:48040001-48080000	3.510747e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47800001-47840000	15:48080001-48120000	1.809081e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47800001-47840000	15:48240001-48280000	4.058852e-14	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47800001-47840000	15:48280001-48320000	4.027782e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47800001-47840000	15:48320001-48360000	2.059471e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47800001-47840000	15:48400001-48440000	4.459606e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	ENSG00000188467	1
11	15:47800001-47840000	15:48520001-48560000	3.572831e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47800001-47840000	15:48560001-48600000	6.609258e-15	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47840001-47880000	15:47920001-47960000	3.26557e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1435745;rs1435746;rs28505872;rs1435749;rs17323656;rs10519129;rs2117801;rs12904411;rs12901328;rs4775696;rs4774497;rs1898117;rs5812402;rs11354865;rs34248173;rs28533540;rs9646181;rs4775699;rs11633288;rs2060509	NA	0
11	15:47840001-47880000	15:47960001-48000000	4.948172e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1435745;rs1435746;rs28505872;rs1435749;rs17323656;rs10519129;rs2117801;rs12904411;rs12901328;rs4775696;rs4774497;rs1898117;rs5812402;rs11354865;rs34248173;rs28533540;rs9646181;rs4775699;rs11633288;rs2060509	NA	0
11	15:47840001-47880000	15:48080001-48120000	6.779396e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1435745;rs1435746;rs28505872;rs1435749;rs17323656;rs10519129;rs2117801;rs12904411;rs12901328;rs4775696;rs4774497;rs1898117;rs5812402;rs11354865;rs34248173;rs28533540;rs9646181;rs4775699;rs11633288;rs2060509	NA	0
11	15:47840001-47880000	15:48240001-48280000	2.742826e-11	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1435745;rs1435746;rs28505872;rs1435749;rs17323656;rs10519129;rs2117801;rs12904411;rs12901328;rs4775696;rs4774497;rs1898117;rs5812402;rs11354865;rs34248173;rs28533540;rs9646181;rs4775699;rs11633288;rs2060509	NA	0
11	15:47840001-47880000	15:48320001-48360000	4.329819e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1435745;rs1435746;rs28505872;rs1435749;rs17323656;rs10519129;rs2117801;rs12904411;rs12901328;rs4775696;rs4774497;rs1898117;rs5812402;rs11354865;rs34248173;rs28533540;rs9646181;rs4775699;rs11633288;rs2060509	NA	0
11	15:47840001-47880000	15:48560001-48600000	7.380043e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1435745;rs1435746;rs28505872;rs1435749;rs17323656;rs10519129;rs2117801;rs12904411;rs12901328;rs4775696;rs4774497;rs1898117;rs5812402;rs11354865;rs34248173;rs28533540;rs9646181;rs4775699;rs11633288;rs2060509	NA	0
11	15:47880001-47920000	15:47920001-47960000	4.610749e-14	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs28703303;rs4775700;rs8043206;rs12900091;rs1898110;rs11070597;rs1435757;rs1435758;rs11635423;rs1912635;rs10851456;rs1369643	NA	0
11	15:47880001-47920000	15:48240001-48280000	7.622017e-11	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs28703303;rs4775700;rs8043206;rs12900091;rs1898110;rs11070597;rs1435757;rs1435758;rs11635423;rs1912635;rs10851456;rs1369643	NA	0
11	15:47880001-47920000	15:48320001-48360000	2.194099e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs28703303;rs4775700;rs8043206;rs12900091;rs1898110;rs11070597;rs1435757;rs1435758;rs11635423;rs1912635;rs10851456;rs1369643	NA	0
11	15:47880001-47920000	15:48520001-48560000	8.234884e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs28703303;rs4775700;rs8043206;rs12900091;rs1898110;rs11070597;rs1435757;rs1435758;rs11635423;rs1912635;rs10851456;rs1369643	NA	0
11	15:47880001-47920000	15:48560001-48600000	4.994738e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs28703303;rs4775700;rs8043206;rs12900091;rs1898110;rs11070597;rs1435757;rs1435758;rs11635423;rs1912635;rs10851456;rs1369643	NA	0
12	16:72280001-72320000	16:72440001-72480000	7.560778e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7191673	NA	0
12	16:72280001-72320000	16:72800001-72840000	8.941619e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7191673	NA	0
12	16:72280001-72320000	16:73960001-74000000	4.359509e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7191673	NA	0
12	16:72280001-72320000	16:74240001-74280000	2.109941e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7191673	NA	0
12	16:72440001-72480000	16:73920001-73960000	9.226546e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs212165	NA	0
12	16:72440001-72480000	16:74080001-74120000	3.884663e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs212165	NA	0
12	16:72440001-72480000	16:74280001-74320000	1.411871e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs212165	NA	0
12	16:72480001-72520000	16:73520001-73560000	5.318604e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs177038;rs35999374	NA	0
12	16:72480001-72520000	16:73920001-73960000	1.491511e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs177038;rs35999374	NA	0
12	16:72480001-72520000	16:73960001-74000000	2.055587e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs177038;rs35999374	NA	0
12	16:72480001-72520000	16:74080001-74120000	6.049624e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs177038;rs35999374	NA	0
12	16:72480001-72520000	16:74240001-74280000	1.390286e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs177038;rs35999374	NA	0
12	16:72520001-72560000	16:72680001-72720000	1.703093e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:72800001-72840000	8.290913e-18	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:72840001-72880000	1.825356e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:72880001-72920000	1.017923e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:73000001-73040000	1.904182e-14	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:73080001-73120000	8.799501e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	ENSG00000140836	1
12	16:72520001-72560000	16:73200001-73240000	5.003661e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:73240001-73280000	7.264872e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:73640001-73680000	7.007217e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:73680001-73720000	6.582876e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:73880001-73920000	1.690251e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:73920001-73960000	2.698015e-14	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:73960001-74000000	6.902929e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:74080001-74120000	1.291603e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72520001-72560000	16:74280001-74320000	6.216014e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs59786883	NA	0
12	16:72560001-72600000	16:73920001-73960000	2.20925e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs212178;rs12596294;rs117762660	NA	0
12	16:72560001-72600000	16:74080001-74120000	2.003683e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs212178;rs12596294;rs117762660	NA	0
12	16:72640001-72680000	16:73960001-74000000	1.182809e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs12924285	NA	0
1	1:44400001-44440000	1:44200001-44240000	1.659062e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs3762422;rs12127737;rs34830883;rs7161	NA	0
2	1:96560001-96600000	1:95760001-95800000	1.136876e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1222067	NA	0
2	1:96600001-96640000	1:96560001-96600000	2.930597e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1222064;rs1222063;rs2391734	NA	0
3	3:20560001-20600000	3:20520001-20560000	4.366553e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1021938;rs11287331;rs149168289	NA	0
5	5:87760001-87800000	5:87040001-87080000	1.890164e-23	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87840001-87880000	5:87040001-87080000	7.987766e-15	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87880001-87920000	5:87040001-87080000	4.41488e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7721028;rs1080255;rs62369151;rs56022653;rs226488;rs324886;rs6859545;rs34927403;rs324895;rs324896;rs10462334	NA	0
5	5:87920001-87960000	5:87040001-87080000	2.787868e-11	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
5	5:87760001-87800000	5:87080001-87120000	1.797895e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87760001-87800000	5:87160001-87200000	4.273284e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87800001-87840000	5:87160001-87200000	7.934501e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2194027	NA	0
5	5:87840001-87880000	5:87160001-87200000	8.402161e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87920001-87960000	5:87160001-87200000	8.86284e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
5	5:87760001-87800000	5:87200001-87240000	4.056903e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87840001-87880000	5:87200001-87240000	8.813285e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87920001-87960000	5:87200001-87240000	1.706407e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
5	5:87880001-87920000	5:87400001-87440000	9.260432e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7721028;rs1080255;rs62369151;rs56022653;rs226488;rs324886;rs6859545;rs34927403;rs324895;rs324896;rs10462334	NA	0
5	5:87760001-87800000	5:87440001-87480000	5.988279e-17	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87840001-87880000	5:87440001-87480000	6.419884e-15	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87880001-87920000	5:87440001-87480000	3.003205e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7721028;rs1080255;rs62369151;rs56022653;rs226488;rs324886;rs6859545;rs34927403;rs324895;rs324896;rs10462334	NA	0
5	5:87920001-87960000	5:87440001-87480000	6.501827e-15	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
5	5:87760001-87800000	5:87480001-87520000	2.773931e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87840001-87880000	5:87480001-87520000	9.099738e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87880001-87920000	5:87480001-87520000	6.574166e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7721028;rs1080255;rs62369151;rs56022653;rs226488;rs324886;rs6859545;rs34927403;rs324895;rs324896;rs10462334	NA	0
5	5:87920001-87960000	5:87480001-87520000	3.062267e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
5	5:87760001-87800000	5:87520001-87560000	1.111112e-18	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87840001-87880000	5:87520001-87560000	5.988279e-17	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87880001-87920000	5:87520001-87560000	5.360841e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7721028;rs1080255;rs62369151;rs56022653;rs226488;rs324886;rs6859545;rs34927403;rs324895;rs324896;rs10462334	NA	0
5	5:87760001-87800000	5:87560001-87600000	8.851e-19	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	ENSG00000164180	1
5	5:87840001-87880000	5:87560001-87600000	3.760591e-15	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	ENSG00000164180	1
5	5:87920001-87960000	5:87560001-87600000	1.068078e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	ENSG00000164180	1
5	5:87760001-87800000	5:87680001-87720000	1.41804e-31	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87840001-87880000	5:87680001-87720000	6.169445e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87880001-87920000	5:87680001-87720000	8.757533e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7721028;rs1080255;rs62369151;rs56022653;rs226488;rs324886;rs6859545;rs34927403;rs324895;rs324896;rs10462334	NA	0
5	5:87920001-87960000	5:87680001-87720000	2.91409e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
5	5:87760001-87800000	5:87720001-87760000	9.523777e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6452792	NA	0
5	5:87800001-87840000	5:87760001-87800000	3.003205e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2194027	NA	0
5	5:87840001-87880000	5:87760001-87800000	1.734575e-30	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87880001-87920000	5:87760001-87800000	9.174922e-15	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7721028;rs1080255;rs62369151;rs56022653;rs226488;rs324886;rs6859545;rs34927403;rs324895;rs324896;rs10462334	NA	0
5	5:87920001-87960000	5:87760001-87800000	9.202836e-19	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
5	5:87840001-87880000	5:87800001-87840000	1.880638e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
5	5:87880001-87920000	5:87840001-87880000	1.349971e-11	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7721028;rs1080255;rs62369151;rs56022653;rs226488;rs324886;rs6859545;rs34927403;rs324895;rs324896;rs10462334	NA	0
5	5:87920001-87960000	5:87840001-87880000	2.64382e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
7	7:114280001-114320000	7:113680001-113720000	6.823153e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2045292	ENSG00000154415	1
7	7:114000001-114040000	7:113720001-113760000	4.623125e-18	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6466484;rs10249531;rs28431297;rs66647990;rs6972929;rs10259672;rs10233347;rs66571810;rs3997266;rs10229691;rs4310137;rs12537376;rs2396727;rs2396728;rs2894697;rs2894697m;rs17137004;rs2396724;rs62469234;rs62469235;rs34536024;rs60603579;rs113341106	ENSG00000128573	1
7	7:114040001-114080000	7:113720001-113760000	3.748746e-15	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	ENSG00000128573	1
7	7:114080001-114120000	7:113720001-113760000	2.653801e-11	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	ENSG00000128573	1
7	7:114200001-114240000	7:113720001-113760000	6.817342e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7797335;rs2189012;rs1229762;rs1229761;rs1229760	ENSG00000128573	1
7	7:114240001-114280000	7:113720001-113760000	9.451913e-12	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs12705966;rs34526725	ENSG00000128573	1
7	7:114280001-114320000	7:113720001-113760000	9.272387e-18	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2045292	ENSG00000128573	1
7	7:114000001-114040000	7:113760001-113800000	4.201786e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6466484;rs10249531;rs28431297;rs66647990;rs6972929;rs10259672;rs10233347;rs66571810;rs3997266;rs10229691;rs4310137;rs12537376;rs2396727;rs2396728;rs2894697;rs2894697m;rs17137004;rs2396724;rs62469234;rs62469235;rs34536024;rs60603579;rs113341106	NA	0
7	7:114080001-114120000	7:113760001-113800000	2.074667e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114200001-114240000	7:113760001-113800000	4.779617e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7797335;rs2189012;rs1229762;rs1229761;rs1229760	NA	0
7	7:114000001-114040000	7:113960001-114000000	9.516951e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6466484;rs10249531;rs28431297;rs66647990;rs6972929;rs10259672;rs10233347;rs66571810;rs3997266;rs10229691;rs4310137;rs12537376;rs2396727;rs2396728;rs2894697;rs2894697m;rs17137004;rs2396724;rs62469234;rs62469235;rs34536024;rs60603579;rs113341106	NA	0
7	7:114080001-114120000	7:114040001-114080000	1.639955e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114280001-114320000	7:114040001-114080000	9.077782e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2045292	NA	0
7	7:114120001-114160000	7:114080001-114120000	3.269215e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114160001-114200000	7:114080001-114120000	1.560518e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6969188;rs6969376;rs34948690;rs6980093;rs9332390;rs66823671;rs10262462;rs7458242;rs7794413;rs1859100	NA	0
7	7:114200001-114240000	7:114080001-114120000	1.409471e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7797335;rs2189012;rs1229762;rs1229761;rs1229760	NA	0
7	7:114160001-114200000	7:114120001-114160000	6.62563e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs6969188;rs6969376;rs34948690;rs6980093;rs9332390;rs66823671;rs10262462;rs7458242;rs7794413;rs1859100	NA	0
7	7:114200001-114240000	7:114120001-114160000	5.89356e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7797335;rs2189012;rs1229762;rs1229761;rs1229760	NA	0
7	7:114280001-114320000	7:114200001-114240000	6.958856e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs2045292	NA	0
8	8:34800001-34840000	8:33680001-33720000	5.627176e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs117723510;rs113052583	NA	0
8	8:34800001-34840000	8:34160001-34200000	2.633768e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs117723510;rs113052583	NA	0
9	10:106640001-106680000	10:106520001-106560000	9.677315e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs7906067;rs1826169;rs7068414;rs7914784;rs1404785;rs7907899;rs7912102;rs7897270;rs140152535;rs7915656;rs138928480;rs61867321;rs61867322;rs10509777;rs112305091m;rs7068171;rs7068586;rs1586662;rs7073438;rs6584630;rs1565425;rs1565424;rs17078;rs6584631;rs7901022;rs56693513;rs2007698;rs868009;rs17775021;rs4598601;rs113312578;rs17775106;rs7912437;rs7896186;rs7896463;rs7901032;rs6584633;rs1525388;rs34303669;rs61867341;rs11596606;rs12246611;rs12246569;rs11192230;rs60551150;rs6584635;rs17117923;rs2864034;rs7086782;rs7068754;rs2177741;rs1464870;rs34496681	NA	0
10	12:89720001-89760000	12:89400001-89440000	4.935596e-19	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs704067;rs2279574;rs35928531;rs10506971	NA	0
10	12:89720001-89760000	12:89440001-89480000	8.996523e-90	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs704067;rs2279574;rs35928531;rs10506971	NA	0
10	12:89760001-89800000	12:89440001-89480000	4.606218e-16	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1427829;rs1427828;rs12819667;rs3990314;rs704061;rs10506965;rs770083;rs770082;rs60474271	NA	0
10	12:89720001-89760000	12:89480001-89520000	6.95588e-15	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs704067;rs2279574;rs35928531;rs10506971	NA	0
10	12:89720001-89760000	12:89520001-89560000	2.275938e-19	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs704067;rs2279574;rs35928531;rs10506971	NA	0
10	12:89760001-89800000	12:89520001-89560000	1.627654e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1427829;rs1427828;rs12819667;rs3990314;rs704061;rs10506965;rs770083;rs770082;rs60474271	NA	0
10	12:89720001-89760000	12:89560001-89600000	2.661324e-16	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs704067;rs2279574;rs35928531;rs10506971	NA	0
10	12:89720001-89760000	12:89600001-89640000	3.737088e-27	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs704067;rs2279574;rs35928531;rs10506971	NA	0
10	12:89720001-89760000	12:89640001-89680000	2.325194e-09	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs704067;rs2279574;rs35928531;rs10506971	NA	0
11	15:47800001-47840000	15:45960001-46000000	1.493126e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47800001-47840000	15:46560001-46600000	4.487985e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47760001-47800000	15:47480001-47520000	1.992e-10	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs281320;rs1019626;rs1435764;rs1797224;rs145393374;rs1656604;rs1656607;rs1656608;rs918998;rs1618196	NA	0
11	15:47800001-47840000	15:47480001-47520000	4.839712e-13	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47840001-47880000	15:47480001-47520000	3.287018e-14	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1435745;rs1435746;rs28505872;rs1435749;rs17323656;rs10519129;rs2117801;rs12904411;rs12901328;rs4775696;rs4774497;rs1898117;rs5812402;rs11354865;rs34248173;rs28533540;rs9646181;rs4775699;rs11633288;rs2060509	NA	0
11	15:47720001-47760000	15:47520001-47560000	1.338662e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs8039398;rs281324;rs281323	NA	0
11	15:47800001-47840000	15:47520001-47560000	7.076263e-16	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
11	15:47840001-47880000	15:47520001-47560000	5.296406e-07	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1435745;rs1435746;rs28505872;rs1435749;rs17323656;rs10519129;rs2117801;rs12904411;rs12901328;rs4775696;rs4774497;rs1898117;rs5812402;rs11354865;rs34248173;rs28533540;rs9646181;rs4775699;rs11633288;rs2060509	NA	0
11	15:47800001-47840000	15:47760001-47800000	1.377874e-08	HiC	GSE87112	Neural_Progenitor_Cell	intra	rs1610098;rs1656622;rs1612378;rs1347469;rs1656623;rs1797229;rs1797228;rs1797227;rs8027136	NA	0
