# MEAN_SAMPLE_SIZE = 51027
# TOTAL_GENES = 18669
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_type_i_interferon_s...          SET       9    -0.033507  -0.00073552      0.30371      0.54392 GO_bp:go_type_i_interferon_secretion
GO_bp:go_interferon_gamma_se...          SET      18     -0.10802   -0.0033526      0.22357       0.6855 GO_bp:go_interferon_gamma_secretion
GO_bp:go_maintenance_of_prot...5         SET       5      0.13402    0.0021931      0.35607      0.35332 GO_bp:go_maintenance_of_protein_location_in_mitochondrion
GO_bp:go_protein_localizatio...39        SET     239    -0.065653   -0.0073809     0.055422      0.88191 GO_bp:go_protein_localization_to_plasma_membrane
GO_bp:go_neutrophil_extravas...          SET       6     -0.35083   -0.0062887      0.31771      0.86525 GO_bp:go_neutrophil_extravasation
GO_bp:go_lamellipodium_morph...          SET      17    -0.043043   -0.0012983       0.2381      0.57173 GO_bp:go_lamellipodium_morphogenesis
GO_bp:go_multinuclear_osteoc...          SET       7     -0.56991    -0.011034      0.37654      0.93492 GO_bp:go_multinuclear_osteoclast_differentiation
GO_bp:go_osteoclast_fusion               SET       5      -0.5944   -0.0097264       0.4559      0.90384 GO_bp:go_osteoclast_fusion
GO_bp:go_eosinophil_migration            SET      24     -0.13301   -0.0047661        0.198      0.74913 GO_bp:go_eosinophil_migration
GO_bp:go_thymocyte_migration             SET       5     -0.24573   -0.0040211      0.40709      0.72696 GO_bp:go_thymocyte_migration
GO_bp:go_t_cell_extravasation            SET       7     -0.28046     -0.00543      0.30466      0.82136 GO_bp:go_t_cell_extravasation
GO_bp:go_protein_localizatio...3         SET      10     -0.26604   -0.0061558      0.27128      0.83661 GO_bp:go_protein_localization_to_cell_cortex
GO_bp:go_response_to_sorbitol            SET       5     -0.51183   -0.0083754      0.35853      0.92329 GO_bp:go_response_to_sorbitol
GO_bp:go_response_to_hydroxy...          SET       6     -0.24214   -0.0043404      0.33747      0.76347 GO_bp:go_response_to_hydroxyurea
GO_bp:go_response_to_cisplat...          SET       8     -0.29152   -0.0060336      0.30892      0.82733 GO_bp:go_response_to_cisplatin
GO_bp:go_cellular_response_t...20        SET       5     -0.42804   -0.0070042      0.38366      0.86771 GO_bp:go_cellular_response_to_cisplatin
GO_bp:go_response_to_stauros...          SET       5      0.23296    0.0038121      0.38728      0.27375 GO_bp:go_response_to_staurosporine
GO_bp:go_autophagy_involved_...          SET       5     -0.68374    -0.011188      0.44508      0.93775 GO_bp:go_autophagy_involved_in_symbiotic_interaction
GO_bp:go_ires_dependent_vira...          SET       8      0.54752     0.011332      0.26943     0.021077 GO_bp:go_ires_dependent_viral_translational_initiation
GO_bp:go_viral_translational...          SET       5      0.56074    0.0091756      0.28677     0.025281 GO_bp:go_viral_translational_termination_reinitiation
GO_bp:go_mrna_methylation                SET      14     -0.30317   -0.0082992      0.23702      0.89956 GO_bp:go_mrna_methylation
GO_bp:go_regulation_of_ferti...          SET      26     0.049048    0.0018292      0.16067      0.38008 GO_bp:go_regulation_of_fertilization
GO_bp:go_protein_k6_linked_u...          SET       8     0.063763    0.0013197      0.29475      0.41437 GO_bp:go_protein_k6_linked_ubiquitination
GO_bp:go_cardiac_muscle_cell...2         SET      48    -0.052086   -0.0026378      0.14639        0.639 GO_bp:go_cardiac_muscle_cell_action_potential_involved_in_contraction
GO_bp:go_membrane_repolariza...2         SET      23     0.026961   0.00094575      0.20053      0.44653 GO_bp:go_membrane_repolarization_during_action_potential
GO_bp:go_adenylate_cyclase_a...1         SET       7     -0.21087   -0.0040826        0.368      0.71668 GO_bp:go_adenylate_cyclase_activating_adrenergic_receptor_signaling_pathway_involved_in_heart_process
GO_bp:go_atrial_cardiac_musc...2         SET      17     -0.45751      -0.0138      0.23757      0.97293 GO_bp:go_atrial_cardiac_muscle_cell_to_av_node_cell_signaling
GO_bp:go_bundle_of_his_cell_...2         SET       7     0.073282    0.0014188      0.37786      0.42311 GO_bp:go_bundle_of_his_cell_to_purkinje_myocyte_signaling
GO_bp:go_purkinje_myocyte_to...          SET       6     0.023137   0.00041472      0.41266      0.47764 GO_bp:go_purkinje_myocyte_to_ventricular_cardiac_muscle_cell_signaling
GO_bp:go_regulation_of_cardi...7         SET       7     -0.11368    -0.002201      0.37004      0.62066 GO_bp:go_regulation_of_cardiac_muscle_cell_membrane_potential
GO_bp:go_cardiac_muscle_cell...3         SET       7     -0.17698   -0.0034264      0.38802      0.67584 GO_bp:go_cardiac_muscle_cell_cardiac_muscle_cell_adhesion
GO_bp:go_membrane_depolariza...3         SET       5      0.28268    0.0046256      0.46541      0.27181 GO_bp:go_membrane_depolarization_during_av_node_cell_action_potential
GO_bp:go_membrane_depolariza...5         SET       5      0.87514      0.01432      0.47364     0.032334 GO_bp:go_membrane_depolarization_during_sa_node_cell_action_potential
GO_bp:go_cell_communication_...2         SET      24      -0.1141   -0.0040885      0.19014      0.72577 GO_bp:go_cell_communication_by_electrical_coupling_involved_in_cardiac_conduction
GO_bp:go_av_node_cell_to_bun...          SET      11     -0.50747    -0.012315      0.29019      0.95982 GO_bp:go_av_node_cell_to_bundle_of_his_cell_communication
GO_bp:go_sa_node_cell_to_atr...          SET      10     -0.23375   -0.0054086      0.30834       0.7758 GO_bp:go_sa_node_cell_to_atrial_cardiac_muscle_cell_communication
GO_bp:go_g_protein_coupled_r...4         SET      11      0.08823    0.0021411      0.30261      0.38531 GO_bp:go_g_protein_coupled_receptor_signaling_pathway_involved_in_heart_process
GO_bp:go_negative_regulation...430       SET       6      -0.5284   -0.0094714      0.37454      0.92084 GO_bp:go_negative_regulation_of_monocyte_chemotaxis
GO_bp:go_regulation_of_stero...2         SET      10    -0.035507  -0.00082158      0.29923      0.54723 GO_bp:go_regulation_of_steroid_hormone_biosynthetic_process
GO_bp:go_positive_regulation...665       SET       9      0.23163    0.0050847      0.33841      0.24684 GO_bp:go_positive_regulation_of_protein_kinase_c_signaling
GO_bp:go_tubulin_deacetylati...          SET       9     -0.69773    -0.015316      0.39509      0.96129 GO_bp:go_tubulin_deacetylation
GO_bp:go_regulation_of_tubul...          SET       8     -0.89116    -0.018444      0.43206      0.98042 GO_bp:go_regulation_of_tubulin_deacetylation
GO_bp:go_positive_regulation...205       SET       8       0.3588     0.007426      0.28734       0.1059 GO_bp:go_positive_regulation_of_deacetylase_activity
GO_bp:go_positive_regulation...131       SET      19    -0.092729   -0.0029568      0.21891      0.66406 GO_bp:go_positive_regulation_of_cell_migration_involved_in_sprouting_angiogenesis
GO_bp:go_negative_regulation...117       SET      15    -0.067179   -0.0019035      0.22601      0.61686 GO_bp:go_negative_regulation_of_cell_migration_involved_in_sprouting_angiogenesis
GO_bp:go_regulation_of_ribos...          SET      14     -0.28177   -0.0077135       0.2434      0.87649 GO_bp:go_regulation_of_ribosome_biogenesis
GO_bp:go_positive_regulation...720       SET       9     -0.55802    -0.012249      0.30729       0.9653 GO_bp:go_positive_regulation_of_ribosome_biogenesis
GO_bp:go_positive_regulation...660       SET       8      0.35494    0.0073461      0.25429     0.081394 GO_bp:go_positive_regulation_of_protein_homodimerization_activity
GO_bp:go_foam_cell_different...          SET      36      -0.1903   -0.0083487      0.15237      0.89414 GO_bp:go_foam_cell_differentiation
GO_bp:go_positive_regulation...478       SET       5      0.53124    0.0086931       0.3865     0.084652 GO_bp:go_positive_regulation_of_mapkkk_cascade_by_fibroblast_growth_factor_receptor_signaling_pathway
GO_bp:go_negative_regulation...311       SET      11     -0.66542    -0.016148       0.2668      0.99368 GO_bp:go_negative_regulation_of_inclusion_body_assembly
GO_bp:go_regulation_of_prote...16        SET      12      0.61859     0.015678      0.25842    0.0083448 GO_bp:go_regulation_of_protein_deubiquitination
GO_bp:go_positive_regulation...277       SET       8     -0.34245   -0.0070875      0.31229      0.86358 GO_bp:go_positive_regulation_of_extracellular_matrix_disassembly
GO_bp:go_copii_coated_vesicl...2         SET      14     -0.38462    -0.010529      0.22581      0.95574 GO_bp:go_copii_coated_vesicle_cargo_loading
GO_bp:go_copii_coated_vesicl...1         SET      68    -0.063162   -0.0038051      0.10488      0.72648 GO_bp:go_copii_coated_vesicle_budding
GO_bp:go_receptor_mediated_e...2         SET       5     -0.64921    -0.010623      0.41395      0.94159 GO_bp:go_receptor_mediated_endocytosis_involved_in_cholesterol_transport
GO_bp:go_mesenchyme_migration            SET       5      0.31697    0.0051868      0.46347      0.24702 GO_bp:go_mesenchyme_migration
GO_bp:go_membrane_fission                SET      11     0.044202    0.0010726      0.28903      0.43923 GO_bp:go_membrane_fission
GO_bp:go_establishment_of_pr...5         SET      17    -0.064439   -0.0019437      0.19689      0.62827 GO_bp:go_establishment_of_protein_localization_to_mitochondrial_membrane
GO_bp:go_regulation_of_sphin...          SET      14      0.22313    0.0061083      0.22444      0.16007 GO_bp:go_regulation_of_sphingolipid_biosynthetic_process
GO_bp:go_positive_regulation...755       SET       9      0.29637    0.0065059      0.26351      0.13037 GO_bp:go_positive_regulation_of_sphingolipid_biosynthetic_process
GO_bp:go_golgi_to_lysosome_t...          SET       8     -0.68683    -0.014215        0.361      0.97144 GO_bp:go_golgi_to_lysosome_transport
GO_bp:go_golgi_disassembly               SET       6     0.069065     0.001238      0.43802      0.43736 GO_bp:go_golgi_disassembly
GO_bp:go_establishment_of_pl...1         SET      15      0.02272   0.00064378        0.208      0.45651 GO_bp:go_establishment_of_planar_polarity_involved_in_neural_tube_closure
GO_bp:go_regulation_of_pancr...          SET       5  -0.00050206  -8.2155e-06      0.37754      0.50053 GO_bp:go_regulation_of_pancreatic_juice_secretion
GO_bp:go_negative_regulation...503       SET       4      0.24513    0.0035879      0.45282      0.29414 GO_bp:go_negative_regulation_of_pancreatic_juice_secretion
GO_bp:go_positive_regulation...312       SET      10     -0.25684    -0.005943      0.30147      0.80287 GO_bp:go_positive_regulation_of_glomerulus_development
GO_bp:go_chemokine_secretion             SET      17     -0.28805   -0.0086887      0.21294      0.91192 GO_bp:go_chemokine_secretion
GO_bp:go_positive_regulation...161       SET      14      -0.2679   -0.0073337      0.23095      0.87696 GO_bp:go_positive_regulation_of_chemokine_secretion
GO_bp:go_negative_regulation...372       SET       4     -0.10072   -0.0014741      0.36857      0.60767 GO_bp:go_negative_regulation_of_lipid_kinase_activity
GO_bp:go_positive_regulation...757       SET       7      -0.2584   -0.0050028      0.34768      0.77132 GO_bp:go_positive_regulation_of_spindle_checkpoint
GO_bp:go_regulation_of_metap...          SET       7      0.48411    0.0093727      0.30494     0.056199 GO_bp:go_regulation_of_metaphase_plate_congression
GO_bp:go_regulation_of_arach...          SET       8     -0.44035   -0.0091139      0.27299      0.94663 GO_bp:go_regulation_of_arachidonic_acid_secretion
GO_bp:go_positive_regulation...42        SET       6     -0.37781   -0.0067722      0.33526       0.8701 GO_bp:go_positive_regulation_of_arachidonic_acid_secretion
GO_bp:go_positive_regulation...355       SET       7     -0.15537   -0.0030081      0.34259      0.67491 GO_bp:go_positive_regulation_of_histone_h4_acetylation
GO_bp:go_negative_regulation...294       SET       5     0.055983   0.00091608      0.44492      0.44993 GO_bp:go_negative_regulation_of_histone_h4_acetylation
GO_bp:go_axis_elongation_inv...          SET       4     -0.86643    -0.012681      0.36481      0.99122 GO_bp:go_axis_elongation_involved_in_somitogenesis
GO_bp:go_regulation_of_retin...2         SET       5    -0.076596   -0.0012534      0.47141      0.56454 GO_bp:go_regulation_of_retinal_ganglion_cell_axon_guidance
GO_bp:go_fibroblast_growth_f...1         SET       8     -0.22976   -0.0047553      0.31058      0.77028 GO_bp:go_fibroblast_growth_factor_production
GO_bp:go_positive_regulation...293       SET       5     -0.46982   -0.0076879      0.39417      0.88334 GO_bp:go_positive_regulation_of_fibroblast_growth_factor_production
GO_bp:go_regulation_of_pepti...2         SET     190     0.093846    0.0094194     0.064628     0.073246 GO_bp:go_regulation_of_peptide_hormone_secretion
GO_bp:go_positive_regulation...613       SET      87     0.042395    0.0028874     0.093207      0.32461 GO_bp:go_positive_regulation_of_peptide_hormone_secretion
GO_bp:go_negative_regulation...506       SET      41     0.032539    0.0015233      0.13832      0.40701 GO_bp:go_negative_regulation_of_peptide_hormone_secretion
GO_bp:go_cytoskeletal_anchor...1         SET       9     -0.11917   -0.0026161      0.28342      0.66293 GO_bp:go_cytoskeletal_anchoring_at_nuclear_membrane
GO_bp:go_regulation_of_osteo...4         SET       5     0.022915   0.00037496      0.44792       0.4796 GO_bp:go_regulation_of_osteoclast_proliferation
GO_bp:go_spindle_assembly_in...          SET       6      0.35427    0.0063503      0.39532      0.18509 GO_bp:go_spindle_assembly_involved_in_meiosis
GO_bp:go_regulation_of_methy...          SET      13      0.33033     0.008714      0.27132      0.11172 GO_bp:go_regulation_of_methylation_dependent_chromatin_silencing
GO_bp:go_positive_regulation...499       SET      10      0.41774    0.0096659       0.3032     0.084149 GO_bp:go_positive_regulation_of_methylation_dependent_chromatin_silencing
GO_bp:go_negative_regulation...565       SET       4      0.48199    0.0070546      0.40044      0.11437 GO_bp:go_negative_regulation_of_protein_targeting_to_membrane
GO_bp:go_negative_regulation...497       SET       6     -0.35496   -0.0063627      0.34631      0.84731 GO_bp:go_negative_regulation_of_oxidative_phosphorylation
GO_bp:go_regulation_of_locom...          SET       5      0.52674    0.0086194      0.49143       0.1419 GO_bp:go_regulation_of_locomotion_involved_in_locomotory_behavior
GO_bp:go_negative_regulation...525       SET      11     0.069694    0.0016913       0.2596      0.39417 GO_bp:go_negative_regulation_of_platelet_aggregation
GO_bp:go_positive_regulation...77        SET       9      0.26644    0.0058488      0.26284      0.15537 GO_bp:go_positive_regulation_of_brown_fat_cell_differentiation
GO_bp:go_positive_regulation...108       SET      13      0.15683    0.0041372      0.20503      0.22216 GO_bp:go_positive_regulation_of_cell_aging
GO_bp:go_negative_regulation...147       SET       4     -0.14033    -0.002054      0.35566      0.65342 GO_bp:go_negative_regulation_of_cholesterol_efflux
GO_bp:go_regulation_of_heart...2         SET       6     -0.18132   -0.0032501      0.32699      0.71038 GO_bp:go_regulation_of_heart_induction
GO_bp:go_phagosome_lysosome_...          SET       7      0.58254     0.011278      0.36094     0.053278 GO_bp:go_phagosome_lysosome_fusion
GO_bp:go_negative_regulation...235       SET       8     -0.30152   -0.0062404       0.3356      0.81552 GO_bp:go_negative_regulation_of_excitatory_postsynaptic_potential
GO_bp:go_stress_induced_prem...          SET       8      -0.1578   -0.0032659      0.27853      0.71448 GO_bp:go_stress_induced_premature_senescence
GO_bp:go_protein_localizatio...31        SET       8     -0.35021   -0.0072482      0.30095      0.87772 GO_bp:go_protein_localization_to_nuclear_envelope
GO_bp:go_catecholamine_uptake            SET      16     0.045419    0.0013291      0.22843       0.4212 GO_bp:go_catecholamine_uptake
GO_bp:go_actin_filament_reor...          SET       8     -0.22405   -0.0046372      0.28234      0.78627 GO_bp:go_actin_filament_reorganization
GO_bp:go_inflammatory_respon...3         SET       9    -0.053988   -0.0011851       0.2925      0.57322 GO_bp:go_inflammatory_response_to_wounding
GO_bp:go_ubiquitin_independe...          SET       5       0.4873     0.007974        0.471      0.15043 GO_bp:go_ubiquitin_independent_protein_catabolic_process_via_the_multivesicular_body_sorting_pathway
GO_bp:go_mitochondrial_trna_...2         SET      11     -0.37383   -0.0090719      0.23282      0.94582 GO_bp:go_mitochondrial_trna_processing
GO_bp:go_modulation_of_age_r...          SET       7     -0.19378   -0.0037518      0.35792      0.70588 GO_bp:go_modulation_of_age_related_behavioral_decline
GO_bp:go_response_to_oxygen_...2         SET       8      0.14342    0.0029684      0.32723      0.33059 GO_bp:go_response_to_oxygen_glucose_deprivation
GO_bp:go_telomeric_loop_disa...          SET       9     0.094802    0.0020811      0.27878      0.36691 GO_bp:go_telomeric_loop_disassembly
GO_bp:go_scarna_localization...          SET       4      0.10997    0.0016096        0.431       0.3993 GO_bp:go_scarna_localization_to_cajal_body
GO_bp:go_telomerase_rna_loca...          SET      18      0.16423    0.0050973      0.19462      0.19938 GO_bp:go_telomerase_rna_localization
GO_bp:go_endothelial_cell_ma...          SET       2        0.935    0.0096773      0.62027     0.065862 GO_bp:go_endothelial_cell_matrix_adhesion
GO_bp:go_reversible_differen...          SET       5     -0.17397   -0.0028467      0.42946      0.65729 GO_bp:go_reversible_differentiation
GO_bp:go_cell_differentiatio...6         SET       3     -0.66753   -0.0084615       0.5938      0.86952 GO_bp:go_cell_differentiation_involved_in_phenotypic_switching
GO_bp:go_immunological_memor...2         SET      11      0.26517    0.0064349       0.2818      0.17336 GO_bp:go_immunological_memory_process
GO_bp:go_immunological_memor...1         SET       9      0.20909    0.0045899       0.3035      0.24544 GO_bp:go_immunological_memory_formation_process
GO_bp:go_dna_repair_complex_...          SET       5      0.69082     0.011304      0.49236     0.080308 GO_bp:go_dna_repair_complex_assembly
GO_bp:go_response_to_granulo...          SET       9      0.10364    0.0022751      0.27981      0.35555 GO_bp:go_response_to_granulocyte_macrophage_colony_stimulating_factor
GO_bp:go_protein_linear_poly...          SET       4      0.14186    0.0020763       0.5463      0.39756 GO_bp:go_protein_linear_polyubiquitination
GO_bp:go_dendritic_cell_apop...          SET      10     -0.38083   -0.0088118      0.30509      0.89402 GO_bp:go_dendritic_cell_apoptotic_process
GO_bp:go_motor_neuron_apopto...          SET       7      0.19269    0.0037306      0.32078      0.27403 GO_bp:go_motor_neuron_apoptotic_process
GO_bp:go_type_b_pancreatic_c...1         SET      10     -0.26617   -0.0061587      0.30748      0.80665 GO_bp:go_type_b_pancreatic_cell_apoptotic_process
GO_bp:go_dendritic_spine_mai...          SET      18     -0.19529   -0.0060613       0.2385      0.79356 GO_bp:go_dendritic_spine_maintenance
GO_bp:go_ncrna_export_from_n...          SET      39     -0.13021   -0.0059455      0.14315      0.81849 GO_bp:go_ncrna_export_from_nucleus
GO_bp:go_anterior_head_devel...          SET       8      0.14619    0.0030257      0.30962       0.3184 GO_bp:go_anterior_head_development
GO_bp:go_ductus_arteriosus_c...          SET       5      0.80723     0.013209      0.41388     0.025571 GO_bp:go_ductus_arteriosus_closure
GO_bp:go_vascular_smooth_mus...1         SET       9     -0.20283   -0.0044525      0.33509      0.72751 GO_bp:go_vascular_smooth_muscle_cell_development
GO_bp:go_presynaptic_membran...2         SET       8     -0.19957   -0.0041306       0.3041      0.74417 GO_bp:go_presynaptic_membrane_organization
GO_bp:go_synaptic_vesicle_cl...          SET      12      0.36116    0.0091538      0.29302      0.10888 GO_bp:go_synaptic_vesicle_clustering
GO_bp:go_postsynaptic_membra...1         SET       9      0.17894     0.003928       0.3152      0.28512 GO_bp:go_postsynaptic_membrane_assembly
GO_bp:go_presynaptic_membran...1         SET       6     -0.16513   -0.0029599      0.35071      0.68111 GO_bp:go_presynaptic_membrane_assembly
GO_bp:go_postsynaptic_densit...1         SET      18     0.096062    0.0029815      0.23294      0.34003 GO_bp:go_postsynaptic_density_assembly
GO_bp:go_ampa_glutamate_rece...          SET       8     -0.12009   -0.0024854      0.30273       0.6542 GO_bp:go_ampa_glutamate_receptor_clustering
GO_bp:go_postsynaptic_densit...2         SET       9    -0.048203   -0.0010581       0.3161       0.5606 GO_bp:go_postsynaptic_density_protein_95_clustering
GO_bp:go_receptor_localizati...2         SET      49     -0.15884    -0.008127      0.12742      0.89371 GO_bp:go_receptor_localization_to_synapse
GO_bp:go_positive_regulation...378       SET       7     -0.67008    -0.012973      0.37985      0.96113 GO_bp:go_positive_regulation_of_inhibitory_postsynaptic_potential
GO_bp:go_mesenchymal_cell_ap...          SET      12     -0.25513   -0.0064663      0.29948      0.80286 GO_bp:go_mesenchymal_cell_apoptotic_process
GO_bp:go_mesenchymal_stem_ce...3         SET       2     0.025528   0.00026421       0.4168      0.47558 GO_bp:go_mesenchymal_stem_cell_proliferation
GO_bp:go_ruffle_assembly                 SET      41    -0.013611  -0.00063717       0.1337      0.54054 GO_bp:go_ruffle_assembly
GO_bp:go_dentinogenesis                  SET       6      0.10597    0.0018995       0.3936      0.39388 GO_bp:go_dentinogenesis
GO_bp:go_negative_regulation...681       SET      12     -0.25985   -0.0065861      0.28467      0.81933 GO_bp:go_negative_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_stress
GO_bp:go_response_to_gonadot...2         SET       7      0.13379    0.0025902      0.37176      0.35947 GO_bp:go_response_to_gonadotropin_releasing_hormone
GO_bp:go_amyloid_beta_cleara...1         SET      31      0.19182    0.0078101      0.16289      0.11949 GO_bp:go_amyloid_beta_clearance
GO_bp:go_self_proteolysis                SET       6      0.26474    0.0047454      0.36341      0.23317 GO_bp:go_self_proteolysis
GO_bp:go_omega_hydroxylase_p...          SET       9      0.02682   0.00058875      0.29465      0.46374 GO_bp:go_omega_hydroxylase_p450_pathway
GO_bp:go_keratinocyte_apopto...          SET       6     -0.49698   -0.0089084      0.39203      0.89754 GO_bp:go_keratinocyte_apoptotic_process
GO_bp:go_programmed_necrotic...          SET      39    -0.028775   -0.0013139      0.13854      0.58227 GO_bp:go_programmed_necrotic_cell_death
GO_bp:go_plasma_membrane_tub...          SET      22     -0.10661   -0.0036575      0.15912      0.74855 GO_bp:go_plasma_membrane_tubulation
GO_bp:go_response_to_antineo...          SET      88    -0.037682   -0.0025811     0.095208      0.65387 GO_bp:go_response_to_antineoplastic_agent
GO_bp:go_response_to_antimet...          SET       9    0.0074056   0.00016257      0.28255      0.48955 GO_bp:go_response_to_antimetabolite
GO_bp:go_zymogen_inhibition              SET      10       0.2447    0.0056621      0.23017      0.14386 GO_bp:go_zymogen_inhibition
GO_bp:go_mitochondrial_outer...          SET      53    -0.092028   -0.0048966      0.10678      0.80562 GO_bp:go_mitochondrial_outer_membrane_permeabilization
GO_bp:go_neutrophil_clearance            SET       5      -0.3046   -0.0049844      0.42566      0.76288 GO_bp:go_neutrophil_clearance
GO_bp:go_autophagosome_matur...          SET      35      0.13864    0.0059975      0.13704      0.15585 GO_bp:go_autophagosome_maturation
GO_bp:go_prenylation                     SET       9     -0.22869     -0.00502      0.28814       0.7863 GO_bp:go_prenylation
GO_bp:go_response_to_broncho...          SET      48    -0.096016   -0.0048625      0.12607      0.77685 GO_bp:go_response_to_bronchodilator
GO_bp:go_establishment_of_se...          SET       4     -0.16267   -0.0023809      0.33664      0.68552 GO_bp:go_establishment_of_sertoli_cell_barrier
GO_bp:go_cellular_lipid_bios...          SET       8     -0.24212   -0.0050111      0.28754      0.80011 GO_bp:go_cellular_lipid_biosynthetic_process
GO_bp:go_response_to_interle...5         SET       8      0.19055    0.0039437      0.30564       0.2665 GO_bp:go_response_to_interleukin_17
GO_bp:go_hypoxia_inducible_f...          SET       3      0.16094      0.00204      0.57529      0.38984 GO_bp:go_hypoxia_inducible_factor_1alpha_signaling_pathway
GO_bp:go_protein_maturation_...2         SET      13     -0.11606   -0.0030617      0.24299      0.68354 GO_bp:go_protein_maturation_by_iron_sulfur_cluster_transfer
GO_bp:go_supramolecular_fibe...          SET     610    -0.013249   -0.0023555     0.036532      0.64157 GO_bp:go_supramolecular_fiber_organization
GO_bp:go_programmed_cell_dea...1         SET      10      0.18424     0.004263      0.28489      0.25892 GO_bp:go_programmed_cell_death_in_response_to_reactive_oxygen_species
GO_bp:go_motor_neuron_migrat...          SET       6      0.17399    0.0031188      0.42838      0.34231 GO_bp:go_motor_neuron_migration
GO_bp:go_dendrite_extension              SET      32     0.021545   0.00089125      0.17758      0.45172 GO_bp:go_dendrite_extension
GO_bp:go_protein_localizatio...30        SET      12      0.01072   0.00027171      0.22403      0.48092 GO_bp:go_protein_localization_to_non_motile_cilium
GO_bp:go_receptor_localizati...1         SET       6      0.44064    0.0078985      0.31034     0.077833 GO_bp:go_receptor_localization_to_non_motile_cilium
GO_bp:go_stress_response_to_...          SET      14     -0.10965   -0.0030016      0.29903      0.64307 GO_bp:go_stress_response_to_metal_ion
GO_bp:go_necroptotic_signali...          SET       6     -0.10888   -0.0019517       0.4014       0.6069 GO_bp:go_necroptotic_signaling_pathway
GO_bp:go_mast_cell_migration             SET      12     0.086317    0.0021877      0.25557      0.36778 GO_bp:go_mast_cell_migration
GO_bp:go_calcium_ion_transme...1         SET     131     0.011978   0.00099984     0.077755      0.43879 GO_bp:go_calcium_ion_transmembrane_import_into_cytosol
GO_bp:go_sequestering_of_iro...          SET       3      0.40319    0.0051108      0.41842      0.16763 GO_bp:go_sequestering_of_iron_ion
GO_bp:go_potassium_ion_expor...          SET      16     0.059735     0.001748      0.23329      0.39896 GO_bp:go_potassium_ion_export_across_plasma_membrane
GO_bp:go_calcitonin_family_r...          SET       7     -0.07968   -0.0015427      0.35467      0.58888 GO_bp:go_calcitonin_family_receptor_signaling_pathway
GO_bp:go_receptor_signaling_...          SET     146     -0.10927   -0.0096255     0.079757      0.91465 GO_bp:go_receptor_signaling_pathway_via_stat
GO_bp:go_connective_tissue_r...          SET       8      -0.2393   -0.0049528      0.30412      0.78431 GO_bp:go_connective_tissue_replacement
GO_bp:go_ciliary_basal_body_...          SET      90     0.023035    0.0015955     0.092607      0.40178 GO_bp:go_ciliary_basal_body_plasma_membrane_docking
GO_bp:go_calcineurin_mediate...          SET      43     -0.17324   -0.0083047      0.12873       0.9108 GO_bp:go_calcineurin_mediated_signaling
GO_bp:go_de_novo_centriole_a...          SET       4     -0.14413   -0.0021096      0.59441       0.5958 GO_bp:go_de_novo_centriole_assembly
GO_bp:go_positive_regulation...69        SET      53    -0.088737   -0.0047215      0.12463      0.76177 GO_bp:go_positive_regulation_of_blood_vessel_diameter
GO_bp:go_negative_regulation...59        SET      76    -0.034595   -0.0022028      0.11085      0.62251 GO_bp:go_negative_regulation_of_blood_vessel_diameter
GO_bp:go_polynucleotide_deph...          SET       5     -0.47726   -0.0078097      0.56957      0.79896 GO_bp:go_polynucleotide_dephosphorylation
GO_bp:go_skeletal_muscle_fib...          SET       6     -0.21871   -0.0039203      0.37925      0.71792 GO_bp:go_skeletal_muscle_fiber_differentiation
GO_bp:go_histone_h3_k27_trim...          SET       6     -0.18329   -0.0032855      0.33783      0.70628 GO_bp:go_histone_h3_k27_trimethylation
GO_bp:go_detection_of_extern...          SET      18      0.18784      0.00583      0.22618      0.20313 GO_bp:go_detection_of_external_biotic_stimulus
GO_bp:go_observational_learn...          SET       8      0.79606     0.016476      0.35383     0.012235 GO_bp:go_observational_learning
GO_bp:go_learned_vocalizatio...          SET      10      0.71755     0.016603      0.33843     0.017001 GO_bp:go_learned_vocalization_behavior_or_vocal_learning
GO_bp:go_cation_transmembran...          SET     776     0.019549     0.003902     0.032916      0.27629 GO_bp:go_cation_transmembrane_transport
GO_bp:go_inorganic_anion_tra...1         SET     100    -0.036003    -0.002628     0.092012       0.6522 GO_bp:go_inorganic_anion_transmembrane_transport
GO_bp:go_regulation_of_synap...12        SET     106    -0.033541   -0.0025203     0.087694      0.64895 GO_bp:go_regulation_of_synaptic_vesicle_cycle
GO_bp:go_regulation_of_neuro...15        SET       7      -0.1013   -0.0019613      0.29655      0.63368 GO_bp:go_regulation_of_neurotransmitter_receptor_localization_to_postsynaptic_specialization_membrane
GO_bp:go_postsynaptic_specia...1         SET      21      0.19232    0.0064467      0.21784      0.18866 GO_bp:go_postsynaptic_specialization_assembly
GO_bp:go_neurotransmitter_lo...          SET       7    0.0023213   4.4942e-05      0.31228      0.49703 GO_bp:go_neurotransmitter_loading_into_synaptic_vesicle
GO_bp:go_sodium_ion_import_a...          SET      13      0.47982     0.012657      0.26508     0.035153 GO_bp:go_sodium_ion_import_across_plasma_membrane
GO_bp:go_asymmetric_stem_cel...          SET       9     -0.25859   -0.0056764      0.27993      0.82218 GO_bp:go_asymmetric_stem_cell_division
