# TOTAL_GENES = 19126
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_negative_regulation...248       SET       7     -0.28309    -0.005415      0.29906      0.82807 GO_bp:go_negative_regulation_of_fatty_acid_transport
GO_bp:go_positive_regulation...286       SET      18       -0.245   -0.0075128      0.20612      0.88271 GO_bp:go_positive_regulation_of_fatty_acid_transport
GO_bp:go_negative_regulation...250       SET       5     -0.01904  -0.00030781      0.43749      0.51736 GO_bp:go_negative_regulation_of_female_gonad_development
GO_bp:go_regulation_of_ribon...2         SET       6     -0.07528   -0.0013332      0.33283      0.58947 GO_bp:go_regulation_of_ribonucleoprotein_complex_localization
GO_bp:go_positive_regulation...35        SET       7     0.076276     0.001459      0.33976      0.41118 GO_bp:go_positive_regulation_of_anoikis
GO_bp:go_negative_regulation...249       SET      10     -0.16305   -0.0037274      0.25625       0.7377 GO_bp:go_negative_regulation_of_feeding_behavior
GO_bp:go_positive_regulation...290       SET      10     -0.18032   -0.0041221      0.27286      0.74564 GO_bp:go_positive_regulation_of_feeding_behavior
GO_bp:go_negative_regulation...253       SET       7     -0.53315    -0.010198      0.37385      0.92307 GO_bp:go_negative_regulation_of_fibroblast_apoptotic_process
GO_bp:go_positive_regulation...292       SET       8      0.70881     0.014494      0.37855     0.030583 GO_bp:go_positive_regulation_of_fibroblast_apoptotic_process
GO_bp:go_negative_regulation...612       SET      54    -0.028998   -0.0015387      0.11461      0.59987 GO_bp:go_negative_regulation_of_signaling_receptor_activity
GO_bp:go_positive_regulation...737       SET      36     0.073397    0.0031814      0.13936      0.29922 GO_bp:go_positive_regulation_of_signaling_receptor_activity
GO_bp:go_positive_regulation...546       SET       8      0.26087    0.0053342      0.28025      0.17597 GO_bp:go_positive_regulation_of_myoblast_proliferation
GO_bp:go_negative_regulation...650       SET       4      0.69866     0.010103      0.39701     0.039229 GO_bp:go_negative_regulation_of_synaptic_vesicle_exocytosis
GO_bp:go_regulation_of_nmda_...          SET      29      0.11875    0.0046206      0.16575      0.23687 GO_bp:go_regulation_of_nmda_receptor_activity
GO_bp:go_regulation_of_ampa_...          SET      24     -0.14422   -0.0051056      0.18719      0.77947 GO_bp:go_regulation_of_ampa_receptor_activity
GO_bp:go_regulation_of_t_hel...2         SET      18     -0.14378   -0.0044089      0.18893      0.77668 GO_bp:go_regulation_of_t_helper_17_type_immune_response
GO_bp:go_positive_regulation...797       SET      10    -0.094119   -0.0021516      0.25822      0.64225 GO_bp:go_positive_regulation_of_t_helper_17_type_immune_response
GO_bp:go_negative_regulation...662       SET       8     -0.20096   -0.0041092      0.27713      0.76581 GO_bp:go_negative_regulation_of_t_helper_17_cell_differentiation
GO_bp:go_positive_regulation...796       SET       8     0.043608   0.00089169      0.27771      0.43761 GO_bp:go_positive_regulation_of_t_helper_17_cell_differentiation
GO_bp:go_regulation_of_gluco...3         SET       7    -0.080219   -0.0015344      0.33633      0.59426 GO_bp:go_regulation_of_glucocorticoid_receptor_signaling_pathway
GO_bp:go_regulation_of_t_hel...1         SET       6      0.15834    0.0028041      0.38522      0.34052 GO_bp:go_regulation_of_t_helper_17_cell_lineage_commitment
GO_bp:go_regulation_of_chemo...1         SET      10      0.14791    0.0033812      0.28821      0.30391 GO_bp:go_regulation_of_chemokine_c_x_c_motif_ligand_2_production
GO_bp:go_positive_regulation...159       SET       8         0.19    0.0038852      0.31942      0.27598 GO_bp:go_positive_regulation_of_chemokine_c_x_c_motif_ligand_2_production
GO_bp:go_positive_regulation...345       SET       7     0.057333    0.0010967      0.28506       0.4203 GO_bp:go_positive_regulation_of_hepatocyte_proliferation
GO_bp:go_regulation_of_cd40_...          SET       6     -0.28754   -0.0050922      0.37159      0.78047 GO_bp:go_regulation_of_cd40_signaling_pathway
GO_bp:go_regulation_of_ovari...          SET       6     0.015836   0.00028045      0.40985      0.48459 GO_bp:go_regulation_of_ovarian_follicle_development
GO_bp:go_regulation_of_bindi...2         SET       5      0.66593     0.010766      0.38382     0.041377 GO_bp:go_regulation_of_binding_of_sperm_to_zona_pellucida
GO_bp:go_regulation_of_clath...          SET      15   -0.0016508  -4.6213e-05      0.19934       0.5033 GO_bp:go_regulation_of_clathrin_dependent_endocytosis
GO_bp:go_regulation_of_dna_t...4         SET       5      0.50623    0.0081842      0.36553     0.083048 GO_bp:go_regulation_of_dna_topoisomerase_atp_hydrolyzing_activity
GO_bp:go_negative_regulation...411       SET       7      0.16256    0.0031094      0.35154       0.3219 GO_bp:go_negative_regulation_of_mesoderm_development
GO_bp:go_positive_regulation...493       SET       5     -0.48198   -0.0077921      0.27141      0.96211 GO_bp:go_positive_regulation_of_mesoderm_development
GO_bp:go_regulation_of_lamel...2         SET      11     -0.13458   -0.0032267      0.26505      0.69418 GO_bp:go_regulation_of_lamellipodium_morphogenesis
GO_bp:go_positive_regulation...434       SET       7     0.034497   0.00065986      0.32573      0.45783 GO_bp:go_positive_regulation_of_lamellipodium_morphogenesis
GO_bp:go_negative_regulation...388       SET      14    -0.089261   -0.0024142      0.21772      0.65909 GO_bp:go_negative_regulation_of_lymphocyte_migration
GO_bp:go_negative_regulation...659       SET       5     -0.32656   -0.0052795      0.45564      0.76322 GO_bp:go_negative_regulation_of_t_cell_migration
GO_bp:go_positive_regulation...792       SET      29     0.033035    0.0012854      0.15318      0.41463 GO_bp:go_positive_regulation_of_t_cell_migration
GO_bp:go_regulation_of_eosin...          SET       5    -0.078528   -0.0012696      0.34859      0.58912 GO_bp:go_regulation_of_eosinophil_migration
GO_bp:go_regulation_of_apopt...1         SET       9    -0.041198   -0.0008935      0.25575      0.56399 GO_bp:go_regulation_of_apoptotic_cell_clearance
GO_bp:go_positive_regulation...38        SET       7      0.10122    0.0019362      0.27416      0.35598 GO_bp:go_positive_regulation_of_apoptotic_cell_clearance
GO_bp:go_regulation_of_glyco...3         SET       7       0.1804    0.0034507      0.32064      0.28685 GO_bp:go_regulation_of_glycogen_starch_synthase_activity
GO_bp:go_positive_regulation...322       SET       5      0.29629    0.0047901      0.37138       0.2125 GO_bp:go_positive_regulation_of_glycogen_starch_synthase_activity
GO_bp:go_negative_regulation...73        SET       8      0.39023    0.0079794      0.27139     0.075242 GO_bp:go_negative_regulation_of_camp_dependent_protein_kinase_activity
GO_bp:go_positive_regulation...86        SET       5      0.46153    0.0074616       0.4046        0.127 GO_bp:go_positive_regulation_of_camp_dependent_protein_kinase_activity
GO_bp:go_negative_regulation...339       SET       6      0.23054    0.0040828      0.43383      0.29757 GO_bp:go_negative_regulation_of_interleukin_8_secretion
GO_bp:go_regulation_of_natur...2         SET       9    -0.004277  -9.2759e-05      0.25971      0.50657 GO_bp:go_regulation_of_natural_killer_cell_chemotaxis
GO_bp:go_positive_regulation...550       SET       6     -0.30053   -0.0053222      0.33927      0.81214 GO_bp:go_positive_regulation_of_natural_killer_cell_chemotaxis
GO_bp:go_positive_regulation...72        SET       2      0.16748    0.0017126       0.6266      0.39462 GO_bp:go_positive_regulation_of_blood_vessel_remodeling
GO_bp:go_regulation_of_dendr...4         SET       9     -0.45549   -0.0098786      0.31193      0.92787 GO_bp:go_regulation_of_dendritic_cell_chemotaxis
GO_bp:go_regulation_of_entry...          SET       7      -0.1356   -0.0025938      0.27783      0.68725 GO_bp:go_regulation_of_entry_of_bacterium_into_host_cell
GO_bp:go_negative_regulation...259       SET       7    0.0019816   3.7903e-05      0.35978       0.4978 GO_bp:go_negative_regulation_of_gastrulation
GO_bp:go_positive_regulation...304       SET       7      0.30144    0.0057659      0.28893      0.14841 GO_bp:go_positive_regulation_of_gastrulation
GO_bp:go_regulation_of_t_hel...6         SET      10     0.078217    0.0017881      0.30337      0.39827 GO_bp:go_regulation_of_t_helper_2_cell_cytokine_production
GO_bp:go_positive_regulation...800       SET       6      0.10405    0.0018427      0.41577      0.40119 GO_bp:go_positive_regulation_of_t_helper_2_cell_cytokine_production
GO_bp:go_regulation_of_t_hel...3         SET       5      0.39567    0.0063968      0.40799      0.16608 GO_bp:go_regulation_of_t_helper_1_cell_cytokine_production
GO_bp:go_negative_regulation...90        SET       6      0.42903    0.0075979      0.39327      0.13766 GO_bp:go_negative_regulation_of_cd4_positive_alpha_beta_t_cell_proliferation
GO_bp:go_regulation_of_micro...6         SET      10      0.33805    0.0077279      0.26553       0.1015 GO_bp:go_regulation_of_microtubule_motor_activity
GO_bp:go_regulation_of_plate...3         SET       5   -0.0091595  -0.00014808      0.46218      0.50791 GO_bp:go_regulation_of_platelet_derived_growth_factor_receptor_alpha_signaling_pathway
GO_bp:go_regulation_of_plate...4         SET       8     0.097901    0.0020019      0.29226      0.36882 GO_bp:go_regulation_of_platelet_derived_growth_factor_receptor_beta_signaling_pathway
GO_bp:go_positive_regulation...43        SET       7       0.1158     0.002215      0.30115       0.3503 GO_bp:go_positive_regulation_of_arp2_3_complex_mediated_actin_nucleation
GO_bp:go_regulation_of_thyro...1         SET       5     -0.37774   -0.0061068      0.44732      0.80078 GO_bp:go_regulation_of_thyroid_hormone_generation
GO_bp:go_positive_regulation...353       SET       6      0.63111     0.011177      0.32501     0.026087 GO_bp:go_positive_regulation_of_histone_h3_k9_acetylation
GO_bp:go_regulation_of_histo...12        SET       6      0.53192      0.00942      0.34065     0.059215 GO_bp:go_regulation_of_histone_h4_k16_acetylation
GO_bp:go_regulation_of_mirna...          SET       7    -0.069089   -0.0013215      0.27024      0.60089 GO_bp:go_regulation_of_mirna_metabolic_process
GO_bp:go_positive_regulation...239       SET       7     -0.15062   -0.0028811      0.28041      0.70441 GO_bp:go_positive_regulation_of_early_endosome_to_late_endosome_transport
GO_bp:go_regulation_of_recep...3         SET       9      0.80648     0.017491       0.2992    0.0035178 GO_bp:go_regulation_of_receptor_catabolic_process
GO_bp:go_positive_regulation...694       SET       5      0.63618     0.010285      0.38567     0.049526 GO_bp:go_positive_regulation_of_receptor_catabolic_process
GO_bp:go_regulation_of_inter...5         SET       7      0.48466    0.0092705      0.38308      0.10291 GO_bp:go_regulation_of_interleukin_1_mediated_signaling_pathway
GO_bp:go_negative_regulation...328       SET       5     0.058411   0.00094432      0.49303      0.45285 GO_bp:go_negative_regulation_of_interleukin_1_mediated_signaling_pathway
GO_bp:go_positive_regulation...404       SET       5    -0.013964  -0.00022575      0.35409      0.51573 GO_bp:go_positive_regulation_of_interleukin_5_secretion
GO_bp:go_positive_regulation...394       SET       6      0.28391    0.0050279      0.37033      0.22165 GO_bp:go_positive_regulation_of_interleukin_13_secretion
GO_bp:go_negative_regulation...186       SET       7     -0.13528   -0.0025876      0.34929      0.65073 GO_bp:go_negative_regulation_of_dendritic_cell_apoptotic_process
GO_bp:go_regulation_of_motor...          SET       5      0.51493    0.0083248      0.33934     0.064589 GO_bp:go_regulation_of_motor_neuron_apoptotic_process
GO_bp:go_negative_regulation...702       SET       6      0.40026    0.0070884      0.41128      0.16523 GO_bp:go_negative_regulation_of_type_b_pancreatic_cell_apoptotic_process
GO_bp:go_negative_regulation...224       SET       4      0.35575    0.0051443      0.47322      0.22611 GO_bp:go_negative_regulation_of_epithelial_cell_differentiation_involved_in_kidney_development
GO_bp:go_positive_regulation...257       SET       7      -0.1794   -0.0034315      0.38043      0.68138 GO_bp:go_positive_regulation_of_epithelial_cell_differentiation_involved_in_kidney_development
GO_bp:go_regulation_of_cardi...14        SET       3    -0.066743  -0.00083586      0.51807      0.55125 GO_bp:go_regulation_of_cardiac_vascular_smooth_muscle_cell_differentiation
GO_bp:go_positive_regulation...95        SET       2      0.36209    0.0037026       0.5992      0.27283 GO_bp:go_positive_regulation_of_cardiac_vascular_smooth_muscle_cell_differentiation
GO_bp:go_negative_regulation...77        SET      15      0.16256    0.0045507      0.21382      0.22356 GO_bp:go_negative_regulation_of_cardiac_muscle_cell_differentiation
GO_bp:go_regulation_of_mesen...2         SET       6      0.83705     0.014824      0.32927    0.0055128 GO_bp:go_regulation_of_mesenchymal_stem_cell_differentiation
GO_bp:go_regulation_of_pepti...5         SET      56      0.16984    0.0091769      0.10884     0.059343 GO_bp:go_regulation_of_peptidyl_lysine_acetylation
GO_bp:go_negative_regulation...509       SET      17      -0.0675   -0.0020116          0.2      0.63213 GO_bp:go_negative_regulation_of_peptidyl_lysine_acetylation
GO_bp:go_positive_regulation...615       SET      30      0.22625    0.0089538      0.14642     0.061153 GO_bp:go_positive_regulation_of_peptidyl_lysine_acetylation
GO_bp:go_negative_regulation...177       SET       7     0.085664    0.0016386      0.28004      0.37984 GO_bp:go_negative_regulation_of_cytoplasmic_translation
GO_bp:go_positive_regulation...201       SET      10     -0.11287   -0.0025804      0.26746      0.66349 GO_bp:go_positive_regulation_of_cytoplasmic_translation
GO_bp:go_positive_regulation...236       SET      28   -0.0045657  -0.00017457      0.15932      0.51143 GO_bp:go_positive_regulation_of_double_strand_break_repair
GO_bp:go_positive_regulation...50        SET      11     -0.12018   -0.0028814      0.22861      0.70044 GO_bp:go_positive_regulation_of_autophagosome_assembly
GO_bp:go_regulation_of_epith...5         SET       7     0.099518    0.0019036      0.38984      0.39926 GO_bp:go_regulation_of_epithelial_cell_proliferation_involved_in_lung_morphogenesis
GO_bp:go_regulation_of_synap...11        SET       8     0.060484    0.0012368      0.33972      0.42935 GO_bp:go_regulation_of_synaptic_vesicle_clustering
GO_bp:go_positive_regulation...782       SET       4     0.082746    0.0011966      0.47754      0.43122 GO_bp:go_positive_regulation_of_synaptic_vesicle_clustering
GO_bp:go_negative_regulation...453       SET       2      0.49353    0.0050467      0.72613      0.24836 GO_bp:go_negative_regulation_of_myoblast_proliferation
GO_bp:go_positive_regulation...763       SET      10     -0.20253   -0.0046298      0.27939      0.76573 GO_bp:go_positive_regulation_of_steroid_hormone_secretion
GO_bp:go_positive_regulation...183       SET       8       -0.261    -0.005337      0.30262      0.80578 GO_bp:go_positive_regulation_of_corticosteroid_hormone_secretion
GO_bp:go_positive_regulation...313       SET       6     -0.26115   -0.0046248      0.36085      0.76537 GO_bp:go_positive_regulation_of_glucocorticoid_secretion
GO_bp:go_positive_regulation...28        SET       7     -0.15078   -0.0028842      0.38455      0.65251 GO_bp:go_positive_regulation_of_ampa_receptor_activity
GO_bp:go_negative_regulation...615       SET       6     -0.14875   -0.0026342      0.37571      0.65391 GO_bp:go_negative_regulation_of_skeletal_muscle_cell_differentiation
GO_bp:go_positive_regulation...739       SET       6      0.94799     0.016789      0.44136     0.015867 GO_bp:go_positive_regulation_of_skeletal_muscle_cell_differentiation
GO_bp:go_regulation_of_respo...4         SET      89    -0.013793  -0.00093872     0.092804      0.55907 GO_bp:go_regulation_of_response_to_drug
GO_bp:go_negative_regulation...587       SET      26     -0.11702   -0.0043119      0.17054       0.7537 GO_bp:go_negative_regulation_of_response_to_drug
GO_bp:go_positive_regulation...710       SET      25     0.041734    0.0015079      0.17281      0.40459 GO_bp:go_positive_regulation_of_response_to_drug
GO_bp:go_negative_regulation...215       SET       4     -0.11762   -0.0017009      0.45209      0.60263 GO_bp:go_negative_regulation_of_endothelial_cell_chemotaxis
GO_bp:go_regulation_of_doubl...3         SET      20     -0.21838   -0.0070584      0.18846      0.87671 GO_bp:go_regulation_of_double_strand_break_repair_via_nonhomologous_end_joining
GO_bp:go_negative_regulation...208       SET       6     -0.31428   -0.0055657      0.32246      0.83512 GO_bp:go_negative_regulation_of_double_strand_break_repair_via_nonhomologous_end_joining
GO_bp:go_positive_regulation...238       SET      11     -0.32776   -0.0078583      0.28473      0.87515 GO_bp:go_positive_regulation_of_double_strand_break_repair_via_nonhomologous_end_joining
GO_bp:go_regulation_of_cellu...17        SET      23    -0.022871  -0.00079265      0.19187      0.54744 GO_bp:go_regulation_of_cellular_response_to_drug
GO_bp:go_negative_regulation...133       SET      16      -0.2381   -0.0068839      0.22091      0.85943 GO_bp:go_negative_regulation_of_cellular_response_to_drug
GO_bp:go_positive_regulation...149       SET       5      0.95341     0.015414      0.46261     0.019663 GO_bp:go_positive_regulation_of_cellular_response_to_drug
GO_bp:go_regulation_of_integ...2         SET      10      0.36354    0.0083106      0.28291     0.099403 GO_bp:go_regulation_of_integrin_mediated_signaling_pathway
GO_bp:go_positive_regulation...383       SET       5     0.062471      0.00101      0.42843      0.44204 GO_bp:go_positive_regulation_of_integrin_mediated_signaling_pathway
GO_bp:go_negative_regulation...409       SET       9     -0.20906   -0.0045341       0.3206      0.74282 GO_bp:go_negative_regulation_of_mesenchymal_cell_apoptotic_process
GO_bp:go_positive_regulation...190       SET     135  -0.00030604  -2.5622e-05     0.073035      0.50167 GO_bp:go_positive_regulation_of_cysteine_type_endopeptidase_activity
GO_bp:go_regulation_of_endoc...2         SET      10      0.17771    0.0040626      0.26643      0.25239 GO_bp:go_regulation_of_endocytic_recycling
GO_bp:go_positive_regulation...241       SET       5     -0.18282   -0.0029556      0.41965      0.66845 GO_bp:go_positive_regulation_of_endocytic_recycling
GO_bp:go_positive_regulation...629       SET       9     -0.18373   -0.0039848      0.27003      0.75187 GO_bp:go_positive_regulation_of_phospholipid_transport
GO_bp:go_regulation_of_histo...3         SET       5      0.75156      0.01215      0.36781     0.020517 GO_bp:go_regulation_of_histone_h2b_ubiquitination
GO_bp:go_regulation_of_atp_b...          SET      11     -0.46595    -0.011171      0.23675      0.97546 GO_bp:go_regulation_of_atp_biosynthetic_process
GO_bp:go_positive_regulation...47        SET       8     -0.55296    -0.011307       0.2693      0.97997 GO_bp:go_positive_regulation_of_atp_biosynthetic_process
GO_bp:go_positive_regulation...390       SET       5      0.25947    0.0041948      0.40945      0.26314 GO_bp:go_positive_regulation_of_interleukin_10_secretion
GO_bp:go_regulation_of_inter...2         SET       6      0.69434     0.012296      0.42484     0.051102 GO_bp:go_regulation_of_interleukin_12_secretion
GO_bp:go_regulation_of_cd8_p...1         SET      15     -0.38968    -0.010909      0.23357      0.95237 GO_bp:go_regulation_of_cd8_positive_alpha_beta_t_cell_activation
GO_bp:go_negative_regulation...91        SET       6     -0.17552   -0.0031084      0.35229      0.69084 GO_bp:go_negative_regulation_of_cd8_positive_alpha_beta_t_cell_activation
GO_bp:go_positive_regulation...104       SET       6     -0.44398   -0.0078627        0.386      0.87496 GO_bp:go_positive_regulation_of_cd8_positive_alpha_beta_t_cell_activation
GO_bp:go_regulation_of_t_cel...2         SET       5      0.20274    0.0032778      0.41786      0.31377 GO_bp:go_regulation_of_t_cell_activation_via_t_cell_receptor_contact_with_antigen_bound_to_mhc_molecule_on_antigen_presenting_cell
GO_bp:go_negative_regulation...187       SET       6     -0.41343   -0.0073217      0.45077      0.82047 GO_bp:go_negative_regulation_of_dendritic_cell_differentiation
GO_bp:go_regulation_of_osteo...2         SET      11      0.11753    0.0028178      0.25801      0.32437 GO_bp:go_regulation_of_osteoclast_development
GO_bp:go_negative_regulation...495       SET       5      0.24482     0.003958      0.45191        0.294 GO_bp:go_negative_regulation_of_osteoclast_development
GO_bp:go_positive_regulation...603       SET       4    -0.040311  -0.00058292      0.36157      0.54439 GO_bp:go_positive_regulation_of_osteoclast_development
GO_bp:go_positive_regulation...874       SET      10     0.042945   0.00098174      0.28527      0.44017 GO_bp:go_positive_regulation_of_vasculogenesis
GO_bp:go_negative_regulation...467       SET      10    0.0072727   0.00016626      0.29829      0.49027 GO_bp:go_negative_regulation_of_neuron_migration
GO_bp:go_regulation_of_chlor...          SET       9     -0.28699   -0.0062242      0.26746      0.85836 GO_bp:go_regulation_of_chloride_transport
GO_bp:go_regulation_of_phosp...3         SET       5     -0.15817   -0.0025571      0.38126      0.66087 GO_bp:go_regulation_of_phosphatidylcholine_biosynthetic_process
GO_bp:go_regulation_of_store...2         SET      13      0.22675    0.0059098      0.21856      0.14976 GO_bp:go_regulation_of_store_operated_calcium_entry
GO_bp:go_negative_regulation...168       SET       6     -0.18541   -0.0032835      0.35953      0.69696 GO_bp:go_negative_regulation_of_cysteine_type_endopeptidase_activity_involved_in_apoptotic_signaling_pathway
GO_bp:go_regulation_of_cyste...3         SET       5    -0.095304   -0.0015408      0.45901      0.58224 GO_bp:go_regulation_of_cysteine_type_endopeptidase_activity_involved_in_execution_phase_of_apoptosis
GO_bp:go_regulation_of_unsat...          SET       8       0.4407    0.0090115      0.33189     0.092122 GO_bp:go_regulation_of_unsaturated_fatty_acid_biosynthetic_process
GO_bp:go_positive_regulation...860       SET       5      0.11745    0.0018988      0.45204      0.39751 GO_bp:go_positive_regulation_of_unsaturated_fatty_acid_biosynthetic_process
GO_bp:go_regulation_of_caveo...          SET       5     -0.95847    -0.015496      0.39064      0.99292 GO_bp:go_regulation_of_caveolin_mediated_endocytosis
GO_bp:go_lipoxin_biosyntheti...          SET       6     -0.73778    -0.013066      0.39055      0.97055 GO_bp:go_lipoxin_biosynthetic_process
GO_cc:go_filopodium                      SET      97    -0.017467   -0.0012408     0.090852      0.57623 GO_cc:go_filopodium
GO_cc:go_nuclear_chromosome_...          SET     118     0.019096    0.0014953     0.073179      0.39707 GO_cc:go_nuclear_chromosome_telomeric_region
GO_cc:go_clathrin_sculpted_v...          SET      12       0.5346     0.013387      0.26942     0.023623 GO_cc:go_clathrin_sculpted_vesicle
GO_cc:go_i_band                          SET     131     0.023992    0.0019788     0.077834      0.37895 GO_cc:go_i_band
GO_cc:go_aggresome                       SET      41    -0.016201  -0.00074931      0.12679      0.55084 GO_cc:go_aggresome
GO_cc:go_multivesicular_body             SET      45     -0.17211   -0.0083387      0.12265      0.91972 GO_cc:go_multivesicular_body
GO_cc:go_rna_cap_binding_com...          SET      12     0.058362    0.0014615      0.25728      0.41027 GO_cc:go_rna_cap_binding_complex
GO_cc:go_low_density_lipopro...          SET      13      0.22469     0.005856      0.21651       0.1497 GO_cc:go_low_density_lipoprotein_particle
GO_cc:go_extracellular_matrix            SET     495  -0.00038735  -6.1505e-05     0.040227      0.50384 GO_cc:go_extracellular_matrix
GO_cc:go_phagocytic_vesicle              SET     118    -0.060922   -0.0047706     0.075157       0.7912 GO_cc:go_phagocytic_vesicle
GO_cc:go_endolysosome                    SET      19     0.023394     0.000737      0.19298      0.45176 GO_cc:go_endolysosome
GO_cc:go_90s_preribosome                 SET      29     0.084478    0.0032871      0.14947      0.28598 GO_cc:go_90s_preribosome
GO_cc:go_cytochrome_complex              SET      25     0.073466    0.0026544      0.13524      0.29349 GO_cc:go_cytochrome_complex
GO_cc:go_chromosome                      SET     990   -0.0069869    -0.001548     0.026655      0.60339 GO_cc:go_chromosome
GO_cc:go_condensed_nuclear_c...1         SET      90     -0.11292    -0.007728     0.082734      0.91384 GO_cc:go_condensed_nuclear_chromosome
GO_cc:go_nuclear_envelope                SET     441   -0.0083774   -0.0012574     0.039615      0.58374 GO_cc:go_nuclear_envelope
GO_cc:go_retromer_complex                SET      21     -0.17613    -0.005833      0.16402      0.85853 GO_cc:go_retromer_complex
GO_cc:go_nuclear_exosome_rna...          SET      17     -0.33256   -0.0099106      0.18736      0.96204 GO_cc:go_nuclear_exosome_rnase_complex_
GO_cc:go_transcription_facto...4         SET      34      0.19555    0.0082379      0.13928     0.080158 GO_cc:go_transcription_factor_tfiid_complex
GO_cc:go_centriole                       SET     129    -0.046944   -0.0038424     0.072447       0.7415 GO_cc:go_centriole
GO_cc:go_microtubule_cytoske...          SET    1121    -0.026732   -0.0062793     0.025476      0.85297 GO_cc:go_microtubule_cytoskeleton
GO_cc:go_lysosomal_lumen                 SET      88     0.072537    0.0049091     0.087971      0.20482 GO_cc:go_lysosomal_lumen
GO_cc:go_cell_cell_contact_z...          SET      69    0.0062667   0.00037573      0.10038      0.47511 GO_cc:go_cell_cell_contact_zone
GO_cc:go_muscle_myosin_compl...          SET      18      0.19725    0.0060484      0.21326      0.17751 GO_cc:go_muscle_myosin_complex
GO_cc:go_voltage_gated_calci...          SET      42      0.27182     0.012724      0.14098     0.026932 GO_cc:go_voltage_gated_calcium_channel_complex
GO_cc:go_inflammasome_complex            SET      14      0.24874    0.0067276      0.22215      0.13142 GO_cc:go_inflammasome_complex
GO_cc:go_immunological_synap...          SET      34     -0.21196   -0.0089293      0.14246       0.9316 GO_cc:go_immunological_synapse
GO_cc:go_gaba_receptor_compl...          SET      16     0.096494    0.0027898       0.2728      0.36178 GO_cc:go_gaba_receptor_complex
GO_cc:go_endoplasmic_reticul...11        SET      18      0.18921    0.0058021      0.18146      0.14855 GO_cc:go_endoplasmic_reticulum_tubular_network
GO_cc:go_filopodium_membrane             SET      18    -0.032673   -0.0010019      0.21561      0.56022 GO_cc:go_filopodium_membrane
GO_cc:go_transcription_expor...          SET      13       0.2071    0.0053977      0.20703      0.15858 GO_cc:go_transcription_export_complex
GO_cc:go_sperm_part                      SET     183     0.099524    0.0096887     0.060707     0.050573 GO_cc:go_sperm_part
GO_cc:go_u1_snrnp                        SET      18     0.046801    0.0014351      0.18791      0.40166 GO_cc:go_u1_snrnp
GO_cc:go_anchored_component_...1         SET      18     -0.03468   -0.0010634      0.19277      0.57139 GO_cc:go_anchored_component_of_external_side_of_plasma_membrane
GO_cc:go_nucleoid                        SET      43     0.036726    0.0017395      0.11333      0.37295 GO_cc:go_nucleoid
GO_cc:go_kinesin_complex                 SET      52       0.1386    0.0072172      0.12073      0.12549 GO_cc:go_kinesin_complex
GO_cc:go_basolateral_plasma_...          SET     205    -0.056865   -0.0058557     0.059261      0.83136 GO_cc:go_basolateral_plasma_membrane
GO_cc:go_nuclear_outer_membr...1         SET      25     -0.19106   -0.0069034      0.15588      0.88983 GO_cc:go_nuclear_outer_membrane
GO_cc:go_cation_transporting...          SET      14     -0.26507    -0.007169      0.24197      0.86334 GO_cc:go_cation_transporting_atpase_complex
GO_cc:go_cytoplasmic_stress_...          SET      55     -0.28541    -0.015284      0.10641      0.99634 GO_cc:go_cytoplasmic_stress_granule
GO_cc:go_secretory_granule               SET     804     0.014678    0.0029455      0.03035      0.31433 GO_cc:go_secretory_granule
GO_cc:go_intrinsic_component...6         SET      18      -0.1617   -0.0049583      0.17566      0.82134 GO_cc:go_intrinsic_component_of_mitochondrial_outer_membrane
GO_cc:go_oxidoreductase_comp...          SET     100     0.026537    0.0019139     0.079816      0.36977 GO_cc:go_oxidoreductase_complex
GO_cc:go_vesicle_membrane                SET     754    -0.034462   -0.0067065     0.031539      0.86273 GO_cc:go_vesicle_membrane
GO_cc:go_saga_complex                    SET      11      0.59345     0.014228      0.20918    0.0022793 GO_cc:go_saga_complex
GO_cc:go_cytoplasmic_ubiquit...          SET      12     -0.15943   -0.0039924      0.21097      0.77508 GO_cc:go_cytoplasmic_ubiquitin_ligase_complex
GO_cc:go_autophagosome                   SET      86    -0.020663   -0.0013825     0.086549      0.59435 GO_cc:go_autophagosome
GO_cc:go_large_ribosomal_sub...          SET     114      0.18477     0.014223      0.07102    0.0046427 GO_cc:go_large_ribosomal_subunit
GO_cc:go_h4_histone_acetyltr...          SET      38      0.11897    0.0052979      0.11889      0.15849 GO_cc:go_h4_histone_acetyltransferase_complex
GO_cc:go_zymogen_granule                 SET      14       0.2215    0.0059908      0.22706      0.16466 GO_cc:go_zymogen_granule
GO_cc:go_trans_golgi_network...3         SET      15    -0.095045   -0.0026608      0.22864      0.66118 GO_cc:go_trans_golgi_network_transport_vesicle_membrane
GO_cc:go_endosome_lumen                  SET      34    -0.085816   -0.0036151      0.15596      0.70892 GO_cc:go_endosome_lumen
GO_cc:go_intercalated_disc               SET      50    -0.011464   -0.0005854      0.11778      0.53877 GO_cc:go_intercalated_disc
GO_cc:go_late_endosome_membr...          SET     120     0.071357    0.0056345     0.075155       0.1712 GO_cc:go_late_endosome_membrane
GO_cc:go_excitatory_synapse              SET      43      0.11104    0.0052594      0.13503      0.20545 GO_cc:go_excitatory_synapse
