region2	reg_region	type	tissue/cell	genes
6:28680001-28720000	6:28696480-28697514	prom	E069	NA
6:28680001-28720000	6:28696480-28697514	prom	E070	NA
6:28680001-28720000	6:28696480-28697514	prom	E071	NA
6:28680001-28720000	6:28696480-28697514	prom	E072	NA
6:28680001-28720000	6:28696480-28697514	prom	E073	NA
6:28680001-28720000	6:28696480-28697514	prom	E074	NA
6:28680001-28720000	6:28696480-28697514	prom	E081	NA
6:28680001-28720000	6:28697606-28698189	prom	E054	NA
6:28680001-28720000	6:28697606-28698189	prom	E069	NA
6:28680001-28720000	6:28697606-28698189	prom	E071	NA
6:28720001-28760000	6:28757332-28758063	prom	E071	NA
6:28720001-28760000	6:28757332-28758063	prom	E082	NA
6:28720001-28760000	6:28758064-28758186	prom	E082	NA
6:28760001-28800000	6:28761905-28762816	prom	E054	NA
6:28760001-28800000	6:28777679-28778522	prom	E054	NA
6:28760001-28800000	6:28781996-28782479	prom	E070	NA
6:28760001-28800000	6:28781996-28782479	prom	E082	NA
6:28760001-28800000	6:28784375-28784473	prom	E082	NA
6:28760001-28800000	6:28784505-28784596	prom	E082	NA
6:28760001-28800000	6:28784690-28785213	prom	E053	NA
6:28760001-28800000	6:28784690-28785213	prom	E054	NA
6:28760001-28800000	6:28784690-28785213	prom	E082	NA
6:28760001-28800000	6:28785219-28785396	prom	E054	NA
6:28760001-28800000	6:28785544-28785721	prom	E054	NA
6:28760001-28800000	6:28792706-28793044	prom	E054	NA
6:28760001-28800000	6:28792706-28793044	prom	E071	NA
6:28790000-28800000	6:28792706-28793044	prom	E054	NA
6:28790000-28800000	6:28792706-28793044	prom	E071	NA
6:28800001-28840000	6:28805050-28807432	prom	E053	NA
6:28800001-28840000	6:28805050-28807432	prom	E054	NA
6:28800001-28840000	6:28805050-28807432	prom	E067	NA
6:28800001-28840000	6:28805050-28807432	prom	E068	NA
6:28800001-28840000	6:28805050-28807432	prom	E069	NA
6:28800001-28840000	6:28805050-28807432	prom	E070	NA
6:28800001-28840000	6:28805050-28807432	prom	E071	NA
6:28800001-28840000	6:28805050-28807432	prom	E072	NA
6:28800001-28840000	6:28805050-28807432	prom	E073	NA
6:28800001-28840000	6:28805050-28807432	prom	E074	NA
6:28800001-28840000	6:28805050-28807432	prom	E081	NA
6:28800001-28840000	6:28805050-28807432	prom	E082	NA
6:28800001-28840000	6:28830675-28830822	prom	E053	NA
6:28800001-28840000	6:28830675-28830822	prom	E068	NA
6:28800001-28840000	6:28830675-28830822	prom	E069	NA
6:28800001-28840000	6:28830675-28830822	prom	E070	NA
6:28800001-28840000	6:28830675-28830822	prom	E072	NA
6:28800001-28840000	6:28830675-28830822	prom	E074	NA
6:28800001-28840000	6:28830675-28830822	prom	E081	NA
6:28800001-28840000	6:28830675-28830822	prom	E082	NA
6:28800001-28840000	6:28830893-28832541	prom	E053	NA
6:28800001-28840000	6:28830893-28832541	prom	E054	NA
6:28800001-28840000	6:28830893-28832541	prom	E067	NA
6:28800001-28840000	6:28830893-28832541	prom	E068	NA
6:28800001-28840000	6:28830893-28832541	prom	E069	NA
6:28800001-28840000	6:28830893-28832541	prom	E070	NA
6:28800001-28840000	6:28830893-28832541	prom	E071	NA
6:28800001-28840000	6:28830893-28832541	prom	E072	NA
6:28800001-28840000	6:28830893-28832541	prom	E073	NA
6:28800001-28840000	6:28830893-28832541	prom	E074	NA
6:28800001-28840000	6:28830893-28832541	prom	E081	NA
6:28800001-28840000	6:28830893-28832541	prom	E082	NA
6:28800001-28840000	6:28833284-28834094	prom	E073	NA
6:28800001-28840000	6:28833284-28834094	prom	E082	NA
6:28800001-28840000	6:28834095-28835192	prom	E053	NA
6:28800001-28840000	6:28834095-28835192	prom	E054	NA
6:28800001-28840000	6:28834095-28835192	prom	E067	NA
6:28800001-28840000	6:28834095-28835192	prom	E068	NA
6:28800001-28840000	6:28834095-28835192	prom	E069	NA
6:28800001-28840000	6:28834095-28835192	prom	E070	NA
6:28800001-28840000	6:28834095-28835192	prom	E071	NA
6:28800001-28840000	6:28834095-28835192	prom	E072	NA
6:28800001-28840000	6:28834095-28835192	prom	E073	NA
6:28800001-28840000	6:28834095-28835192	prom	E074	NA
6:28800001-28840000	6:28834095-28835192	prom	E082	NA
6:28830000-28840000	6:28830675-28830822	prom	E053	NA
6:28830000-28840000	6:28830675-28830822	prom	E068	NA
6:28830000-28840000	6:28830675-28830822	prom	E069	NA
6:28830000-28840000	6:28830675-28830822	prom	E070	NA
6:28830000-28840000	6:28830675-28830822	prom	E072	NA
6:28830000-28840000	6:28830675-28830822	prom	E074	NA
6:28830000-28840000	6:28830675-28830822	prom	E081	NA
6:28830000-28840000	6:28830675-28830822	prom	E082	NA
6:28830000-28840000	6:28830893-28832541	prom	E053	NA
6:28830000-28840000	6:28830893-28832541	prom	E054	NA
6:28830000-28840000	6:28830893-28832541	prom	E067	NA
6:28830000-28840000	6:28830893-28832541	prom	E068	NA
6:28830000-28840000	6:28830893-28832541	prom	E069	NA
6:28830000-28840000	6:28830893-28832541	prom	E070	NA
6:28830000-28840000	6:28830893-28832541	prom	E071	NA
6:28830000-28840000	6:28830893-28832541	prom	E072	NA
6:28830000-28840000	6:28830893-28832541	prom	E073	NA
6:28830000-28840000	6:28830893-28832541	prom	E074	NA
6:28830000-28840000	6:28830893-28832541	prom	E081	NA
6:28830000-28840000	6:28830893-28832541	prom	E082	NA
6:28830000-28840000	6:28833284-28834094	prom	E073	NA
6:28830000-28840000	6:28833284-28834094	prom	E082	NA
6:28830000-28840000	6:28834095-28835192	prom	E053	NA
6:28830000-28840000	6:28834095-28835192	prom	E054	NA
6:28830000-28840000	6:28834095-28835192	prom	E067	NA
6:28830000-28840000	6:28834095-28835192	prom	E068	NA
6:28830000-28840000	6:28834095-28835192	prom	E069	NA
6:28830000-28840000	6:28834095-28835192	prom	E070	NA
6:28830000-28840000	6:28834095-28835192	prom	E071	NA
6:28830000-28840000	6:28834095-28835192	prom	E072	NA
6:28830000-28840000	6:28834095-28835192	prom	E073	NA
6:28830000-28840000	6:28834095-28835192	prom	E074	NA
6:28830000-28840000	6:28834095-28835192	prom	E082	NA
6:28840000-28850000	6:28848369-28849525	prom	E053	NA
6:28840000-28850000	6:28848369-28849525	prom	E054	NA
6:28840000-28850000	6:28848369-28849525	prom	E067	NA
6:28840000-28850000	6:28848369-28849525	prom	E068	NA
6:28840000-28850000	6:28848369-28849525	prom	E069	NA
6:28840000-28850000	6:28848369-28849525	prom	E070	NA
6:28840000-28850000	6:28848369-28849525	prom	E071	NA
6:28840000-28850000	6:28848369-28849525	prom	E072	NA
6:28840000-28850000	6:28848369-28849525	prom	E073	NA
6:28840000-28850000	6:28848369-28849525	prom	E074	NA
6:28840000-28850000	6:28848369-28849525	prom	E081	NA
6:28840000-28850000	6:28848369-28849525	prom	E082	NA
6:28840001-28880000	6:28848369-28849525	prom	E053	NA
6:28840001-28880000	6:28848369-28849525	prom	E054	NA
6:28840001-28880000	6:28848369-28849525	prom	E067	NA
6:28840001-28880000	6:28848369-28849525	prom	E068	NA
6:28840001-28880000	6:28848369-28849525	prom	E069	NA
6:28840001-28880000	6:28848369-28849525	prom	E070	NA
6:28840001-28880000	6:28848369-28849525	prom	E071	NA
6:28840001-28880000	6:28848369-28849525	prom	E072	NA
6:28840001-28880000	6:28848369-28849525	prom	E073	NA
6:28840001-28880000	6:28848369-28849525	prom	E074	NA
6:28840001-28880000	6:28848369-28849525	prom	E081	NA
6:28840001-28880000	6:28848369-28849525	prom	E082	NA
6:28840001-28880000	6:28862951-28863765	prom	E053	NA
6:28840001-28880000	6:28862951-28863765	prom	E054	NA
6:28840001-28880000	6:28862951-28863765	prom	E067	NA
6:28840001-28880000	6:28862951-28863765	prom	E068	NA
6:28840001-28880000	6:28862951-28863765	prom	E069	NA
6:28840001-28880000	6:28862951-28863765	prom	E070	NA
6:28840001-28880000	6:28862951-28863765	prom	E071	NA
6:28840001-28880000	6:28862951-28863765	prom	E072	NA
6:28840001-28880000	6:28862951-28863765	prom	E073	NA
6:28840001-28880000	6:28862951-28863765	prom	E074	NA
6:28840001-28880000	6:28862951-28863765	prom	E081	NA
6:28840001-28880000	6:28862951-28863765	prom	E082	NA
6:28840001-28880000	6:28863855-28865594	prom	E053	NA
6:28840001-28880000	6:28863855-28865594	prom	E054	NA
6:28840001-28880000	6:28863855-28865594	prom	E067	NA
6:28840001-28880000	6:28863855-28865594	prom	E068	NA
6:28840001-28880000	6:28863855-28865594	prom	E069	NA
6:28840001-28880000	6:28863855-28865594	prom	E070	NA
6:28840001-28880000	6:28863855-28865594	prom	E071	NA
6:28840001-28880000	6:28863855-28865594	prom	E072	NA
6:28840001-28880000	6:28863855-28865594	prom	E073	NA
6:28840001-28880000	6:28863855-28865594	prom	E074	NA
6:28840001-28880000	6:28863855-28865594	prom	E081	NA
6:28840001-28880000	6:28863855-28865594	prom	E082	NA
6:28840001-28880000	6:28865703-28866083	prom	E071	NA
6:28860000-28870000	6:28862951-28863765	prom	E053	NA
6:28860000-28870000	6:28862951-28863765	prom	E054	NA
6:28860000-28870000	6:28862951-28863765	prom	E067	NA
6:28860000-28870000	6:28862951-28863765	prom	E068	NA
6:28860000-28870000	6:28862951-28863765	prom	E069	NA
6:28860000-28870000	6:28862951-28863765	prom	E070	NA
6:28860000-28870000	6:28862951-28863765	prom	E071	NA
6:28860000-28870000	6:28862951-28863765	prom	E072	NA
6:28860000-28870000	6:28862951-28863765	prom	E073	NA
6:28860000-28870000	6:28862951-28863765	prom	E074	NA
6:28860000-28870000	6:28862951-28863765	prom	E081	NA
6:28860000-28870000	6:28862951-28863765	prom	E082	NA
6:28860000-28870000	6:28863855-28865594	prom	E053	NA
6:28860000-28870000	6:28863855-28865594	prom	E054	NA
6:28860000-28870000	6:28863855-28865594	prom	E067	NA
6:28860000-28870000	6:28863855-28865594	prom	E068	NA
6:28860000-28870000	6:28863855-28865594	prom	E069	NA
6:28860000-28870000	6:28863855-28865594	prom	E070	NA
6:28860000-28870000	6:28863855-28865594	prom	E071	NA
6:28860000-28870000	6:28863855-28865594	prom	E072	NA
6:28860000-28870000	6:28863855-28865594	prom	E073	NA
6:28860000-28870000	6:28863855-28865594	prom	E074	NA
6:28860000-28870000	6:28863855-28865594	prom	E081	NA
6:28860000-28870000	6:28863855-28865594	prom	E082	NA
6:28860000-28870000	6:28865703-28866083	prom	E071	NA
6:28880000-28890000	6:28889811-28892118	prom	E053	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E054	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E067	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E068	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E069	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E070	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E071	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E072	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E073	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E074	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E081	ENSG00000204713
6:28880000-28890000	6:28889811-28892118	prom	E082	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E053	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E054	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E067	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E068	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E069	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E070	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E071	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E072	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E073	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E074	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E081	ENSG00000204713
6:28890000-28900000	6:28889811-28892118	prom	E082	ENSG00000204713
6:28890000-28900000	6:28892160-28892344	prom	E053	NA
6:28890000-28900000	6:28892160-28892344	prom	E054	NA
6:28890000-28900000	6:28892160-28892344	prom	E067	NA
6:28890000-28900000	6:28892160-28892344	prom	E068	NA
6:28890000-28900000	6:28892160-28892344	prom	E069	NA
6:28890000-28900000	6:28892160-28892344	prom	E070	NA
6:28890000-28900000	6:28892160-28892344	prom	E071	NA
6:28890000-28900000	6:28892160-28892344	prom	E072	NA
6:28890000-28900000	6:28892160-28892344	prom	E073	NA
6:28890000-28900000	6:28892160-28892344	prom	E074	NA
6:28890000-28900000	6:28892160-28892344	prom	E081	NA
6:28890000-28900000	6:28892160-28892344	prom	E082	NA
6:28900000-28910000	6:28907705-28909747	prom	E053	NA
6:28900000-28910000	6:28907705-28909747	prom	E054	NA
6:28900000-28910000	6:28907705-28909747	prom	E067	NA
6:28900000-28910000	6:28907705-28909747	prom	E068	NA
6:28900000-28910000	6:28907705-28909747	prom	E069	NA
6:28900000-28910000	6:28907705-28909747	prom	E070	NA
6:28900000-28910000	6:28907705-28909747	prom	E071	NA
6:28900000-28910000	6:28907705-28909747	prom	E072	NA
6:28900000-28910000	6:28907705-28909747	prom	E073	NA
6:28900000-28910000	6:28907705-28909747	prom	E074	NA
6:28900000-28910000	6:28907705-28909747	prom	E081	NA
6:28900000-28910000	6:28907705-28909747	prom	E082	NA
6:28900000-28910000	6:28909760-28910066	prom	E053	NA
6:28900000-28910000	6:28909760-28910066	prom	E054	NA
6:28900000-28910000	6:28909760-28910066	prom	E067	NA
6:28900000-28910000	6:28909760-28910066	prom	E068	NA
6:28900000-28910000	6:28909760-28910066	prom	E069	NA
6:28900000-28910000	6:28909760-28910066	prom	E071	NA
6:28900000-28910000	6:28909760-28910066	prom	E072	NA
6:28900000-28910000	6:28909760-28910066	prom	E073	NA
6:28900000-28910000	6:28909760-28910066	prom	E074	NA
6:28900000-28910000	6:28909760-28910066	prom	E082	NA
6:28909000-28911000	6:28907705-28909747	prom	E053	NA
6:28909000-28911000	6:28907705-28909747	prom	E054	NA
6:28909000-28911000	6:28907705-28909747	prom	E067	NA
6:28909000-28911000	6:28907705-28909747	prom	E068	NA
6:28909000-28911000	6:28907705-28909747	prom	E069	NA
6:28909000-28911000	6:28907705-28909747	prom	E070	NA
6:28909000-28911000	6:28907705-28909747	prom	E071	NA
6:28909000-28911000	6:28907705-28909747	prom	E072	NA
6:28909000-28911000	6:28907705-28909747	prom	E073	NA
6:28909000-28911000	6:28907705-28909747	prom	E074	NA
6:28909000-28911000	6:28907705-28909747	prom	E081	NA
6:28909000-28911000	6:28907705-28909747	prom	E082	NA
6:28909000-28911000	6:28909760-28910066	prom	E053	NA
6:28909000-28911000	6:28909760-28910066	prom	E054	NA
6:28909000-28911000	6:28909760-28910066	prom	E067	NA
6:28909000-28911000	6:28909760-28910066	prom	E068	NA
6:28909000-28911000	6:28909760-28910066	prom	E069	NA
6:28909000-28911000	6:28909760-28910066	prom	E071	NA
6:28909000-28911000	6:28909760-28910066	prom	E072	NA
6:28909000-28911000	6:28909760-28910066	prom	E073	NA
6:28909000-28911000	6:28909760-28910066	prom	E074	NA
6:28909000-28911000	6:28909760-28910066	prom	E082	NA
6:28909000-28911000	6:28910923-28912857	prom	E053	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E054	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E067	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E068	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E069	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E071	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E072	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E073	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E074	ENSG00000204709
6:28909000-28911000	6:28910923-28912857	prom	E082	ENSG00000204709
6:28910000-28920000	6:28909760-28910066	prom	E053	NA
6:28910000-28920000	6:28909760-28910066	prom	E054	NA
6:28910000-28920000	6:28909760-28910066	prom	E067	NA
6:28910000-28920000	6:28909760-28910066	prom	E068	NA
6:28910000-28920000	6:28909760-28910066	prom	E069	NA
6:28910000-28920000	6:28909760-28910066	prom	E071	NA
6:28910000-28920000	6:28909760-28910066	prom	E072	NA
6:28910000-28920000	6:28909760-28910066	prom	E073	NA
6:28910000-28920000	6:28909760-28910066	prom	E074	NA
6:28910000-28920000	6:28909760-28910066	prom	E082	NA
6:28910000-28920000	6:28910923-28912857	prom	E053	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E054	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E067	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E068	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E069	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E071	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E072	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E073	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E074	ENSG00000204709
6:28910000-28920000	6:28910923-28912857	prom	E082	ENSG00000204709
6:28920000-28930000	6:28920265-28920322	prom	E073	NA
6:28920000-28930000	6:28920780-28922035	prom	E053	NA
6:28920000-28930000	6:28920780-28922035	prom	E054	NA
6:28920000-28930000	6:28920780-28922035	prom	E067	NA
6:28920000-28930000	6:28920780-28922035	prom	E068	NA
6:28920000-28930000	6:28920780-28922035	prom	E069	NA
6:28920000-28930000	6:28920780-28922035	prom	E070	NA
6:28920000-28930000	6:28920780-28922035	prom	E071	NA
6:28920000-28930000	6:28920780-28922035	prom	E072	NA
6:28920000-28930000	6:28920780-28922035	prom	E073	NA
6:28920000-28930000	6:28920780-28922035	prom	E074	NA
6:28920000-28930000	6:28920780-28922035	prom	E081	NA
6:28920000-28930000	6:28922053-28922305	prom	E054	NA
6:28920000-28930000	6:28922053-28922305	prom	E068	NA
6:28920000-28930000	6:28922053-28922305	prom	E069	NA
6:28920000-28930000	6:28922053-28922305	prom	E070	NA
6:28920000-28930000	6:28922053-28922305	prom	E072	NA
6:28920000-28930000	6:28922053-28922305	prom	E073	NA
6:28920000-28930000	6:28922053-28922305	prom	E074	NA
6:28920000-28930000	6:28922053-28922305	prom	E081	NA
6:28920000-28930000	6:28922336-28922386	prom	E053	NA
6:28920000-28930000	6:28922336-28922386	prom	E054	NA
6:28920000-28930000	6:28922336-28922386	prom	E068	NA
6:28920000-28930000	6:28922336-28922386	prom	E072	NA
6:28920000-28930000	6:28922336-28922386	prom	E081	NA
6:28920000-28930000	6:28922336-28922386	prom	E082	NA
6:28940000-28950000	6:28944851-28946205	prom	E054	NA
6:28940000-28950000	6:28944851-28946205	prom	E067	NA
6:28940000-28950000	6:28944851-28946205	prom	E068	NA
6:28940000-28950000	6:28944851-28946205	prom	E071	NA
6:28940000-28950000	6:28944851-28946205	prom	E072	NA
6:28940000-28950000	6:28944851-28946205	prom	E073	NA
6:28940000-28950000	6:28948375-28950873	prom	E053	NA
6:28940000-28950000	6:28948375-28950873	prom	E054	NA
6:28940000-28950000	6:28948375-28950873	prom	E067	NA
6:28940000-28950000	6:28948375-28950873	prom	E068	NA
6:28940000-28950000	6:28948375-28950873	prom	E069	NA
6:28940000-28950000	6:28948375-28950873	prom	E070	NA
6:28940000-28950000	6:28948375-28950873	prom	E071	NA
6:28940000-28950000	6:28948375-28950873	prom	E072	NA
6:28940000-28950000	6:28948375-28950873	prom	E073	NA
6:28940000-28950000	6:28948375-28950873	prom	E074	NA
6:28940000-28950000	6:28948375-28950873	prom	E081	NA
6:28940000-28950000	6:28948375-28950873	prom	E082	NA
6:28950000-28960000	6:28948375-28950873	prom	E053	NA
6:28950000-28960000	6:28948375-28950873	prom	E054	NA
6:28950000-28960000	6:28948375-28950873	prom	E067	NA
6:28950000-28960000	6:28948375-28950873	prom	E068	NA
6:28950000-28960000	6:28948375-28950873	prom	E069	NA
6:28950000-28960000	6:28948375-28950873	prom	E070	NA
6:28950000-28960000	6:28948375-28950873	prom	E071	NA
6:28950000-28960000	6:28948375-28950873	prom	E072	NA
6:28950000-28960000	6:28948375-28950873	prom	E073	NA
6:28950000-28960000	6:28948375-28950873	prom	E074	NA
6:28950000-28960000	6:28948375-28950873	prom	E081	NA
6:28950000-28960000	6:28948375-28950873	prom	E082	NA
6:28950000-28960000	6:28950884-28950941	prom	E054	NA
6:28950000-28960000	6:28950884-28950941	prom	E067	NA
6:28950000-28960000	6:28950884-28950941	prom	E071	NA
6:28950000-28960000	6:28950884-28950941	prom	E072	NA
6:28950000-28960000	6:28950884-28950941	prom	E073	NA
6:28950000-28960000	6:28950884-28950941	prom	E074	NA
6:28950000-28960000	6:28950884-28950941	prom	E081	NA
6:28950000-28960000	6:28950884-28950941	prom	E082	NA
6:28950000-28960000	6:28952196-28952442	prom	E068	NA
6:28950000-28960000	6:28952196-28952442	prom	E069	NA
6:28950000-28960000	6:28952196-28952442	prom	E070	NA
6:28950000-28960000	6:28952196-28952442	prom	E072	NA
6:28950000-28960000	6:28952196-28952442	prom	E081	NA
6:28950000-28960000	6:28952196-28952442	prom	E082	NA
6:28950000-28960000	6:28952527-28952622	prom	E053	NA
6:28950000-28960000	6:28952527-28952622	prom	E054	NA
6:28950000-28960000	6:28952527-28952622	prom	E068	NA
6:28950000-28960000	6:28952527-28952622	prom	E069	NA
6:28950000-28960000	6:28952527-28952622	prom	E070	NA
6:28950000-28960000	6:28952527-28952622	prom	E071	NA
6:28950000-28960000	6:28952527-28952622	prom	E072	NA
6:28950000-28960000	6:28952527-28952622	prom	E073	NA
6:28950000-28960000	6:28952527-28952622	prom	E081	NA
6:28950000-28960000	6:28952527-28952622	prom	E082	NA
6:28950000-28960000	6:28952724-28953885	prom	E053	NA
6:28950000-28960000	6:28952724-28953885	prom	E054	NA
6:28950000-28960000	6:28952724-28953885	prom	E067	NA
6:28950000-28960000	6:28952724-28953885	prom	E068	NA
6:28950000-28960000	6:28952724-28953885	prom	E069	NA
6:28950000-28960000	6:28952724-28953885	prom	E070	NA
6:28950000-28960000	6:28952724-28953885	prom	E071	NA
6:28950000-28960000	6:28952724-28953885	prom	E072	NA
6:28950000-28960000	6:28952724-28953885	prom	E073	NA
6:28950000-28960000	6:28952724-28953885	prom	E074	NA
6:28950000-28960000	6:28952724-28953885	prom	E081	NA
6:28950000-28960000	6:28952724-28953885	prom	E082	NA
6:28950000-28960000	6:28953915-28954031	prom	E053	NA
6:28950000-28960000	6:28953915-28954031	prom	E054	NA
6:28950000-28960000	6:28953915-28954031	prom	E068	NA
6:28950000-28960000	6:28953915-28954031	prom	E069	NA
6:28950000-28960000	6:28953915-28954031	prom	E070	NA
6:28950000-28960000	6:28953915-28954031	prom	E071	NA
6:28950000-28960000	6:28953915-28954031	prom	E073	NA
6:28950000-28960000	6:28953915-28954031	prom	E081	NA
6:28950000-28960000	6:28953915-28954031	prom	E082	NA
6:28950000-28960000	6:28955962-28956012	prom	E053	NA
6:28950000-28960000	6:28956072-28956148	prom	E053	NA
6:28950000-28960000	6:28956163-28957064	prom	E053	NA
6:28950000-28960000	6:28956163-28957064	prom	E054	NA
6:28950000-28960000	6:28956163-28957064	prom	E068	NA
6:28960001-29000000	6:28972895-28972962	prom	E053	ENSG00000197935
6:28960001-29000000	6:28972895-28972962	prom	E054	ENSG00000197935
6:28960001-29000000	6:28972895-28972962	prom	E068	ENSG00000197935
6:28960001-29000000	6:28972895-28972962	prom	E070	ENSG00000197935
6:28960001-29000000	6:28972895-28972962	prom	E071	ENSG00000197935
6:28960001-29000000	6:28972895-28972962	prom	E081	ENSG00000197935
6:28960001-29000000	6:28972895-28972962	prom	E082	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E053	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E054	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E067	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E068	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E069	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E070	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E071	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E072	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E073	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E074	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E081	ENSG00000197935
6:28960001-29000000	6:28973050-28973661	prom	E082	ENSG00000197935
6:28960001-29000000	6:28978893-28979565	prom	E053	NA
6:28960001-29000000	6:28978893-28979565	prom	E054	NA
6:28960001-29000000	6:28978893-28979565	prom	E067	NA
6:28960001-29000000	6:28978893-28979565	prom	E068	NA
6:28960001-29000000	6:28978893-28979565	prom	E069	NA
6:28960001-29000000	6:28978893-28979565	prom	E070	NA
6:28960001-29000000	6:28978893-28979565	prom	E071	NA
6:28960001-29000000	6:28978893-28979565	prom	E072	NA
6:28960001-29000000	6:28978893-28979565	prom	E073	NA
6:28960001-29000000	6:28978893-28979565	prom	E074	NA
6:28960001-29000000	6:28978893-28979565	prom	E081	NA
6:28960001-29000000	6:28978893-28979565	prom	E082	NA
6:28960001-29000000	6:28982263-28982915	prom	E053	NA
6:28960001-29000000	6:28982263-28982915	prom	E070	NA
6:28960001-29000000	6:28982263-28982915	prom	E082	NA
6:28960001-29000000	6:28983803-28985260	prom	E053	NA
6:28960001-29000000	6:28983803-28985260	prom	E054	NA
6:28960001-29000000	6:28983803-28985260	prom	E067	NA
6:28960001-29000000	6:28983803-28985260	prom	E068	NA
6:28960001-29000000	6:28983803-28985260	prom	E069	NA
6:28960001-29000000	6:28983803-28985260	prom	E070	NA
6:28960001-29000000	6:28983803-28985260	prom	E071	NA
6:28960001-29000000	6:28983803-28985260	prom	E072	NA
6:28960001-29000000	6:28983803-28985260	prom	E073	NA
6:28960001-29000000	6:28983803-28985260	prom	E074	NA
6:28960001-29000000	6:28983803-28985260	prom	E081	NA
6:28980000-28990000	6:28982263-28982915	prom	E053	NA
6:28980000-28990000	6:28982263-28982915	prom	E070	NA
6:28980000-28990000	6:28982263-28982915	prom	E082	NA
6:28980000-28990000	6:28983803-28985260	prom	E053	NA
6:28980000-28990000	6:28983803-28985260	prom	E054	NA
6:28980000-28990000	6:28983803-28985260	prom	E067	NA
6:28980000-28990000	6:28983803-28985260	prom	E068	NA
6:28980000-28990000	6:28983803-28985260	prom	E069	NA
6:28980000-28990000	6:28983803-28985260	prom	E070	NA
6:28980000-28990000	6:28983803-28985260	prom	E071	NA
6:28980000-28990000	6:28983803-28985260	prom	E072	NA
6:28980000-28990000	6:28983803-28985260	prom	E073	NA
6:28980000-28990000	6:28983803-28985260	prom	E074	NA
6:28980000-28990000	6:28983803-28985260	prom	E081	NA
6:29520000-29530000	6:29520444-29520804	prom	E067	NA
6:29520000-29530000	6:29520444-29520804	prom	E071	NA
6:29520000-29530000	6:29520444-29520804	prom	E072	NA
6:29520000-29530000	6:29520444-29520804	prom	E073	NA
6:29520000-29530000	6:29520444-29520804	prom	E074	NA
6:29520000-29530000	6:29520831-29520920	prom	E067	NA
6:29520000-29530000	6:29520831-29520920	prom	E069	NA
6:29520000-29530000	6:29520831-29520920	prom	E071	NA
6:29520000-29530000	6:29520831-29520920	prom	E072	NA
6:29520000-29530000	6:29520831-29520920	prom	E073	NA
6:29520000-29530000	6:29520831-29520920	prom	E074	NA
6:29520000-29530000	6:29520953-29521848	prom	E067	NA
6:29520000-29530000	6:29520953-29521848	prom	E072	NA
6:29520000-29530000	6:29520953-29521848	prom	E082	NA
