# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:nikolsky_breast_cancer_16q24_amplicon (set)
# _SET1_  NGENES = 53
# _SET1_  P-VALUE = 3.65481e-07
_SET1_   GENE              CHR     START      STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET20_   ENSG00000115665     2  108602979  108630450     71      21  148987       3.0171   3.6137e-05    3.1974e-14       3.0171
_SET20_   ENSG00000168280     2  149632819  149883273    214      12  151037      0.15948      0.14251    3.1863e-14      0.15948
_SET20_   ENSG00000115183     2  159825146  160089170    778      46  150239       -1.194      0.36843    3.1974e-14       -1.194
_SET20_   ENSG00000144290     2  162280843  162841792   1080      24  149828      0.19749     0.025678    3.1863e-14      0.19749
_SET20_   ENSG00000081479     2  169983619  170219195    714      75  149444     -0.75971      0.24449    3.1863e-14     -0.75971
_SET20_   ENSG00000170396     2  185463093  185804219    693      26  153973       3.5336     3.77e-07    3.1974e-14       3.5336
_SET20_   ENSG00000115415     2  191829084  191885686    137      22  153018      0.81149     0.039272    3.1863e-14      0.81149
_SET20_   ENSG00000115540     2  198380295  198418423     47       9  151950       6.7081   1.2157e-14    3.1974e-14       6.7081
_SET20_   ENSG00000115993     2  202241930  202316302    135      12  151131     -0.20776      0.22266    3.1863e-14     -0.20776
_SET20_   ENSG00000003393     2  202565277  202645912    245      22  151047        0.331     0.085256    3.1863e-14        0.331
_SET20_   ENSG00000116030     2  203070903  203103331     60      10  152777       1.4807    0.0087671    3.1974e-14       1.4807
_SET20_   ENSG00000204217     2  203241659  203432474    310      19  142044       1.5485     0.003303    3.1974e-14       1.5485
_SET20_   ENSG00000138443     2  204192942  204312446    164      24  142133     -0.26214      0.22504    3.1863e-14     -0.26214
_SET20_   ENSG00000163251     2  208627310  208634287     11       5  141201      0.42861     0.095742    3.1863e-14      0.42861
_SET20_   ENSG00000078018     2  210288782  210598842    710      30  142302      0.46562     0.027882    3.1863e-14      0.46562
_SET20_   ENSG00000116106     2  222282747  222438922    378      34  155053     -0.74324      0.32102    3.1863e-14     -0.74324
_SET20_   ENSG00000135905     2  225629807  225907162    707      51  151448     0.065926     0.060999    3.1863e-14     0.065926
_SET20_   ENSG00000187957     2  230222345  230579274   1247      98  152652      0.85356    0.0040698    3.1863e-14      0.85356
_SET20_   ENSG00000135914     2  231972944  231989832     17       6  151751    -0.071898      0.22992    3.1863e-14    -0.071898
_SET20_   ENSG00000204120     2  233562009  233725285    391      19  155531       4.7592   1.8154e-09    3.1974e-14       4.7592
_SET20_   ENSG00000115648     2  238394071  238463961    349      18  158585      -2.5912      0.95595    3.1974e-14      -2.5912
_SET20_   ENSG00000124839     2  238482965  238510257    152      23  155017      -1.0146      0.55412    3.1974e-14      -1.0146
_SET20_   ENSG00000130294     2  241653181  241759725    309      37  150702      -1.1091      0.48413    3.1974e-14      -1.1091
_SET20_   ENSG00000134121     3     238279     451090    842      65  149103      -0.1282     0.071734    3.1863e-14      -0.1282
_SET20_   ENSG00000196277     3    6811688    7783215   3073     200  153988      0.23033    0.0018656    3.1863e-14      0.23033
_SET20_   ENSG00000156959     3    9543481    9595486    180      16  153914      0.13619      0.13626    3.1863e-14      0.13619
_SET20_   ENSG00000196639     3   11178779   11305243    350      39  150469      -1.8552      0.75781    3.1974e-14      -1.8552
_SET20_   ENSG00000144566     3   19988571   20026667    133      17  146631       2.2016   0.00056549    3.1974e-14       2.2016
_SET20_   ENSG00000168329     3   39304985   39323226     50      14  150820      0.25795      0.11151    3.1863e-14      0.25795
_SET20_   ENSG00000182606     3   42055294   42267381    574      35  150342      0.18572     0.054212    3.1863e-14      0.18572
_SET20_   ENSG00000187094     3   42299317   42307699     21       5  152213      -2.7749      0.96916    3.1974e-14      -2.7749
_SET20_   ENSG00000121807     3   46395225   46402419     18       4  157930     -0.80414      0.55038    3.1863e-14     -0.80414
_SET20_   ENSG00000067560     3   49396578   49450431     87       9  143723       1.7019    0.0029126    3.1974e-14       1.7019
_SET20_   ENSG00000164061     3   49591922   49708978    158      15  143333       1.4346    0.0052246    3.1974e-14       1.4346
_SET20_   ENSG00000114353     3   50263724   50296787     37      11  138190       3.7619   3.2114e-06    3.1974e-14       3.7619
_SET20_   ENSG00000164082     3   51741086   51752629      7       4  121185      0.85889      0.14735    3.1863e-14      0.85889
_SET20_   ENSG00000168374     3   57557090   57583947     69      10  144120      0.80733     0.036651    3.1863e-14      0.80733
_SET20_   ENSG00000179097     3   88039846   88042919      6       4  130950      -1.7159      0.84464    3.1974e-14      -1.7159
_SET20_   ENSG00000170017     3  105085753  105295744    603      31  153912       1.3712    0.0032576    3.1974e-14       1.3712
_SET20_   ENSG00000114446     3  107879659  107941417    325       6  158049       4.1012   4.5471e-07    3.1974e-14       4.1012
_SET20_   ENSG00000177707     3  110788918  110994410    430      46  146965     -0.73687      0.32595    3.1863e-14     -0.73687
_SET20_   ENSG00000082701     3  119540170  119813264    394      23  146758       -1.483      0.60854    3.1974e-14       -1.483
_SET20_   ENSG00000114030     3  122140796  122233792    205      21  154295      -1.7651      0.77856    3.1974e-14      -1.7651
_SET20_   ENSG00000177646     3  128598439  128634910    142      14  135093      -1.3304      0.65006    3.1974e-14      -1.3304
_SET20_   ENSG00000144868     3  132757235  133116636   1088      44  154297       2.1664   3.4077e-05    3.1974e-14       2.1664
_SET20_   ENSG00000154928     3  134316643  134979309   1890     133  152582      -1.6018      0.23538    3.1974e-14      -1.6018
_SET20_   ENSG00000114127     3  142025449  142166904    171      17  153115     -0.38725      0.26554    3.1863e-14     -0.38725
_SET20_   ENSG00000169860     3  152552736  152555841      6       2  154539     -0.44429      0.48904    3.1863e-14     -0.44429
_SET20_   ENSG00000174953     3  153990335  154042286     85      11  151606      0.25428      0.11919    3.1863e-14      0.25428
_SET20_   ENSG00000196549     3  154741913  154901497    364      48  152541     -0.80675      0.40376    3.1863e-14     -0.80675
_SET20_   ENSG00000169282     3  155755490  156256545   1321      63  146052      0.28748    0.0097905    3.1863e-14      0.28748
_SET20_   ENSG00000169760     3  173114074  174004434   2339     128  151054      -1.0684     0.061237    3.1974e-14      -1.0684
_SET20_   ENSG00000114416     3  180585929  180700541    193      16  149875       5.1138        5e-10    3.1974e-14       5.1138
_SET20_   ENSG00000182580     3  184279572  184300197     64      13  150525      -1.2984      0.63296    3.1974e-14      -1.2984
_SET20_   ENSG00000073282     3  189349205  189615068   1017     118  154262      0.60792     0.015889    3.1863e-14      0.60792
_SET20_   ENSG00000198836     3  193310933  193415612    249      15  155319     -0.86131      0.41569    3.1863e-14     -0.86131
_SET20_   ENSG00000189058     3  195295573  195311076     63      14  152087     -0.93213      0.51346    3.1863e-14     -0.93213
_SET20_   ENSG00000168993     4     778745     819986    170      24  156328       2.6063   0.00017368    3.1974e-14       2.6063
_SET20_   ENSG00000125388     4    2965335    3042474    232      18  149415      0.61912     0.039853    3.1863e-14      0.61912
_SET20_   ENSG00000197386     4    3076408    3245676    340      21  141020     -0.44898      0.22995    3.1863e-14     -0.44898
_SET20_   ENSG00000159788     4    3294755    3441640    332      38  148129      0.26339      0.07462    3.1863e-14      0.26339
_SET20_   ENSG00000168824     4    4349867    4420785    279      39  155990      0.45406     0.063458    3.1863e-14      0.45406
_SET20_   ENSG00000109501     4    6271576    6304992    166      10  153911     -0.46276      0.29551    3.1863e-14     -0.46276
_SET20_   ENSG00000109819     4   23756664   23905712    430      66  153986    -0.085785      0.14913    3.1863e-14    -0.085785
_SET20_   ENSG00000163288     4   46995740   47428461    986      68  152817        2.119   6.8979e-05    3.1974e-14        2.119
_SET20_   ENSG00000145242     4   66185281   66536213   1248      67  153540       2.6285   3.0885e-06    3.1974e-14       2.6285
_SET20_   ENSG00000018189     4   71569921   71673032    317      12  138470     -0.81834      0.50481    3.1863e-14     -0.81834
_SET20_   ENSG00000138758     4   77870856   77961537    228      18  155962      -1.0565      0.51485    3.1974e-14      -1.0565
_SET20_   ENSG00000138772     4   79472673   79531597    133      17  153395      0.01231      0.16855    3.1867e-14      0.01231
_SET20_   ENSG00000152208     4   93225550   94695707   3506     109  149482      -1.1557     0.064776    3.1974e-14      -1.1557
_SET20_   ENSG00000138696     4   95679119   96079599   1229      50  149864       1.0969    0.0009648    3.1974e-14       1.0969
_SET20_   ENSG00000182168     4   96083655   96470357   1272     107  151886      0.94167    0.0026241    3.1863e-14      0.94167
_SET20_   ENSG00000138814     4  101944566  102269435    700      44  152373       1.5755     0.001296    3.1974e-14       1.5755
_SET20_   ENSG00000183423     4  110769358  110793471     49       5  157887     -0.17375       0.2872    3.1863e-14     -0.17375
_SET20_   ENSG00000164099     4  119201193  119274158    171      24  149673      0.28009     0.099557    3.1863e-14      0.28009
_SET20_   ENSG00000109738     4  157997209  158093242    284      19  146080     -0.68597      0.37069    3.1863e-14     -0.68597
_SET20_   ENSG00000120251     4  158125334  158287227    255      20  143439      0.64208     0.041459    3.1863e-14      0.64208
_SET20_   ENSG00000145451     4  175558065  175750465    700      52  151788     -0.64945      0.20306    3.1863e-14     -0.64945
_SET20_   ENSG00000150625     4  176554085  176923815   1094      76  146653       3.8004   1.3011e-08    3.1974e-14       3.8004
_SET20_   ENSG00000078295     5    7396321    7830194   1046      78  149734       1.1134    0.0019065    3.1974e-14       1.1134
_SET20_   ENSG00000169862     5   10971952   11904155   2562     183  151011   -0.0095795    0.0043861    3.1867e-14   -0.0095795
_SET20_   ENSG00000132356     5   40759481   40798476     65      11  151182      -1.1335      0.57334    3.1974e-14      -1.1335
_SET20_   ENSG00000164588     5   45259349   45696253    472      32  145503       6.1872   3.8661e-14    3.1974e-14       6.1872
_SET20_   ENSG00000134352     5   55230923   55290821     90      12  141446     -0.70372      0.43277    3.1863e-14     -0.70372
_SET20_   ENSG00000145632     5   57749809   57756087     24       5  146579       1.5565    0.0067462    3.1974e-14       1.5565
_SET20_   ENSG00000178394     5   63256183   63258334      1       1  151003      -1.3583       0.8904    3.1974e-14      -1.3583
_SET20_   ENSG00000131711     5   71403061   71505395    208      43  153115      0.35567     0.084431    3.1863e-14      0.35567
_SET20_   ENSG00000145708     5   76248538   76276983     59      10  156553     -0.27522      0.28878    3.1863e-14     -0.27522
_SET20_   ENSG00000152413     5   78668459   78810040    320      25  146598     -0.10666      0.13609    3.1863e-14     -0.10666
_SET20_   ENSG00000080709     5  113696642  113832337    296      32  151516     -0.18036      0.16903    3.1863e-14     -0.18036
_SET20_   ENSG00000131435     5  131593364  131609147     42       7  151778     -0.37158      0.29166    3.1863e-14     -0.37158
_SET20_   ENSG00000146005     5  139175406  139224051     78       8  152139       0.7036     0.067333    3.1863e-14       0.7036
_SET20_   ENSG00000185129     5  139487362  139496321      3       2  141868       2.4426    0.0007124    3.1974e-14       2.4426
_SET20_   ENSG00000131507     5  141488070  141534005    168      14  154505      0.66034     0.048652    3.1863e-14      0.66034
_SET20_   ENSG00000164270     5  147830595  148056798    569      35  148811     -0.26249      0.12512    3.1863e-14     -0.26249
_SET20_   ENSG00000070808     5  149599054  149669854    140      24  154270     -0.57071      0.34409    3.1863e-14     -0.57071
_SET20_   ENSG00000171992     5  149980642  150038782    122      17  145235      0.12042      0.14444    3.1863e-14      0.12042
_SET20_   ENSG00000145888     5  151202074  151304403    196      12  151633      -1.2022      0.53879    3.1974e-14      -1.2022
_SET20_   ENSG00000155511     5  152869175  153193429   1187      65  146785     -0.41379     0.061584    3.1863e-14     -0.41379
_SET20_   ENSG00000145934     5  166711804  167691162   2234     200  150902      0.11868    0.0025535    3.1863e-14      0.11868
_SET20_   ENSG00000182132     5  169780491  170163636   1269     126  152912       0.7249    0.0067749    3.1863e-14       0.7249
_SET20_   ENSG00000113742     5  173315283  173388979    175      17  155127      -1.0853      0.54341    3.1974e-14      -1.0853
_SET20_   ENSG00000170091     5  173472607  173670504    662      81  148136         -0.8      0.29256    3.1863e-14         -0.8
_SET20_   ENSG00000184845     5  174867042  174871211     10       4  147568       -2.508      0.94816    3.1974e-14       -2.508
_SET20_   ENSG00000113749     5  175085033  175113245     52      12  157003      0.48736      0.12476    3.1863e-14      0.48736
_SET20_   ENSG00000145920     5  175223313  175311023    218      31  153868      0.57258     0.052258    3.1863e-14      0.57258
_SET20_   ENSG00000169220     5  176784838  176799602     20       5  150062     -0.25431        0.279    3.1863e-14     -0.25431
_SET20_   ENSG00000131188     5  176873446  176883283     11       3  151178     0.070563      0.16436    3.1863e-14     0.070563
_SET20_   ENSG00000113758     5  176883609  176901402     36       7  138809     -0.64545      0.36355    3.1863e-14     -0.64545
_SET20_   ENSG00000145911     5  177540444  177553088     30       8  151832      0.55018      0.08174    3.1863e-14      0.55018
_SET20_   ENSG00000113262     5  178405328  178423207     90      10  154767      -1.9375      0.88068    3.1974e-14      -1.9375
_SET20_   ENSG00000127022     5  179105629  179157926    131      16  149315       1.1996      0.01232    3.1974e-14       1.1996
_SET20_   ENSG00000204628     5  180663909  180675096     53       9  151117     -0.58423      0.47201    3.1863e-14     -0.58423
_SET20_   ENSG00000047579     6   15523032   15663289    306      19  150262     -0.24641      0.20358    3.1863e-14     -0.24641
_SET20_   ENSG00000079689     6   25652464   25702011    155      24  157225       2.6785   0.00014763    3.1974e-14       2.6785
_SET20_   ENSG00000204681     6   29523406   29601753    277      27  147782       4.4855   1.5344e-08    3.1974e-14       4.4855
_SET20_   ENSG00000224389     6   31982539   32003195      1       1  154898       1.1081      0.04383    3.1974e-14       1.1081
_SET20_   ENSG00000197283     6   33387847   33421466     48      12  151074       6.3074   3.7843e-13    3.1974e-14       6.3074
_SET20_   ENSG00000096384     6   44214824   44221620     17       6  151295     -0.37094      0.35199    3.1863e-14     -0.37094
_SET20_   ENSG00000012660     6   53132196   53213947    214      13  152917      0.51339     0.061372    3.1863e-14      0.51339
_SET20_   ENSG00000112208     6   57037124   57054631     18       4  155482     -0.22989       0.3381    3.1863e-14     -0.22989
_SET20_   ENSG00000135312     6   78171948   78173490      5       2  152505   -0.0080922      0.20452    3.1867e-14   -0.0080922
_SET20_   ENSG00000135317     6   86215214   86303874    136      19  151566       2.1115    0.0010546    3.1974e-14       2.1115
_SET20_   ENSG00000168830     6   87647024   87726349    174      17  152663      0.46413      0.10005    3.1863e-14      0.46413
_SET20_   ENSG00000135333     6   93949738   94129265    426      51  153186       1.5161    0.0032925    3.1974e-14       1.5161
_SET20_   ENSG00000164418     6  101846664  102517958   1935     111  153365     -0.69934     0.047561    3.1863e-14     -0.69934
_SET20_   ENSG00000112290     6  110421022  110501207    194      14  151840     -0.41671       0.3795    3.1863e-14     -0.41671
_SET20_   ENSG00000010810     6  111981535  112194655    548      31  150418        2.174   0.00027733    3.1974e-14        2.174
_SET20_   ENSG00000047932     6  117639374  117923691    924      48  152929       1.7045   0.00042811    3.1974e-14       1.7045
_SET20_   ENSG00000152894     6  128289924  128841870    964      69  140571      0.69623     0.011944    3.1863e-14      0.69623
_SET20_   ENSG00000196569     6  129204342  129837714   1580      72  149060     -0.58878     0.048145    3.1863e-14     -0.58878
_SET20_   ENSG00000152822     6  146348782  146758734    763      38  151626       1.9018   0.00036149    3.1974e-14       1.9018
_SET20_   ENSG00000112038     6  154331631  154568001    641      48  153330      0.18582     0.060355    3.1863e-14      0.18582
_SET20_   ENSG00000164850     7    1121844    1133451     50      12  148672     -0.27889      0.25484    3.1863e-14     -0.27889
_SET20_   ENSG00000225968     7    1727755    1787590    128      16  153703      0.75063     0.051066    3.1863e-14      0.75063
_SET20_   ENSG00000136238     7    6414154    6443608    121      18  153380      -0.8165      0.46924    3.1863e-14      -0.8165
_SET20_   ENSG00000106113     7   30692200   30739745    116      22  147630      -1.9676        0.828    3.1974e-14      -1.9676
_SET20_   ENSG00000136279     7   44084239   44109055     75       8  151353      -1.1949      0.63403    3.1974e-14      -1.1949
_SET20_   ENSG00000106631     7   44178463   44180931      9       3  161405       1.3442     0.026248    3.1974e-14       1.3442
_SET20_   ENSG00000106636     7   44240567   44253893     32       8  154571      0.77817     0.065403    3.1863e-14      0.77817
_SET20_   ENSG00000106078     7   51083909   51384515    577      37  150717       1.8421   0.00058534    3.1974e-14       1.8421
_SET20_   ENSG00000187391     7   77646393   79082890   5185     249  154646       2.0085   1.8364e-06    3.1974e-14       2.0085
_SET20_   ENSG00000075213     7   83585093   84122040   1580      69  154889       2.2238   5.3929e-06    3.1974e-14       2.2238
_SET20_   ENSG00000198822     7   86273230   86494200    415      36  151232       4.4249   8.8192e-09    3.1974e-14       4.4249
_SET20_   ENSG00000075142     7   87834433   87856308     30       7  150024     -0.26312      0.27253    3.1863e-14     -0.26312
_SET20_   ENSG00000127914     7   91570181   91739987    283       6  156110      0.96773     0.022452    3.1863e-14      0.96773
_SET20_   ENSG00000158528     7   94536514   94925727    631      29  150688       0.1684     0.049218    3.1863e-14       0.1684
_SET20_   ENSG00000106236     7   98246609   98259180     19       7  149458      0.58736     0.094432    3.1863e-14      0.58736
_SET20_   ENSG00000161057     7  102984701  103009842     42       9  142075       1.4133     0.015533    3.1974e-14       1.4133
_SET20_   ENSG00000189056     7  103112231  103629963   1930     102  156924       -0.323     0.019506    3.1863e-14       -0.323
_SET20_   ENSG00000005249     7  106685094  106802256    246      23  152457      0.65444     0.043776    3.1863e-14      0.65444
_SET20_   ENSG00000077063     7  117350705  117514193    344      41  142588       1.6993    0.0017337    3.1974e-14       1.6993
_SET20_   ENSG00000184408     7  119913722  120390385    893      40  149874     -0.52254      0.16399    3.1863e-14     -0.52254
_SET20_   ENSG00000128594     7  127667124  127672160      8       4  151748       4.7615    1.472e-08    3.1974e-14       4.7615
_SET20_   ENSG00000128602     7  128828713  128853386     73      13  149568      -1.1131      0.59333    3.1974e-14      -1.1131
_SET20_   ENSG00000181072     7  136553416  136705002    422      30  150597      0.59836     0.030195    3.1863e-14      0.59836
_SET20_   ENSG00000157680     7  137065783  137531838    894      62  142084       4.5877   2.1587e-10    3.1974e-14       4.5877
_SET20_   ENSG00000174469     7  145813453  148118090   7867     293  151554      0.91824   0.00014972    3.1863e-14      0.91824
_SET20_   ENSG00000164885     7  150750899  150755617     11       4  158750       1.9319    0.0042511    3.1974e-14       1.9319
_SET20_   ENSG00000157219     7  154862034  154877459     51       7  153572       1.5841    0.0070611    3.1974e-14       1.5841
_SET20_   ENSG00000061337     8   20103676   20161474    216      42  153955       1.6294    0.0036776    3.1974e-14       1.6294
_SET20_   ENSG00000147437     8   25276776   25282170      6       3  156045     -0.61592      0.45351    3.1863e-14     -0.61592
_SET20_   ENSG00000120899     8   27168999   27316903    395      23  153924        3.238   3.6823e-06    3.1974e-14        3.238
_SET20_   ENSG00000120885     8   27454434   27472548     38       6  151804       3.8054   1.1832e-06    3.1974e-14       3.8054
_SET20_   ENSG00000168081     8   28174503   28200872    100       8  157187      -1.0187      0.54653    3.1974e-14      -1.0187
_SET20_   ENSG00000104290     8   28351729   28431775    139       6  154068      0.51894     0.068841    3.1863e-14      0.51894
_SET20_   ENSG00000175324     8   38020839   38034248     21       5  151873       4.6024   3.3102e-08    3.1974e-14       4.6024
_SET20_   ENSG00000082556     8   54138284   54164257    142      13  154349      -1.2952       0.7072    3.1974e-14      -1.2952
_SET20_   ENSG00000181195     8   57349233   57359293     32       6  158612       1.1693     0.026587    3.1974e-14       1.1693
_SET20_   ENSG00000182674     8   73449626   73850584   1103      63  153456      -2.0127      0.60005    3.1974e-14      -2.0127
_SET20_   ENSG00000104327     8   91070836   91107703     62      10  153643       1.4308     0.013896    3.1974e-14       1.4308
_SET20_   ENSG00000070756     8  101698044  101735037     61       7  154373      -1.0292      0.55292    3.1974e-14      -1.0292
_SET20_   ENSG00000136999     8  120428546  120436593     47       3  136178      -1.2938      0.68774    3.1974e-14      -1.2938
_SET20_   ENSG00000153317     8  131064353  131455906   1213      36  144923       1.0679    0.0012234    3.1974e-14       1.0679
_SET20_   ENSG00000155897     8  131792547  132054672    883      51  153833       -1.202      0.34634    3.1974e-14       -1.202
_SET20_   ENSG00000123908     8  141541264  141645718    306      36  150290      0.71761     0.029141    3.1863e-14      0.71761
_SET20_   ENSG00000169398     8  141667999  142012315    520      12  152319      0.49202     0.030544    3.1863e-14      0.49202
_SET20_   ENSG00000181790     8  143530791  143626370    204      36  155045     -0.63737      0.37011    3.1863e-14     -0.63737
_SET20_   ENSG00000198576     8  143692405  143696833     14       3  161405       1.2192      0.02633    3.1974e-14       1.2192
_SET20_   ENSG00000180155     8  143845752  143859640     42      10  154787      0.74758     0.053813    3.1863e-14      0.74758
_SET20_   ENSG00000179526     8  145153536  145163027     15       3  136483     -0.79695      0.54942    3.1863e-14     -0.79695
_SET20_   ENSG00000179632     8  145159402  145162514      3       1  132757     -0.37439      0.42008    3.1863e-14     -0.37439
_SET20_   ENSG00000107186     9   13105703   13279589    250      28  146821      -2.1049      0.83301    3.1974e-14      -2.1049
_SET20_   ENSG00000107295     9   17579080   17797127   1001      54  151211      -1.4198      0.37787    3.1974e-14      -1.4198
_SET20_   ENSG00000137154     9   19375713   19380252      9       2  156695      0.12073      0.26597    3.1863e-14      0.12073
_SET20_   ENSG00000147894     9   27546544   27573864    105      15  151011    0.0041565      0.15996    3.1866e-14    0.0041565
_SET20_   ENSG00000107282     9   72042446   72287222    548      32  149804       1.9294   0.00048797    3.1974e-14       1.9294
_SET20_   ENSG00000107362     9   74477368   74525847     36       7  148757      -1.1559      0.65161    3.1974e-14      -1.1559
_SET20_   ENSG00000148053     9   87283466   87638505    909      63  152987     0.019763     0.057803    3.1867e-14     0.019763
_SET20_   ENSG00000169071     9   94325373   94712444   1428      83  156323     -0.11284     0.035173    3.1863e-14     -0.11284
_SET20_   ENSG00000185920     9   98205262   98279339    159      17  149190      0.34249     0.097658    3.1863e-14      0.34249
_SET20_   ENSG00000119328     9  111696461  111713024     41       8  152287       2.5279   0.00046698    3.1974e-14       2.5279
_SET20_   ENSG00000198121     9  113635543  113800981    483      32  154159     -0.47327      0.21056    3.1863e-14     -0.47327
_SET20_   ENSG00000078725     9  121915736  122131745    465      45  149874       2.9247   1.0877e-05    3.1974e-14       2.9247
_SET20_   ENSG00000136848     9  124329336  124547809    435      62  149195      0.47838     0.045892    3.1863e-14      0.47838
_SET20_   ENSG00000119522     9  126141933  126692431   1271      50  154495     -0.62489      0.11684    3.1863e-14     -0.62489
_SET20_   ENSG00000106976     9  130965658  131017527    108      17  151984       1.9233    0.0021046    3.1974e-14       1.9233
_SET20_   ENSG00000107130     9  132934857  132999583    224      33  150339       1.6355    0.0034722    3.1974e-14       1.6355
_SET20_   ENSG00000097007     9  133589333  133763062    432      33  150708     -0.43802      0.21654    3.1863e-14     -0.43802
_SET20_   ENSG00000176884     9  140032842  140063207     40       8  151538      0.49124     0.078069    3.1863e-14      0.49124
_SET20_   ENSG00000165802     9  140342022  140353786     14       6  147222      -1.2953      0.66684    3.1974e-14      -1.2953
_SET20_   ENSG00000148408     9  140772241  141019076    440      31  141863      0.27801     0.066915    3.1863e-14      0.27801
_SET20_   ENSG00000150093    10   33189247   33294720    278      27  150706     -0.24814      0.19713    3.1863e-14     -0.24814
_SET20_   ENSG00000165731    10   43572475   43625799    198      21  153553     -0.31677      0.23007    3.1863e-14     -0.31677
_SET20_   ENSG00000107643    10   49514698   49647403    261      18  152071     0.094577      0.13109    3.1863e-14     0.094577
_SET20_   ENSG00000122952    10   58116989   58121036      9       4  142141      -1.5472       0.7429    3.1974e-14      -1.5472
_SET20_   ENSG00000151150    10   61786056   62493248   2103      82  151965       2.5827   6.2292e-08    3.1974e-14       2.5827
_SET20_   ENSG00000107779    10   88516407   88692595    418      25  147345      -2.4647      0.89077    3.1974e-14      -2.4647
_SET20_   ENSG00000171862    10   89622870   89731687    125      26  146789      0.27904      0.11896    3.1863e-14      0.27904
_SET20_   ENSG00000148680    10   92500578   92617671    308      19  152861      0.92432     0.022175    3.1863e-14      0.92432
_SET20_   ENSG00000107864    10   93806449   94050844    307      18  151557      0.45265     0.053006    3.1863e-14      0.45265
_SET20_   ENSG00000249967    10   99344131   99433667    176      22  154603     -0.26733      0.24474    3.1863e-14     -0.26733
_SET20_   ENSG00000155252    10   99344131   99436191    183      22  154863     -0.28152      0.24689    3.1863e-14     -0.28152
_SET20_   ENSG00000155256    10   99496878   99520664     77       7  158053     -0.57898      0.44147    3.1863e-14     -0.57898
_SET20_   ENSG00000119946    10  101088856  101154087    137      22  155806      0.56487      0.07466    3.1863e-14      0.56487
_SET20_   ENSG00000059915    10  104162376  104181296     23       9  148840       2.1697    0.0010857    3.1974e-14       2.1697
_SET20_   ENSG00000107954    10  105253736  105352309    251      33  151981       1.6055    0.0032786    3.1974e-14       1.6055
_SET20_   ENSG00000148908    10  121259340  121302220    129      20  154277      -1.9403      0.86161    3.1974e-14      -1.9403
_SET20_   ENSG00000198825    10  121485609  121588652    217      17  154173     -0.55725      0.36779    3.1863e-14     -0.55725
_SET20_   ENSG00000108010    10  131934663  131982785    202      20  154662      0.26544      0.10534    3.1863e-14      0.26544
_SET20_   ENSG00000176171    10  133781578  133795435     30       6  153869     -0.43679      0.36486    3.1863e-14     -0.43679
_SET20_   ENSG00000171798    10  134973951  135039916    253      20  149379      -1.4328      0.60435    3.1974e-14      -1.4328
_SET20_   ENSG00000069696    11     637293     640706      6       3  151659      0.74014     0.064223    3.1863e-14      0.74014
_SET20_   ENSG00000180176    11    2185159    2193107     19       4  154406      0.42109      0.10245    3.1863e-14      0.42109
_SET20_   ENSG00000070985    11    2425745    2444275     74      14  157417      0.89677     0.036959    3.1863e-14      0.89677
_SET20_   ENSG00000166313    11    6416355    6440644     50      18  153517      -2.4698      0.94344    3.1974e-14      -2.4698
_SET20_   ENSG00000110171    11    6469843    6495689     52      11  150982      -0.8436      0.49116    3.1863e-14      -0.8436
_SET20_   ENSG00000166333    11    6624961    6632102     27       4  157833      0.97159     0.042725    3.1863e-14      0.97159
_SET20_   ENSG00000176697    11   27676440   27743605    102      14  147645       3.4296   4.2203e-06    3.1974e-14       3.4296
_SET20_   ENSG00000182255    11   30031288   30038570      9       4  142093      0.65383     0.061783    3.1863e-14      0.65383
_SET20_   ENSG00000135387    11   34073230   34122703    124       4  132509       2.4356   0.00088806    3.1974e-14       2.4356
_SET20_   ENSG00000121653    11   45907202   45928016     35      13  144146       2.4517   0.00044845    3.1974e-14       2.4517
_SET20_   ENSG00000180720    11   46406640   46408107      1       1  161405       6.9108    6.885e-14    3.1974e-14       6.9108
_SET20_   ENSG00000134569    11   46878419   46940193    105      12  139338       5.0523   1.1112e-09    3.1974e-14       5.0523
_SET20_   ENSG00000181718    11   55999490   56000737     12       4  143995      -1.7985      0.84358    3.1974e-14      -1.7985
_SET20_   ENSG00000172489    11   56019676   56020698      1       1  130644      -2.5631       0.9748    3.1974e-14      -2.5631
_SET20_   ENSG00000109991    11   57105848   57138073     88      12  147143       1.8912    0.0018912    3.1974e-14       1.8912
_SET20_   ENSG00000186907    11   57228022   57245007     15       5  152098       1.4793     0.011868    3.1974e-14       1.4793
_SET20_   ENSG00000156599    11   57435219   57468659     50       9  149399       4.9293   1.8997e-09    3.1974e-14       4.9293
_SET20_   ENSG00000198561    11   57520715   57587018     80      12  147305       4.3603   3.5762e-08    3.1974e-14       4.3603
_SET20_   ENSG00000166900    11   59480929   59573354    267       8  149190      0.25121        0.149    3.1863e-14      0.25121
_SET20_   ENSG00000011347    11   61282785   61348620     97      13  134720      0.91345     0.056884    3.1863e-14      0.91345
_SET20_   ENSG00000162191    11   62443970   62446567      1       1  161405       1.0445      0.04995    3.1974e-14       1.0445
_SET20_   ENSG00000162188    11   62475130   62476673      2       1  119003        3.206   0.00043415    3.1974e-14        3.206
_SET20_   ENSG00000168539    11   62676151   62689279     25       6  147419        1.296     0.021131    3.1974e-14        1.296
