# TOTAL_GENES = 18863
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_mf:go_low_density_lipopro...1         SET      16      0.62872     0.018304      0.31069     0.021513 GO_mf:go_low_density_lipoprotein_particle_binding
GO_mf:go_serine_hydrolase_ac...          SET     178    -0.031468   -0.0030425     0.085944      0.64287 GO_mf:go_serine_hydrolase_activity
GO_mf:go_transmembrane_recep...6         SET      63    -0.045161   -0.0026056      0.15218      0.61668 GO_mf:go_transmembrane_receptor_protein_tyrosine_kinase_activity
GO_mf:go_wnt_protein_binding             SET      36    -0.016422  -0.00071673      0.19117      0.53423 GO_mf:go_wnt_protein_binding
GO_mf:go_transferase_activit...6         SET     200    -0.024042   -0.0024625     0.078379      0.62048 GO_mf:go_transferase_activity_transferring_hexosyl_groups
GO_mf:go_aryl_sulfotransfera...          SET       5     -0.59103   -0.0096215      0.44732      0.90679 GO_mf:go_aryl_sulfotransferase_activity
GO_mf:go_protein_serine_thre...5         SET      11     -0.36575   -0.0088301      0.30594      0.88405 GO_mf:go_protein_serine_threonine_phosphatase_inhibitor_activity
GO_mf:go_hydro_lyase_activity            SET      51      0.11687    0.0060691       0.1531      0.22262 GO_mf:go_hydro_lyase_activity
GO_mf:go_translation_initiat...1         SET      46      0.25712     0.012682      0.14539     0.038498 GO_mf:go_translation_initiation_factor_activity
GO_mf:go_lipoprotein_particl...2         SET      26     0.040817    0.0015144      0.19738      0.41809 GO_mf:go_lipoprotein_particle_receptor_binding
GO_mf:go_rho_gtpase_binding              SET     159     -0.10003   -0.0091457     0.086013      0.87758 GO_mf:go_rho_gtpase_binding
GO_mf:go_protein_homodimeriz...          SET     805    -0.040792   -0.0082453     0.038772      0.85362 GO_mf:go_protein_homodimerization_activity
GO_mf:go_poly_pyrimidine_tra...          SET      28      0.25545    0.0098349      0.19053     0.090012 GO_mf:go_poly_pyrimidine_tract_binding
GO_mf:go_protein_phosphoryla...          SET      50       0.1263    0.0064942      0.15393      0.20597 GO_mf:go_protein_phosphorylated_amino_acid_binding
GO_mf:go_collagen_binding                SET      66     -0.14938   -0.0088209      0.13569      0.86452 GO_mf:go_collagen_binding
GO_mf:go_regulatory_region_n...          SET     889      0.10858     0.023011     0.037817    0.0020466 GO_mf:go_regulatory_region_nucleic_acid_binding
GO_mf:go_triglyceride_lipase...          SET      19     -0.22588   -0.0071655       0.2622      0.80551 GO_mf:go_triglyceride_lipase_activity
GO_mf:go_n_methyltransferase...          SET      92      0.11043    0.0076938      0.10859      0.15459 GO_mf:go_n_methyltransferase_activity
GO_mf:go_l_amino_acid_transm...          SET      49    -0.096392   -0.0049066      0.16844      0.71643 GO_mf:go_l_amino_acid_transmembrane_transporter_activity
GO_mf:go_acetylcholine_recep...1         SET      22      0.36881     0.012588      0.21826      0.04554 GO_mf:go_acetylcholine_receptor_activity
GO_mf:go_calcium_activated_c...          SET      28      0.15375    0.0059194      0.20391      0.22543 GO_mf:go_calcium_activated_cation_channel_activity
GO_mf:go_kinase_regulator_ac...          SET     199    -0.045399   -0.0046385     0.076251       0.7242 GO_mf:go_kinase_regulator_activity
GO_mf:go_endonuclease_activi...3         SET      38     -0.15472   -0.0069373       0.1612      0.83141 GO_mf:go_endonuclease_activity_active_with_either_ribo_or_deoxyribonucleic_acids_and_producing_5_phosphomonoesters
GO_mf:go_carboxypeptidase_ac...          SET      44   -0.0090887  -0.00043846      0.17291      0.52096 GO_mf:go_carboxypeptidase_activity
GO_mf:go_atpase_regulator_ac...          SET      40      0.16893    0.0077711      0.15139      0.13225 GO_mf:go_atpase_regulator_activity
GO_mf:go_phosphatidylinosito...25        SET     144     0.037615     0.003274     0.090418       0.3387 GO_mf:go_phosphatidylinositol_phosphate_binding
GO_mf:go_gtpase_inhibitor_ac...          SET      14      0.19757    0.0053806      0.27745      0.23821 GO_mf:go_gtpase_inhibitor_activity
GO_mf:go_phosphatidylinosito...24        SET      10   -0.0025173  -5.7947e-05      0.31809      0.50316 GO_mf:go_phosphatidylinositol_phosphate_5_phosphatase_activity
GO_mf:go_atpase_activity_cou...3         SET      31     0.023548   0.00095387       0.2053      0.45434 GO_mf:go_atpase_activity_coupled_to_transmembrane_movement_of_ions_phosphorylative_mechanism
GO_mf:go_glucosidase_activity            SET      13     -0.42855    -0.011247      0.29515      0.92674 GO_mf:go_glucosidase_activity
GO_mf:go_organic_hydroxy_com...          SET      44     -0.23566    -0.011368      0.16047      0.92901 GO_mf:go_organic_hydroxy_compound_transmembrane_transporter_activity
GO_mf:go_extracellular_matri...4         SET     153     -0.22111    -0.019833     0.093912      0.99072 GO_mf:go_extracellular_matrix_structural_constituent
GO_mf:go_solute_proton_antip...          SET      16      0.10475    0.0030497      0.27819      0.35325 GO_mf:go_solute_proton_antiporter_activity
GO_mf:go_endoribonuclease_ac...3         SET      29     -0.19029   -0.0074556      0.18849      0.84364 GO_mf:go_endoribonuclease_activity_producing_5_phosphomonoesters
GO_mf:go_lysophospholipase_a...          SET      20     -0.35935    -0.011695      0.27063      0.90787 GO_mf:go_lysophospholipase_activity
GO_mf:go_adrenergic_receptor...2         SET      19      0.26734    0.0084808      0.24211      0.13475 GO_mf:go_adrenergic_receptor_binding
GO_mf:go_nucleoside_diphosph...1         SET      12       0.1109    0.0027963      0.26424      0.33736 GO_mf:go_nucleoside_diphosphatase_activity
GO_mf:go_acetyltransferase_a...          SET      96     0.053194    0.0037853     0.099865      0.29714 GO_mf:go_acetyltransferase_activity
GO_mf:go_passive_transmembra...          SET     427      0.14706     0.021875     0.055791    0.0041983 GO_mf:go_passive_transmembrane_transporter_activity
GO_mf:go_mrna_binding                    SET     219      0.15829     0.016957     0.068545     0.010471 GO_mf:go_mrna_binding
GO_mf:go_mhc_class_ii_recept...          SET       9        1.323     0.028892      0.43735    0.0012451 GO_mf:go_mhc_class_ii_receptor_activity
GO_mf:go_neuropeptide_recept...1         SET      44     -0.39451    -0.019032      0.18533      0.98336 GO_mf:go_neuropeptide_receptor_activity
GO_mf:go_extracellular_matri...1         SET      56     -0.22712    -0.012357      0.14937      0.93579 GO_mf:go_extracellular_matrix_binding
GO_mf:go_serotonin_receptor_...          SET      31    -0.074977   -0.0030371      0.19759      0.64782 GO_mf:go_serotonin_receptor_activity
GO_mf:go_metalloexopeptidase...          SET      59      0.11897    0.0066432      0.14932      0.21281 GO_mf:go_metalloexopeptidase_activity
GO_mf:go_trna_binding                    SET      57      0.12605    0.0069187       0.1303      0.16668 GO_mf:go_trna_binding
GO_mf:go_calcium_ion_binding             SET     663     0.060489      0.01114     0.045697     0.092811 GO_mf:go_calcium_ion_binding
GO_mf:go_nitric_oxide_syntha...1         SET      14      0.18962    0.0051641      0.30248      0.26537 GO_mf:go_nitric_oxide_synthase_binding
GO_mf:go_protein_c_terminus_...          SET     181     0.011253     0.001097     0.075397      0.44068 GO_mf:go_protein_c_terminus_binding
GO_mf:go_glycine_binding                 SET      12      0.22495    0.0056721      0.30857      0.23301 GO_mf:go_glycine_binding
GO_mf:go_thiolester_hydrolas...          SET      34     -0.14586   -0.0061872      0.18467      0.78519 GO_mf:go_thiolester_hydrolase_activity
GO_mf:go_insulin_receptor_bi...          SET      21     -0.19608    -0.006539       0.2441      0.78909 GO_mf:go_insulin_receptor_binding
GO_mf:go_r_smad_binding                  SET      23      0.43691     0.015247      0.22548     0.026339 GO_mf:go_r_smad_binding
GO_mf:go_cis_trans_isomerase...          SET      34      0.10506    0.0044566      0.16684      0.26444 GO_mf:go_cis_trans_isomerase_activity
GO_mf:go_metallocarboxypepti...          SET      27    -0.074498   -0.0028166      0.23207       0.6259 GO_mf:go_metallocarboxypeptidase_activity
GO_mf:go_aldehyde_dehydrogen...1         SET      14     -0.26047   -0.0070937      0.30161      0.80609 GO_mf:go_aldehyde_dehydrogenase_nad_activity
GO_mf:go_phosphate_ion_bindi...          SET      11     0.072148    0.0017418      0.29624      0.40379 GO_mf:go_phosphate_ion_binding
GO_mf:go_nucleoside_diphosph...2         SET      18     0.082291    0.0025409      0.22899      0.35966 GO_mf:go_nucleoside_diphosphate_kinase_activity
GO_mf:go_fad_binding                     SET      29      0.11129    0.0043606      0.20444       0.2931 GO_mf:go_fad_binding
GO_mf:go_clathrin_binding                SET      56      0.44006     0.023942      0.14812    0.0014861 GO_mf:go_clathrin_binding
GO_mf:go_cation_cation_antip...          SET      24      0.18551    0.0066131      0.22542      0.20527 GO_mf:go_cation_cation_antiporter_activity
GO_mf:go_protease_binding                SET     121     0.028518    0.0022768      0.09853      0.38612 GO_mf:go_protease_binding
GO_mf:go_ran_gtpase_binding              SET      37      0.16675    0.0073783      0.16548       0.1568 GO_mf:go_ran_gtpase_binding
GO_mf:go_antiporter_activity             SET      77    -0.072819   -0.0046431      0.11602      0.73487 GO_mf:go_antiporter_activity
GO_mf:go_ammonium_transmembr...          SET      30     0.059357    0.0023654      0.20726      0.38729 GO_mf:go_ammonium_transmembrane_transporter_activity
GO_mf:go_phosphatase_activat...          SET      16      0.17282    0.0050311      0.26202      0.25477 GO_mf:go_phosphatase_activator_activity
GO_mf:go_fatty_acid_binding              SET      34     -0.18684   -0.0079252      0.18373       0.8454 GO_mf:go_fatty_acid_binding
GO_mf:go_aminopeptidase_acti...          SET      46      0.13083     0.006453      0.15982      0.20651 GO_mf:go_aminopeptidase_activity
GO_mf:go_nadph_binding                   SET      14    -0.026215  -0.00071394      0.28431      0.53673 GO_mf:go_nadph_binding
GO_mf:go_single_stranded_rna...          SET      79      0.18974     0.012254      0.11561     0.050389 GO_mf:go_single_stranded_rna_binding
GO_mf:go_catecholamine_bindi...          SET      18    -0.013147  -0.00040593       0.2835      0.51849 GO_mf:go_catecholamine_binding
GO_mf:go_calcium_dependent_p...3         SET      59      0.11193    0.0062501      0.13805      0.20875 GO_mf:go_calcium_dependent_protein_binding
GO_mf:go_glutathione_peroxid...          SET      20     -0.24643   -0.0080201      0.21534      0.87376 GO_mf:go_glutathione_peroxidase_activity
GO_mf:go_pseudouridine_synth...          SET      12      0.13777    0.0034738      0.26538      0.30184 GO_mf:go_pseudouridine_synthase_activity
GO_mf:go_g_protein_coupled_r...1         SET     743     -0.20317    -0.039521     0.049038      0.99998 GO_mf:go_g_protein_coupled_receptor_activity
GO_mf:go_map_kinase_activity             SET      14      0.55463     0.015105      0.31024     0.036915 GO_mf:go_map_kinase_activity
GO_mf:go_neuropeptide_hormon...          SET      23     -0.36322    -0.012676       0.2501      0.92678 GO_mf:go_neuropeptide_hormone_activity
GO_mf:go_cation_transmembran...          SET     609      0.17776     0.031421     0.045409   4.5437e-05 GO_mf:go_cation_transmembrane_transporter_activity
GO_mf:go_channel_regulator_a...          SET     137      0.29249     0.024837     0.093346   0.00086543 GO_mf:go_channel_regulator_activity
GO_mf:go_inositol_tetrakisph...          SET       5     -0.52777   -0.0085917      0.46732      0.87062 GO_mf:go_inositol_tetrakisphosphate_phosphatase_activity
GO_mf:go_phospholipase_bindi...          SET      12      0.17902     0.004514      0.34495       0.3019 GO_mf:go_phospholipase_binding
GO_mf:go_structural_constitu...3         SET      18     0.028462   0.00087882      0.27676      0.45905 GO_mf:go_structural_constituent_of_eye_lens
GO_mf:go_disulfide_oxidoredu...          SET      38      0.22089    0.0099044      0.17401      0.10216 GO_mf:go_disulfide_oxidoreductase_activity
GO_mf:go_gdp_binding                     SET      57       0.0196    0.0010758      0.13589      0.44266 GO_mf:go_gdp_binding
GO_mf:go_phosphoric_diester_...          SET      90     -0.16323    -0.011248      0.11023      0.93066 GO_mf:go_phosphoric_diester_hydrolase_activity
GO_mf:go_s100_protein_binding            SET      14     -0.10997    -0.002995      0.25727      0.66548 GO_mf:go_s100_protein_binding
GO_mf:go_kinase_activity                 SET     720    -0.030427   -0.0058302      0.04053      0.77359 GO_mf:go_kinase_activity
GO_mf:go_serine_type_carboxy...          SET       5    -0.076449   -0.0012445      0.39425      0.57688 GO_mf:go_serine_type_carboxypeptidase_activity
GO_mf:go_hormone_activity                SET     106    -0.083512   -0.0062429      0.10738      0.78163 GO_mf:go_hormone_activity
GO_mf:go_steroid_hormone_rec...1         SET      53     0.039659    0.0020993      0.15487      0.39895 GO_mf:go_steroid_hormone_receptor_activity
GO_mf:go_androgen_receptor_b...          SET      43     0.033478    0.0015966      0.15952      0.41689 GO_mf:go_androgen_receptor_binding
GO_mf:go_amide_transmembrane...          SET      43     -0.16102   -0.0076793      0.16148      0.84065 GO_mf:go_amide_transmembrane_transporter_activity
GO_mf:go_manganese_ion_bindi...          SET      60      0.13939    0.0078492      0.13888      0.15776 GO_mf:go_manganese_ion_binding
GO_mf:go_rna_cap_binding                 SET      18     0.036457    0.0011257      0.22271      0.43499 GO_mf:go_rna_cap_binding
GO_mf:go_scavenger_receptor_...          SET      50     -0.15146   -0.0077876      0.15772      0.83153 GO_mf:go_scavenger_receptor_activity
GO_mf:go_cyclin_dependent_pr...3         SET      12    -0.066577   -0.0016787      0.32469      0.58123 GO_mf:go_cyclin_dependent_protein_serine_threonine_kinase_inhibitor_activity
GO_mf:go_icosanoid_receptor_...          SET      14     -0.15294   -0.0041652      0.31776      0.68485 GO_mf:go_icosanoid_receptor_activity
GO_mf:go_metalloendopeptidas...1         SET      97     -0.16974    -0.012141       0.1103      0.93807 GO_mf:go_metalloendopeptidase_activity
GO_mf:go_translation_elongat...          SET      19     0.082734    0.0026245       0.2359       0.3629 GO_mf:go_translation_elongation_factor_activity
GO_mf:go_hydrolase_activity_...7         SET     691    -0.058944    -0.011073     0.040716      0.92614 GO_mf:go_hydrolase_activity_acting_on_ester_bonds
GO_mf:go_camp_binding                    SET      22      0.29549     0.010086      0.22218     0.091769 GO_mf:go_camp_binding
GO_mf:go_glycosaminoglycan_b...          SET     215     -0.18094    -0.019208     0.079798      0.98831 GO_mf:go_glycosaminoglycan_binding
GO_mf:go_vitamin_d_receptor_...          SET      13     -0.21246   -0.0055759      0.27567      0.77956 GO_mf:go_vitamin_d_receptor_binding
GO_mf:go_damaged_dna_binding             SET      66     -0.10996   -0.0064929      0.11785      0.82459 GO_mf:go_damaged_dna_binding
GO_mf:go_protein_serine_thre...1         SET      27      0.19811      0.00749      0.20812      0.17058 GO_mf:go_protein_serine_threonine_kinase_activator_activity
GO_mf:go_phospholipid_transl...          SET      22   -0.0018417  -6.2862e-05      0.26522      0.50277 GO_mf:go_phospholipid_translocating_atpase_activity
GO_mf:go_alcohol_binding                 SET      83    -0.089434   -0.0059196      0.12442      0.76386 GO_mf:go_alcohol_binding
GO_mf:go_l_ascorbic_acid_bin...          SET      19       0.1208    0.0038319      0.25452      0.31754 GO_mf:go_l_ascorbic_acid_binding
GO_mf:go_dipeptidase_activity            SET      16      0.48128     0.014011      0.25275     0.028452 GO_mf:go_dipeptidase_activity
GO_mf:go_glutamate_receptor_...1         SET      26       0.3339     0.012388      0.22939     0.072763 GO_mf:go_glutamate_receptor_activity
GO_mf:go_gamma_tubulin_bindi...          SET      24     -0.45161    -0.016099      0.21896      0.98041 GO_mf:go_gamma_tubulin_binding
GO_mf:go_peptidase_activator...1         SET      35     0.052334    0.0022523      0.17128      0.37998 GO_mf:go_peptidase_activator_activity
GO_mf:go_poly_purine_tract_b...          SET      25      0.15556    0.0056598      0.20988      0.22929 GO_mf:go_poly_purine_tract_binding
GO_mf:go_intronic_transcript...          SET      13      0.27512    0.0072202      0.29651      0.17675 GO_mf:go_intronic_transcription_regulatory_region_dna_binding
GO_mf:go_hydrolase_activity_...1         SET     877      0.01121    0.0023603     0.036396      0.37905 GO_mf:go_hydrolase_activity_acting_on_acid_anhydrides
GO_mf:go_sterol_binding                  SET      55     -0.21524    -0.011606      0.15496      0.91758 GO_mf:go_sterol_binding
GO_mf:go_phosphatidylinosito...16        SET     230    0.0016894   0.00018541     0.072663      0.49073 GO_mf:go_phosphatidylinositol_binding
GO_mf:go_transforming_growth...1         SET      22     -0.18942   -0.0064655      0.21282      0.81328 GO_mf:go_transforming_growth_factor_beta_binding
GO_mf:go_sh3_domain_binding              SET     119    -0.042053   -0.0033297     0.097329      0.66715 GO_mf:go_sh3_domain_binding
GO_mf:go_ligase_activity_for...4         SET      38    0.0089333   0.00040056      0.16415       0.4783 GO_mf:go_ligase_activity_forming_carbon_sulfur_bonds
GO_mf:go_mannose_binding                 SET      23    -0.087969     -0.00307      0.23857      0.64384 GO_mf:go_mannose_binding
GO_mf:go_rna_polymerase_ii_r...          SET      35      0.15817    0.0068069      0.18135      0.19157 GO_mf:go_rna_polymerase_ii_repressing_transcription_factor_binding
GO_mf:go_protein_serine_thre...4         SET      71      0.20565     0.012593      0.12599      0.05133 GO_mf:go_protein_serine_threonine_phosphatase_activity
GO_mf:go_aminoacyl_trna_edit...          SET      11     -0.30125   -0.0072729      0.27209      0.86589 GO_mf:go_aminoacyl_trna_editing_activity
GO_mf:go_folic_acid_binding              SET      11      0.23358    0.0056392      0.33555      0.24318 GO_mf:go_folic_acid_binding
GO_mf:go_e_box_binding                   SET      48      0.25415     0.012805      0.17132     0.068984 GO_mf:go_e_box_binding
GO_mf:go_glucose_binding                 SET      10       -0.304   -0.0069978      0.35584      0.80353 GO_mf:go_glucose_binding
GO_mf:go_neurotransmitter_so...          SET      24      0.10095    0.0035985      0.23518      0.33388 GO_mf:go_neurotransmitter_sodium_symporter_activity
GO_mf:go_nuclease_activity               SET     189    -0.057902   -0.0057669     0.074459       0.7816 GO_mf:go_nuclease_activity
GO_mf:go_dipeptidyl_peptidas...          SET      13       0.2633    0.0069099       0.2602       0.1558 GO_mf:go_dipeptidyl_peptidase_activity
GO_mf:go_toxic_substance_bin...          SET      11      0.10422    0.0025161      0.33074      0.37634 GO_mf:go_toxic_substance_binding
GO_mf:go_estradiol_17_beta_d...          SET      11       0.0427    0.0010309      0.30242      0.44386 GO_mf:go_estradiol_17_beta_dehydrogenase_activity
GO_mf:go_gdp_dissociation_in...          SET      12     -0.30691   -0.0077386      0.28374      0.86029 GO_mf:go_gdp_dissociation_inhibitor_activity
GO_mf:go_polysaccharide_bind...          SET      20     -0.29506   -0.0096028      0.25795      0.87365 GO_mf:go_polysaccharide_binding
GO_mf:go_snap_receptor_activ...          SET      29      0.21847    0.0085598      0.17634       0.1077 GO_mf:go_snap_receptor_activity
GO_mf:go_microtubule_severin...          SET       7      0.27914    0.0053764      0.44454      0.26503 GO_mf:go_microtubule_severing_atpase_activity
GO_mf:go_non_membrane_spanni...1         SET      44     0.076291    0.0036804      0.16968       0.3265 GO_mf:go_non_membrane_spanning_protein_tyrosine_kinase_activity
GO_mf:go_h4_histone_acetyltr...          SET      20     -0.25709   -0.0083672      0.23693      0.86106 GO_mf:go_h4_histone_acetyltransferase_activity
GO_mf:go_histone_demethylase...1         SET      21      0.21208    0.0070725      0.25639      0.20407 GO_mf:go_histone_demethylase_activity
GO_mf:go_exonuclease_activity            SET      76     -0.12475   -0.0079025      0.11565      0.85963 GO_mf:go_exonuclease_activity
GO_mf:go_macrolide_binding               SET       9     0.092393    0.0020177      0.37248      0.40205 GO_mf:go_macrolide_binding
GO_mf:go_insulin_like_growth...1         SET      29     -0.57819    -0.022654      0.21557      0.99634 GO_mf:go_insulin_like_growth_factor_binding
GO_mf:go_o_methyltransferase...          SET      21      0.14756     0.004921      0.21294      0.24416 GO_mf:go_o_methyltransferase_activity
GO_mf:go_tropomyosin_binding             SET      14      0.18896     0.005146      0.25824      0.23218 GO_mf:go_tropomyosin_binding
GO_mf:go_amino_acid_transmem...          SET      67     -0.12864   -0.0076535      0.14334      0.81526 GO_mf:go_amino_acid_transmembrane_transporter_activity
GO_mf:go_lysozyme_activity               SET       7     -0.30733   -0.0059195      0.37584      0.79324 GO_mf:go_lysozyme_activity
GO_mf:go_anion_channel_activ...          SET      78     -0.13699   -0.0087912      0.12916      0.85556 GO_mf:go_anion_channel_activity
GO_mf:go_structural_constitu...6         SET      25    0.0076348   0.00027777      0.22765      0.48662 GO_mf:go_structural_constituent_of_nuclear_pore
GO_mf:go_nucleotidase_activi...          SET      15     -0.16722   -0.0047138      0.28637      0.72036 GO_mf:go_nucleotidase_activity
GO_mf:go_ion_antiporter_acti...          SET      54    -0.034759   -0.0018571      0.13894      0.59877 GO_mf:go_ion_antiporter_activity
GO_mf:go_phosphoric_ester_hy...          SET     348    -0.049059   -0.0066019      0.05589      0.80996 GO_mf:go_phosphoric_ester_hydrolase_activity
GO_mf:go_sugar_transmembrane...          SET      24      0.15043    0.0053624      0.22917      0.25579 GO_mf:go_sugar_transmembrane_transporter_activity
GO_mf:go_interleukin_1_recep...2         SET      16    -0.061956   -0.0018037      0.34933      0.57039 GO_mf:go_interleukin_1_receptor_binding
GO_mf:go_protein_transporter...          SET      90     0.020651    0.0014231      0.10738      0.42375 GO_mf:go_protein_transporter_activity
GO_mf:go_immunoglobulin_rece...2         SET       7      0.97749     0.018827      0.40923    0.0084612 GO_mf:go_immunoglobulin_receptor_binding
GO_mf:go_receptor_activator_...          SET      11      0.36642    0.0088461      0.36027      0.15457 GO_mf:go_receptor_activator_activity
GO_mf:go_neurotransmitter_re...1         SET     107     0.096554    0.0072516      0.10949      0.18895 GO_mf:go_neurotransmitter_receptor_activity
GO_mf:go_diacylglycerol_bind...          SET      12     -0.12414   -0.0031302      0.30445      0.65827 GO_mf:go_diacylglycerol_binding
GO_mf:go_phospholipase_inhib...          SET      11      -0.3443   -0.0083123      0.37758      0.81908 GO_mf:go_phospholipase_inhibitor_activity
GO_mf:go_actinin_binding                 SET      38     0.011594   0.00051988      0.17741      0.47395 GO_mf:go_actinin_binding
GO_mf:go_protein_serine_thre...3         SET      32       0.1442    0.0059344      0.19456       0.2293 GO_mf:go_protein_serine_threonine_kinase_inhibitor_activity
GO_mf:go_oxidoreductase_acti...4         SET       9      0.43962    0.0096006       0.4157      0.14514 GO_mf:go_oxidoreductase_activity_acting_on_a_sulfur_group_of_donors_disulfide_as_acceptor
GO_mf:go_transcription_cofac...          SET      40     -0.12003   -0.0055215       0.1547      0.78107 GO_mf:go_transcription_cofactor_binding
GO_mf:go_hsp90_protein_bindi...          SET      39     -0.13782   -0.0062605      0.15754      0.80916 GO_mf:go_hsp90_protein_binding
GO_mf:go_amine_binding                   SET       9     -0.23453   -0.0051219      0.37702      0.73305 GO_mf:go_amine_binding
GO_mf:go_dioxygenase_activity            SET      81      0.06616    0.0043262      0.12456      0.29766 GO_mf:go_dioxygenase_activity
GO_mf:go_phosphotransferase_...1         SET      19  -0.00055645  -1.7652e-05      0.21354      0.50104 GO_mf:go_phosphotransferase_activity_for_other_substituted_phosphate_groups
GO_mf:go_palmitoyltransferas...          SET      38      0.35832     0.016067      0.18894     0.028956 GO_mf:go_palmitoyltransferase_activity
GO_mf:go_nuclear_localizatio...          SET      24     -0.13078   -0.0046622      0.23122      0.71417 GO_mf:go_nuclear_localization_sequence_binding
GO_mf:go_phosphatase_binding             SET     179      0.10209    0.0098976     0.079085     0.098387 GO_mf:go_phosphatase_binding
GO_mf:go_rna_directed_dna_po...          SET       5     -0.12926   -0.0021043      0.54635      0.59351 GO_mf:go_rna_directed_dna_polymerase_activity
GO_mf:go_ras_guanyl_nucleoti...          SET     132   -0.0010027   -8.359e-05     0.097466       0.5041 GO_mf:go_ras_guanyl_nucleotide_exchange_factor_activity
GO_mf:go_protein_methyltrans...          SET      85     0.086888    0.0058196       0.1135      0.22197 GO_mf:go_protein_methyltransferase_activity
GO_mf:go_lysophospholipid_ac...          SET      15      0.32033    0.0090296      0.26988      0.11764 GO_mf:go_lysophospholipid_acyltransferase_activity
GO_mf:go_structural_constitu...4         SET      42     -0.05342    -0.002518      0.16427      0.62748 GO_mf:go_structural_constituent_of_muscle
GO_mf:go_enzyme_activator_ac...          SET     476     0.064343     0.010092     0.048987     0.094521 GO_mf:go_enzyme_activator_activity
GO_mf:go_sh2_domain_binding              SET      33     -0.29845    -0.012473      0.19246       0.9395 GO_mf:go_sh2_domain_binding
GO_mf:go_carbon_carbon_lyase...          SET      49     0.010477   0.00053328      0.14242      0.47068 GO_mf:go_carbon_carbon_lyase_activity
GO_mf:go_transferase_activit...1         SET     237      0.16151      0.01799     0.068555    0.0092441 GO_mf:go_transferase_activity_transferring_acyl_groups
GO_mf:go_protein_tyrosine_se...          SET      41     -0.13286   -0.0061877      0.17161      0.78059 GO_mf:go_protein_tyrosine_serine_threonine_phosphatase_activity
GO_mf:go_nucleoside_kinase_a...          SET       9    -0.013511  -0.00029506       0.3629      0.51485 GO_mf:go_nucleoside_kinase_activity
GO_mf:go_fibroblast_growth_f...2         SET      24     -0.20579    -0.007336      0.23713      0.80726 GO_mf:go_fibroblast_growth_factor_binding
GO_mf:go_adp_binding                     SET      34      -0.1251   -0.0053064      0.18229      0.75372 GO_mf:go_adp_binding
GO_mf:go_beta_1_3_galactosyl...          SET       7      0.85774     0.016521      0.44035     0.025726 GO_mf:go_beta_1_3_galactosyltransferase_activity
GO_mf:go_sterol_transporter_...          SET      34     -0.21584   -0.0091557      0.19286      0.86846 GO_mf:go_sterol_transporter_activity
GO_mf:go_rna_polymerase_bind...          SET      59      0.11901    0.0066455      0.12642      0.17326 GO_mf:go_rna_polymerase_binding
GO_mf:go_carbohydrate_kinase...          SET      20      0.22689    0.0073843      0.23975      0.17199 GO_mf:go_carbohydrate_kinase_activity
GO_mf:go_threonine_type_pept...          SET      23    -0.090711   -0.0031657      0.23752      0.64873 GO_mf:go_threonine_type_peptidase_activity
GO_mf:go_monooxygenase_activ...          SET      95    -0.029288   -0.0020733      0.12389      0.59344 GO_mf:go_monooxygenase_activity
GO_mf:go_adenosine_deaminase...          SET      12     -0.62054    -0.015647      0.36558      0.95518 GO_mf:go_adenosine_deaminase_activity
GO_mf:go_structural_constitu...8         SET     150     0.011319    0.0010054     0.080245      0.44391 GO_mf:go_structural_constituent_of_ribosome
GO_mf:go_14_3_3_protein_bind...          SET      29       0.2878     0.011276      0.19095     0.065891 GO_mf:go_14_3_3_protein_binding
GO_mf:go_copper_ion_binding              SET      55     -0.18075   -0.0097459      0.13613      0.90786 GO_mf:go_copper_ion_binding
GO_mf:go_mismatched_dna_bind...          SET      14     -0.17167   -0.0046751      0.25856      0.74663 GO_mf:go_mismatched_dna_binding
GO_mf:go_hydrolase_activity_...9         SET     108    -0.031818   -0.0024007     0.098335      0.62687 GO_mf:go_hydrolase_activity_acting_on_glycosyl_bonds
GO_mf:go_rab_gtpase_binding              SET     154      0.11594     0.010433     0.081754     0.078082 GO_mf:go_rab_gtpase_binding
GO_mf:go_guanyl_nucleotide_e...          SET     205    -0.044013   -0.0045634     0.075548      0.71991 GO_mf:go_guanyl_nucleotide_exchange_factor_activity
GO_mf:go_telomerase_rna_bind...          SET      21      0.43849     0.014623      0.24545     0.037018 GO_mf:go_telomerase_rna_binding
GO_mf:go_beta_tubulin_binding            SET      33      0.15222    0.0063615      0.21423      0.23869 GO_mf:go_beta_tubulin_binding
GO_mf:go_intramolecular_tran...1         SET      25      0.10031    0.0036494       0.2029      0.31052 GO_mf:go_intramolecular_transferase_activity
GO_mf:go_serine_type_endopep...          SET      87    -0.084729   -0.0057411      0.13831      0.72993 GO_mf:go_serine_type_endopeptidase_inhibitor_activity
GO_mf:go_helicase_activity               SET     141    -0.082068   -0.0070691     0.082225      0.84088 GO_mf:go_helicase_activity
GO_mf:go_rna_polymerase_core...          SET      44       0.1733    0.0083606      0.14887       0.1222 GO_mf:go_rna_polymerase_core_enzyme_binding
GO_mf:go_voltage_gated_chlor...          SET       9      0.11853    0.0025886      0.38276      0.37841 GO_mf:go_voltage_gated_chloride_channel_activity
