region2	reg_region	type	tissue/cell	genes
17:43970000-43980000	17:43975380-43975430	dyadic	E068	NA
17:43970000-43980000	17:43975380-43975430	dyadic	E069	NA
17:43970000-43980000	17:43975380-43975430	dyadic	E070	NA
17:43970000-43980000	17:43975380-43975430	dyadic	E071	NA
17:43970000-43980000	17:43975380-43975430	dyadic	E072	NA
17:43970000-43980000	17:43975380-43975430	dyadic	E073	NA
17:43970000-43980000	17:43975380-43975430	dyadic	E074	NA
17:43970000-43980000	17:43975380-43975430	dyadic	E081	NA
17:43970000-43980000	17:43975380-43975430	dyadic	E082	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E053	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E054	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E067	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E068	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E069	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E070	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E071	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E072	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E073	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E074	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E081	NA
17:44340000-44350000	17:44343410-44343832	dyadic	E082	NA
18:52350000-52360000	18:52357450-52357782	dyadic	E053	NA
18:52350000-52360000	18:52357450-52357782	dyadic	E054	NA
18:52350000-52360000	18:52357450-52357782	dyadic	E070	NA
18:52940000-52950000	18:52939857-52940082	dyadic	E067	NA
18:52940000-52950000	18:52939857-52940082	dyadic	E072	NA
18:52940000-52950000	18:52939857-52940082	dyadic	E073	NA
18:52940000-52950000	18:52939857-52940082	dyadic	E074	NA
18:52940000-52950000	18:52940142-52940467	dyadic	E067	NA
18:52940000-52950000	18:52940142-52940467	dyadic	E068	NA
18:52940000-52950000	18:52940142-52940467	dyadic	E072	NA
18:52940000-52950000	18:52940142-52940467	dyadic	E074	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E053	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E054	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E067	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E068	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E069	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E070	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E071	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E072	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E073	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E074	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E081	NA
18:52960001-53000000	18:52984451-52985756	dyadic	E082	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E053	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E054	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E067	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E068	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E069	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E070	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E071	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E072	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E073	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E074	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E081	NA
18:52980000-52990000	18:52984451-52985756	dyadic	E082	NA
18:53040001-53080000	18:53061464-53061645	dyadic	E069	NA
18:53040001-53080000	18:53061464-53061645	dyadic	E070	NA
18:53040001-53080000	18:53061464-53061645	dyadic	E071	NA
18:53040001-53080000	18:53061464-53061645	dyadic	E073	NA
18:53040001-53080000	18:53061464-53061645	dyadic	E081	NA
18:53040001-53080000	18:53061464-53061645	dyadic	E082	NA
18:53040001-53080000	18:53061786-53062036	dyadic	E068	NA
18:53040001-53080000	18:53061786-53062036	dyadic	E069	NA
18:53040001-53080000	18:53061786-53062036	dyadic	E071	NA
18:53040001-53080000	18:53061786-53062036	dyadic	E073	NA
18:53040001-53080000	18:53061786-53062036	dyadic	E081	NA
18:53040001-53080000	18:53061786-53062036	dyadic	E082	NA
18:53120001-53160000	18:53126476-53126665	dyadic	E053	NA
18:53120001-53160000	18:53126476-53126665	dyadic	E054	NA
18:53120001-53160000	18:53126476-53126665	dyadic	E068	NA
18:53120001-53160000	18:53126476-53126665	dyadic	E069	NA
18:53120001-53160000	18:53126476-53126665	dyadic	E070	NA
18:53120001-53160000	18:53126476-53126665	dyadic	E071	NA
18:53120001-53160000	18:53126476-53126665	dyadic	E073	NA
18:53120001-53160000	18:53126476-53126665	dyadic	E074	NA
18:53240000-53250000	18:53242876-53243009	dyadic	E068	NA
18:53240000-53250000	18:53242876-53243009	dyadic	E070	NA
18:53240000-53250000	18:53242876-53243009	dyadic	E072	NA
18:53240000-53250000	18:53242876-53243009	dyadic	E074	NA
18:53240000-53250000	18:53243315-53243548	dyadic	E067	NA
18:53240000-53250000	18:53243315-53243548	dyadic	E068	NA
18:53240000-53250000	18:53243315-53243548	dyadic	E074	NA
18:53240000-53250000	18:53243315-53243548	dyadic	E082	NA
18:53240000-53250000	18:53243599-53243716	dyadic	E067	NA
18:53240000-53250000	18:53243599-53243716	dyadic	E068	NA
18:53240000-53250000	18:53243599-53243716	dyadic	E072	NA
18:53240000-53250000	18:53243599-53243716	dyadic	E074	NA
18:53240000-53250000	18:53243599-53243716	dyadic	E082	NA
18:53240000-53250000	18:53243761-53243811	dyadic	E067	NA
18:53240000-53250000	18:53243761-53243811	dyadic	E068	NA
18:53240000-53250000	18:53243761-53243811	dyadic	E074	NA
18:53240000-53250000	18:53243761-53243811	dyadic	E082	NA
18:53240001-53280000	18:53242876-53243009	dyadic	E068	NA
18:53240001-53280000	18:53242876-53243009	dyadic	E070	NA
18:53240001-53280000	18:53242876-53243009	dyadic	E072	NA
18:53240001-53280000	18:53242876-53243009	dyadic	E074	NA
18:53240001-53280000	18:53243315-53243548	dyadic	E067	NA
18:53240001-53280000	18:53243315-53243548	dyadic	E068	NA
18:53240001-53280000	18:53243315-53243548	dyadic	E074	NA
18:53240001-53280000	18:53243315-53243548	dyadic	E082	NA
18:53240001-53280000	18:53243599-53243716	dyadic	E067	NA
18:53240001-53280000	18:53243599-53243716	dyadic	E068	NA
18:53240001-53280000	18:53243599-53243716	dyadic	E072	NA
18:53240001-53280000	18:53243599-53243716	dyadic	E074	NA
18:53240001-53280000	18:53243599-53243716	dyadic	E082	NA
18:53240001-53280000	18:53243761-53243811	dyadic	E067	NA
18:53240001-53280000	18:53243761-53243811	dyadic	E068	NA
18:53240001-53280000	18:53243761-53243811	dyadic	E074	NA
18:53240001-53280000	18:53243761-53243811	dyadic	E082	NA
18:54040000-54050000	18:54041354-54041485	dyadic	E053	NA
18:54040000-54050000	18:54041354-54041485	dyadic	E074	NA
18:54040000-54050000	18:54041654-54041738	dyadic	E053	NA
18:54040000-54050000	18:54044423-54044868	dyadic	E081	NA
18:54040000-54050000	18:54046780-54047062	dyadic	E053	NA
18:54040000-54050000	18:54046780-54047062	dyadic	E054	NA
18:54040000-54050000	18:54046780-54047062	dyadic	E071	NA
18:54040000-54050000	18:54046780-54047062	dyadic	E072	NA
18:54040000-54050000	18:54046780-54047062	dyadic	E081	NA
18:54040000-54050000	18:54046780-54047062	dyadic	E082	NA
18:54040001-54080000	18:54041354-54041485	dyadic	E053	NA
18:54040001-54080000	18:54041354-54041485	dyadic	E074	NA
18:54040001-54080000	18:54041654-54041738	dyadic	E053	NA
18:54040001-54080000	18:54044423-54044868	dyadic	E081	NA
18:54040001-54080000	18:54046780-54047062	dyadic	E053	NA
18:54040001-54080000	18:54046780-54047062	dyadic	E054	NA
18:54040001-54080000	18:54046780-54047062	dyadic	E071	NA
18:54040001-54080000	18:54046780-54047062	dyadic	E072	NA
18:54040001-54080000	18:54046780-54047062	dyadic	E081	NA
18:54040001-54080000	18:54046780-54047062	dyadic	E082	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E053	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E054	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E067	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E068	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E069	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E070	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E072	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E074	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E081	NA
18:54280001-54320000	18:54303789-54303839	dyadic	E082	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E067	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E068	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E070	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E071	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E072	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E073	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E074	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E081	NA
18:54280001-54320000	18:54306703-54306865	dyadic	E082	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E053	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E054	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E067	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E068	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E069	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E071	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E072	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E074	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E081	NA
18:54280001-54320000	18:54319693-54319781	dyadic	E082	NA
18:54280001-54320000	18:54319945-54320456	dyadic	E067	NA
18:54280001-54320000	18:54319945-54320456	dyadic	E071	NA
18:54280001-54320000	18:54319945-54320456	dyadic	E081	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E053	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E054	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E067	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E068	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E069	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E071	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E072	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E074	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E081	NA
18:54310000-54320000	18:54319693-54319781	dyadic	E082	NA
18:54310000-54320000	18:54319945-54320456	dyadic	E067	NA
18:54310000-54320000	18:54319945-54320456	dyadic	E071	NA
18:54310000-54320000	18:54319945-54320456	dyadic	E081	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E053	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E054	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E067	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E068	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E069	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E070	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E071	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E072	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E073	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E074	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E081	NA
2:57960001-58000000	2:57986685-57987720	dyadic	E082	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E067	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E068	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E069	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E070	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E071	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E072	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E073	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E074	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E081	NA
2:58080001-58120000	2:58097267-58097339	dyadic	E082	NA
2:58080001-58120000	2:58106021-58106285	dyadic	E054	NA
2:58080001-58120000	2:58106021-58106285	dyadic	E068	NA
2:58080001-58120000	2:58106021-58106285	dyadic	E069	NA
2:58080001-58120000	2:58106021-58106285	dyadic	E071	NA
2:58080001-58120000	2:58106021-58106285	dyadic	E072	NA
2:58080001-58120000	2:58106021-58106285	dyadic	E074	NA
2:58080001-58120000	2:58106021-58106285	dyadic	E081	NA
2:58080001-58120000	2:58106021-58106285	dyadic	E082	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E053	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E054	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E067	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E068	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E069	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E070	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E071	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E072	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E073	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E074	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E081	NA
2:58080001-58120000	2:58113685-58113754	dyadic	E082	NA
2:58640001-58680000	2:58657255-58657403	dyadic	E081	NA
2:58640001-58680000	2:58657255-58657403	dyadic	E082	NA
2:58760001-58800000	2:58798390-58798699	dyadic	E067	NA
2:58760001-58800000	2:58798390-58798699	dyadic	E068	NA
2:58760001-58800000	2:58798390-58798699	dyadic	E069	NA
2:58760001-58800000	2:58798390-58798699	dyadic	E070	NA
2:58760001-58800000	2:58798390-58798699	dyadic	E071	NA
2:58760001-58800000	2:58798390-58798699	dyadic	E081	NA
2:58760001-58800000	2:58798390-58798699	dyadic	E082	NA
2:58760001-58800000	2:58798759-58798844	dyadic	E067	NA
2:58760001-58800000	2:58798759-58798844	dyadic	E068	NA
2:58760001-58800000	2:58798759-58798844	dyadic	E069	NA
2:58760001-58800000	2:58798759-58798844	dyadic	E070	NA
2:58760001-58800000	2:58798759-58798844	dyadic	E071	NA
2:58760001-58800000	2:58798759-58798844	dyadic	E081	NA
2:58760001-58800000	2:58798759-58798844	dyadic	E082	NA
2:60750000-60760000	2:60753023-60753363	dyadic	E070	NA
2:60750000-60760000	2:60753023-60753363	dyadic	E081	NA
2:60750000-60760000	2:60753023-60753363	dyadic	E082	NA
2:60760000-60770000	2:60769336-60769530	dyadic	E070	NA
2:60760000-60770000	2:60769336-60769530	dyadic	E081	NA
2:60760000-60770000	2:60769336-60769530	dyadic	E082	NA
2:60760001-60800000	2:60769336-60769530	dyadic	E070	NA
2:60760001-60800000	2:60769336-60769530	dyadic	E081	NA
2:60760001-60800000	2:60769336-60769530	dyadic	E082	NA
2:60760001-60800000	2:60786938-60787071	dyadic	E070	NA
2:60760001-60800000	2:60786938-60787071	dyadic	E081	NA
2:60760001-60800000	2:60797791-60798007	dyadic	E068	NA
2:60760001-60800000	2:60797791-60798007	dyadic	E081	NA
2:60760001-60800000	2:60797791-60798007	dyadic	E082	NA
2:60800001-60840000	2:60809388-60809499	dyadic	E053	NA
2:60800001-60840000	2:60809388-60809499	dyadic	E054	NA
2:60800001-60840000	2:60809388-60809499	dyadic	E067	NA
2:60800001-60840000	2:60809388-60809499	dyadic	E068	NA
2:60800001-60840000	2:60809388-60809499	dyadic	E073	NA
2:60800001-60840000	2:60809388-60809499	dyadic	E081	NA
2:60800001-60840000	2:60809388-60809499	dyadic	E082	NA
2:60880001-60920000	2:60903776-60903820	dyadic	E068	NA
2:60880001-60920000	2:60903942-60904528	dyadic	E068	NA
2:60880001-60920000	2:60903942-60904528	dyadic	E071	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E053	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E054	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E067	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E068	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E069	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E070	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E071	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E072	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E073	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E074	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E081	NA
2:65450000-65460000	2:65453887-65453935	dyadic	E082	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E053	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E054	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E067	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E068	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E069	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E070	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E071	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E072	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E073	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E074	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E081	NA
2:65450000-65460000	2:65453948-65454040	dyadic	E082	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E053	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E054	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E068	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E069	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E071	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E073	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E074	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E081	NA
2:65450000-65460000	2:65456360-65456611	dyadic	E082	NA
2:65880001-65920000	2:65889234-65889304	dyadic	E053	NA
2:65880001-65920000	2:65914607-65914676	dyadic	E081	NA
2:65880001-65920000	2:65914784-65915554	dyadic	E081	NA
2:66640001-66680000	2:66654401-66654787	dyadic	E070	NA
2:66640001-66680000	2:66674821-66675238	dyadic	E053	NA
2:66640001-66680000	2:66674821-66675238	dyadic	E054	NA
2:66640001-66680000	2:66674821-66675238	dyadic	E070	NA
2:66640001-66680000	2:66674821-66675238	dyadic	E071	NA
2:66670000-66680000	2:66674821-66675238	dyadic	E053	NA
2:66670000-66680000	2:66674821-66675238	dyadic	E054	NA
2:66670000-66680000	2:66674821-66675238	dyadic	E070	NA
2:66670000-66680000	2:66674821-66675238	dyadic	E071	NA
2:66720001-66760000	2:66749580-66749687	dyadic	E070	NA
2:66720001-66760000	2:66749731-66750035	dyadic	E070	NA
2:66760001-66800000	2:66783439-66783512	dyadic	E067	NA
2:66760001-66800000	2:66783439-66783512	dyadic	E068	NA
2:66760001-66800000	2:66783439-66783512	dyadic	E069	NA
2:66760001-66800000	2:66783439-66783512	dyadic	E070	NA
2:66760001-66800000	2:66783439-66783512	dyadic	E071	NA
2:66760001-66800000	2:66783439-66783512	dyadic	E072	NA
2:66760001-66800000	2:66783439-66783512	dyadic	E073	NA
2:66760001-66800000	2:66783439-66783512	dyadic	E074	NA
2:66760001-66800000	2:66783513-66783589	dyadic	E067	NA
2:66760001-66800000	2:66783513-66783589	dyadic	E068	NA
2:66760001-66800000	2:66783513-66783589	dyadic	E069	NA
2:66760001-66800000	2:66783513-66783589	dyadic	E070	NA
2:66760001-66800000	2:66783513-66783589	dyadic	E071	NA
2:66760001-66800000	2:66783513-66783589	dyadic	E072	NA
2:66760001-66800000	2:66783513-66783589	dyadic	E073	NA
2:66760001-66800000	2:66783513-66783589	dyadic	E074	NA
2:68290000-68300000	2:68290789-68290882	dyadic	E054	NA
2:68290000-68300000	2:68290789-68290882	dyadic	E068	NA
2:68290000-68300000	2:68290789-68290882	dyadic	E070	NA
2:68290000-68300000	2:68290789-68290882	dyadic	E071	NA
2:68290000-68300000	2:68290789-68290882	dyadic	E074	NA
2:68290000-68300000	2:68290789-68290882	dyadic	E081	NA
2:68290000-68300000	2:68290789-68290882	dyadic	E082	NA
2:144920001-144960000	2:144941257-144941671	dyadic	E074	NA
2:144920001-144960000	2:144941257-144941671	dyadic	E081	NA
2:144920001-144960000	2:144941257-144941671	dyadic	E082	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E053	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E054	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E067	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E068	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E069	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E070	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E071	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E072	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E073	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E074	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E081	NA
2:145240001-145280000	2:145264953-145266484	dyadic	E082	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E053	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E054	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E067	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E068	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E069	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E070	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E071	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E072	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E073	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E074	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E081	NA
2:145240001-145280000	2:145266546-145269225	dyadic	E082	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E053	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E054	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E068	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E069	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E070	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E071	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E072	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E073	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E074	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E081	NA
2:145240001-145280000	2:145279748-145280230	dyadic	E082	NA
2:145320001-145360000	2:145337779-145337874	dyadic	E082	NA
3:116960001-117000000	3:116982498-116982548	dyadic	E070	NA
3:117400001-117440000	3:117418906-117419095	dyadic	E070	NA
3:117400001-117440000	3:117418906-117419095	dyadic	E071	NA
3:117400001-117440000	3:117418906-117419095	dyadic	E072	NA
3:117400001-117440000	3:117418906-117419095	dyadic	E081	NA
3:117400001-117440000	3:117419918-117420083	dyadic	E081	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E053	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E054	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E067	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E068	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E070	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E071	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E072	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E073	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E074	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E081	NA
6:42750000-42760000	6:42752818-42752897	dyadic	E082	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E053	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E054	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E067	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E068	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E070	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E071	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E072	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E073	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E074	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E081	NA
6:42750000-42760000	6:42752942-42753099	dyadic	E082	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E067	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E068	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E069	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E070	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E071	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E072	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E073	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E074	NA
6:42850000-42860000	6:42859283-42859335	dyadic	E082	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E067	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E068	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E069	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E070	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E071	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E072	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E073	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E074	NA
6:42850000-42860000	6:42859350-42859394	dyadic	E082	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E053	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E054	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E067	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E068	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E069	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E070	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E071	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E072	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E073	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E074	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E081	NA
6:42890000-42900000	6:42898362-42898482	dyadic	E082	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E053	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E054	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E067	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E068	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E069	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E070	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E071	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E072	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E073	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E074	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E081	NA
6:42890000-42900000	6:42898517-42898620	dyadic	E082	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E053	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E054	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E068	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E069	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E070	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E071	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E072	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E081	NA
6:42890000-42900000	6:42898872-42898912	dyadic	E082	NA
6:42920000-42930000	6:42927827-42927923	dyadic	E053	NA
6:42920000-42930000	6:42927827-42927923	dyadic	E054	NA
6:42920000-42930000	6:42927827-42927923	dyadic	E067	NA
6:42920000-42930000	6:42927827-42927923	dyadic	E068	NA
6:42920000-42930000	6:42927827-42927923	dyadic	E069	NA
