# TOTAL_GENES = 19510
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_response_to_prostag...2         SET       5     -0.23178   -0.0037101      0.47658      0.68663 GO_bp:go_response_to_prostaglandin_d
GO_bp:go_podosome_assembly               SET      19     -0.13681   -0.0042674      0.18045      0.77582 GO_bp:go_podosome_assembly
GO_bp:go_positive_regulation...637       SET      11    0.0056023   0.00013299       0.2732      0.49182 GO_bp:go_positive_regulation_of_podosome_assembly
GO_bp:go_triglyceride_rich_l...1         SET       9    -0.028864  -0.00061982      0.32621      0.53525 GO_bp:go_triglyceride_rich_lipoprotein_particle_clearance
GO_bp:go_cell_proliferation_...1         SET       9      0.66166     0.014208       0.3329     0.023437 GO_bp:go_cell_proliferation_in_bone_marrow
GO_bp:go_apoptotic_process_i...1         SET       6      0.21452    0.0037615      0.39952      0.29566 GO_bp:go_apoptotic_process_in_bone_marrow_cell
GO_bp:go_positive_regulation...135       SET       7      0.59592     0.011286      0.35884     0.048394 GO_bp:go_positive_regulation_of_cell_proliferation_in_bone_marrow
GO_bp:go_negative_regulation...34        SET       5      0.25997    0.0041614      0.42564      0.27068 GO_bp:go_negative_regulation_of_apoptotic_process_in_bone_marrow_cell
GO_bp:go_response_to_catecho...          SET      37      0.09354    0.0040697      0.14073      0.25313 GO_bp:go_response_to_catecholamine
GO_bp:go_negative_regulation...14        SET       3     -0.52204   -0.0064731      0.50449      0.84961 GO_bp:go_negative_regulation_of_adenylate_cyclase_activating_adrenergic_receptor_signaling_pathway
GO_bp:go_adenylate_cyclase_i...1         SET       2        0.192    0.0019439      0.72966      0.39622 GO_bp:go_adenylate_cyclase_inhibiting_adrenergic_receptor_signaling_pathway
GO_bp:go_macrophage_apoptoti...          SET      11      0.26798    0.0063614      0.23664      0.12873 GO_bp:go_macrophage_apoptotic_process
GO_bp:go_odontoblast_differe...          SET       6     -0.29954   -0.0052522      0.41457      0.76501 GO_bp:go_odontoblast_differentiation
GO_bp:go_determination_of_di...          SET       7      0.24664     0.004671      0.36127       0.2474 GO_bp:go_determination_of_digestive_tract_left_right_asymmetry
GO_bp:go_determination_of_li...          SET       6      0.47402    0.0083116      0.37194      0.10126 GO_bp:go_determination_of_liver_left_right_asymmetry
GO_bp:go_cohesin_loading                 SET       6     0.015281   0.00026794       0.3245      0.48122 GO_bp:go_cohesin_loading
GO_bp:go_regulation_of_cohes...          SET       5     -0.16693    -0.002672      0.36804      0.67492 GO_bp:go_regulation_of_cohesin_loading
GO_bp:go_protein_deubiquitin...          SET       5      0.41831    0.0066959      0.40458      0.15059 GO_bp:go_protein_deubiquitination_involved_in_ubiquitin_dependent_protein_catabolic_process
GO_bp:go_extracellular_exoso...          SET       7     -0.34221    -0.006481      0.37291       0.8206 GO_bp:go_extracellular_exosome_assembly
GO_bp:go_renal_system_develo...          SET     291    -0.014033   -0.0017011     0.055077      0.60056 GO_bp:go_renal_system_development
GO_bp:go_glomerular_mesangia...1         SET       5     -0.87302    -0.013975      0.44186       0.9759 GO_bp:go_glomerular_mesangial_cell_differentiation
GO_bp:go_proximal_tubule_dev...          SET       5     -0.20839   -0.0033358      0.36967      0.71353 GO_bp:go_proximal_tubule_development
GO_bp:go_distal_convoluted_t...          SET       5      0.71776     0.011489      0.43657      0.05009 GO_bp:go_distal_convoluted_tubule_development
GO_bp:go_nephron_morphogenes...          SET      79     0.059145     0.003756      0.11009      0.29555 GO_bp:go_nephron_morphogenesis
GO_bp:go_renal_vesicle_forma...          SET       8     0.034186   0.00069214      0.33773      0.45969 GO_bp:go_renal_vesicle_formation
GO_bp:go_mesenchymal_stem_ce...2         SET       6      0.86117       0.0151       0.4311     0.022887 GO_bp:go_mesenchymal_stem_cell_maintenance_involved_in_nephron_morphogenesis
GO_bp:go_proximal_distal_pat...2         SET       5     -0.77378    -0.012386      0.46313      0.95261 GO_bp:go_proximal_distal_pattern_formation_involved_in_nephron_development
GO_bp:go_comma_shaped_body_m...          SET       6      0.36579     0.006414      0.42616      0.19535 GO_bp:go_comma_shaped_body_morphogenesis
GO_bp:go_s_shaped_body_morph...          SET       8      0.33094    0.0067002      0.36828      0.18444 GO_bp:go_s_shaped_body_morphogenesis
GO_bp:go_glomerulus_morphoge...          SET       8      0.77292     0.015649      0.37891     0.020689 GO_bp:go_glomerulus_morphogenesis
GO_bp:go_glomerulus_vasculat...          SET       5      0.72686     0.011635      0.47969     0.064861 GO_bp:go_glomerulus_vasculature_morphogenesis
GO_bp:go_glomerular_mesangiu...          SET      14     -0.34744    -0.009304      0.26012      0.90916 GO_bp:go_glomerular_mesangium_development
GO_bp:go_glomerular_mesangia...2         SET      10      -0.1104   -0.0024988      0.30824      0.63989 GO_bp:go_glomerular_mesangial_cell_proliferation
GO_bp:go_cell_proliferation_...6         SET      20     -0.21459   -0.0068673      0.22657      0.82821 GO_bp:go_cell_proliferation_involved_in_kidney_development
GO_bp:go_positive_regulation...311       SET       6     -0.41192   -0.0072229      0.37617      0.86325 GO_bp:go_positive_regulation_of_glomerular_mesangial_cell_proliferation
GO_bp:go_mesangial_cell_deve...          SET       5     -0.81074    -0.012978      0.44353      0.96621 GO_bp:go_mesangial_cell_development
GO_bp:go_nephron_tubule_epit...          SET      14    -0.031932   -0.0008551      0.28205      0.54507 GO_bp:go_nephron_tubule_epithelial_cell_differentiation
GO_bp:go_mesenchymal_cell_di...2         SET       8      0.49314    0.0099842      0.33259     0.069083 GO_bp:go_mesenchymal_cell_differentiation_involved_in_kidney_development
GO_bp:go_metanephric_mesench...1         SET       5      0.46509    0.0074448      0.39638      0.12033 GO_bp:go_metanephric_mesenchymal_cell_differentiation
GO_bp:go_mesonephric_tubule_...1         SET       9      0.37554    0.0080642      0.35164      0.14277 GO_bp:go_mesonephric_tubule_formation
GO_bp:go_metanephric_tubule_...2         SET      11      0.23896    0.0056727      0.27071       0.1887 GO_bp:go_metanephric_tubule_morphogenesis
GO_bp:go_metanephric_tubule_...1         SET       6      0.55476    0.0097273      0.37373      0.06886 GO_bp:go_metanephric_tubule_formation
GO_bp:go_mesonephric_duct_de...          SET       9      0.33707    0.0072382      0.32058      0.14653 GO_bp:go_mesonephric_duct_development
GO_bp:go_nephric_duct_format...          SET       5      0.45139    0.0072255      0.47892      0.17297 GO_bp:go_nephric_duct_formation
GO_bp:go_ureter_morphogenesis            SET       7     -0.32841   -0.0062198      0.32519      0.84372 GO_bp:go_ureter_morphogenesis
GO_bp:go_negative_regulation...410       SET       8      0.34689    0.0070231      0.37696      0.17873 GO_bp:go_negative_regulation_of_mesenchymal_cell_proliferation
GO_bp:go_cell_proliferation_...7         SET      10      0.15044    0.0034051       0.3331      0.32577 GO_bp:go_cell_proliferation_involved_in_metanephros_development
GO_bp:go_metanephric_collect...          SET       9      0.10559    0.0022675      0.30799      0.36586 GO_bp:go_metanephric_collecting_duct_development
GO_bp:go_negative_regulation...414       SET       9      0.22418     0.004814      0.34448      0.25759 GO_bp:go_negative_regulation_of_metanephros_development
GO_bp:go_metanephric_glomeru...1         SET       5      0.18862    0.0030193      0.47376      0.34527 GO_bp:go_metanephric_glomerular_mesangium_development
GO_bp:go_metanephric_glomeru...2         SET      16      0.32375    0.0092678      0.25812      0.10488 GO_bp:go_metanephric_glomerulus_development
GO_bp:go_metanephric_distal_...          SET       7      0.53788     0.010187       0.3364     0.054928 GO_bp:go_metanephric_distal_tubule_development
GO_bp:go_metanephric_loop_of...          SET       5      0.20574    0.0032933      0.40185      0.30433 GO_bp:go_metanephric_loop_of_henle_development
GO_bp:go_metanephric_glomeru...3         SET       8     0.079937    0.0016184       0.3774      0.41613 GO_bp:go_metanephric_glomerulus_vasculature_development
GO_bp:go_metanephric_nephron...2         SET      23    0.0042265   0.00014503      0.20221      0.49166 GO_bp:go_metanephric_nephron_epithelium_development
GO_bp:go_metanephric_nephron...4         SET       7     -0.23297   -0.0044122      0.39081      0.72445 GO_bp:go_metanephric_nephron_tubule_epithelial_cell_differentiation
GO_bp:go_metanephric_nephron...5         SET       8     0.056229    0.0011384      0.33527       0.4334 GO_bp:go_metanephric_nephron_tubule_morphogenesis
GO_bp:go_metanephric_s_shape...          SET       6      0.44321    0.0077713      0.42594      0.14905 GO_bp:go_metanephric_s_shaped_body_morphogenesis
GO_bp:go_regulation_of_metan...1         SET       6      0.39921    0.0069999      0.42588      0.17429 GO_bp:go_regulation_of_metanephric_glomerulus_development
GO_bp:go_positive_regulation...497       SET       5      0.45475    0.0072792      0.46334      0.16319 GO_bp:go_positive_regulation_of_metanephric_glomerulus_development
GO_bp:go_glomerular_epitheli...1         SET      11    -0.088052   -0.0020902      0.27465      0.62574 GO_bp:go_glomerular_epithelial_cell_development
GO_bp:go_glomerular_epitheli...2         SET      16     -0.14371   -0.0041139      0.23778       0.7272 GO_bp:go_glomerular_epithelial_cell_differentiation
GO_bp:go_vesicle_uncoating               SET       7      -0.4392    -0.008318      0.32345      0.91274 GO_bp:go_vesicle_uncoating
GO_bp:go_chaperone_mediated_...4         SET      11      0.30387    0.0072134      0.23397     0.097028 GO_bp:go_chaperone_mediated_protein_transport
GO_bp:go_response_to_anesthe...          SET      71       0.3643     0.021937      0.11145   0.00054087 GO_bp:go_response_to_anesthetic
GO_bp:go_cardiovascular_syst...          SET     690      0.01245    0.0022996     0.035592      0.36325 GO_bp:go_cardiovascular_system_development
GO_bp:go_minus_end_directed_...          SET       5      0.38901    0.0062269      0.38168      0.15406 GO_bp:go_minus_end_directed_organelle_transport_along_microtubule
GO_bp:go_plus_end_directed_o...          SET       8      0.19413    0.0039304      0.31326      0.26772 GO_bp:go_plus_end_directed_organelle_transport_along_microtubule
GO_bp:go_microtubule_anchori...3         SET      12     0.077131    0.0019124      0.25636      0.38176 GO_bp:go_microtubule_anchoring_at_microtubule_organizing_center
GO_bp:go_signal_transduction...5         SET      73     0.078195    0.0047743      0.10273      0.22328 GO_bp:go_signal_transduction_involved_in_cell_cycle_checkpoint
GO_bp:go_response_to_cell_cy...          SET       8     -0.20072   -0.0040637      0.27117       0.7704 GO_bp:go_response_to_cell_cycle_checkpoint_signaling
GO_bp:go_signal_transduction...6         SET      13      0.24538    0.0063321      0.25444      0.16744 GO_bp:go_signal_transduction_involved_in_g2_dna_damage_checkpoint
GO_bp:go_mesenchymal_stem_ce...1         SET       8  -0.00051404  -1.0407e-05      0.28168      0.50073 GO_bp:go_mesenchymal_stem_cell_differentiation
GO_bp:go_cellular_divalent_i...          SET       8     -0.42678   -0.0086406      0.34547      0.89164 GO_bp:go_cellular_divalent_inorganic_anion_homeostasis
GO_bp:go_seminiferous_tubule...          SET      12      0.36421    0.0090301      0.25932     0.080091 GO_bp:go_seminiferous_tubule_development
GO_bp:go_pyridine_containing...2         SET      40     0.072588    0.0032834      0.13527      0.29577 GO_bp:go_pyridine_containing_compound_metabolic_process
GO_bp:go_purine_containing_c...5         SET       8     0.068576    0.0013884      0.32474      0.41638 GO_bp:go_purine_containing_compound_transmembrane_transport
GO_bp:go_fibroblast_activati...          SET      10      0.45126     0.010214      0.32772     0.084271 GO_bp:go_fibroblast_activation
GO_bp:go_t_helper_17_type_im...          SET      27    -0.033543    -0.001247      0.18024      0.57382 GO_bp:go_t_helper_17_type_immune_response
GO_bp:go_t_helper_17_cell_li...          SET      12     -0.19725   -0.0048905      0.27945      0.75986 GO_bp:go_t_helper_17_cell_lineage_commitment
GO_bp:go_terminal_button_org...          SET       5      0.28907    0.0046272      0.35195      0.20573 GO_bp:go_terminal_button_organization
GO_bp:go_chemokine_c_x_c_mot...          SET      12      0.10889    0.0026998       0.2697       0.3432 GO_bp:go_chemokine_c_x_c_motif_ligand_2_production
GO_bp:go_liver_morphogenesis             SET      17      0.28109     0.008294       0.2039      0.08402 GO_bp:go_liver_morphogenesis
GO_bp:go_endothelial_cell_ap...          SET      54    -0.048403    -0.002543      0.13223      0.64283 GO_bp:go_endothelial_cell_apoptotic_process
GO_bp:go_neurotransmitter_ga...          SET      12      0.61108     0.015151      0.26832     0.011386 GO_bp:go_neurotransmitter_gated_ion_channel_clustering
GO_bp:go_clathrin_dependent_...          SET      39    -0.020482  -0.00091488      0.14473      0.55627 GO_bp:go_clathrin_dependent_endocytosis
GO_bp:go_caveolin_mediated_e...          SET      10      0.11247    0.0025457      0.27799       0.3429 GO_bp:go_caveolin_mediated_endocytosis
GO_bp:go_oxygen_metabolic_pr...          SET       6     -0.53993   -0.0094673      0.42416      0.89847 GO_bp:go_oxygen_metabolic_process
GO_bp:go_interleukin_4_secre...          SET       6     -0.31144    -0.005461      0.41195      0.77518 GO_bp:go_interleukin_4_secretion
GO_bp:go_interleukin_5_secre...          SET       7     -0.37847   -0.0071678      0.32608       0.8771 GO_bp:go_interleukin_5_secretion
GO_bp:go_interleukin_6_secre...          SET      38     0.036438    0.0016066      0.14195      0.39871 GO_bp:go_interleukin_6_secretion
GO_bp:go_interleukin_8_secre...          SET      27       0.1107    0.0041152      0.17621      0.26494 GO_bp:go_interleukin_8_secretion
GO_bp:go_interleukin_10_secr...          SET       8     -0.44325   -0.0089739      0.41261      0.85864 GO_bp:go_interleukin_10_secretion
GO_bp:go_interleukin_12_secr...          SET       9    -0.037342  -0.00080187      0.34698      0.54285 GO_bp:go_interleukin_12_secretion
GO_bp:go_interleukin_13_secr...          SET      10     -0.14423   -0.0032645      0.30164      0.68372 GO_bp:go_interleukin_13_secretion
GO_bp:go_interleukin_17_secr...          SET       5     0.062425   0.00099924      0.41448      0.44014 GO_bp:go_interleukin_17_secretion
GO_bp:go_type_i_interferon_s...          SET       9      0.24655    0.0052943      0.32869       0.2266 GO_bp:go_type_i_interferon_secretion
GO_bp:go_interferon_gamma_se...          SET      18     -0.27862   -0.0084592      0.21428      0.90324 GO_bp:go_interferon_gamma_secretion
GO_bp:go_maintenance_of_prot...5         SET       5      0.41176     0.006591      0.35972      0.12618 GO_bp:go_maintenance_of_protein_location_in_mitochondrion
GO_bp:go_protein_localizatio...39        SET     249     -0.07469   -0.0083841     0.056242       0.9079 GO_bp:go_protein_localization_to_plasma_membrane
GO_bp:go_neutrophil_extravas...          SET       8    -0.011574  -0.00023432      0.28935      0.51595 GO_bp:go_neutrophil_extravasation
GO_bp:go_lamellipodium_morph...          SET      17     0.098292    0.0029002      0.21233      0.32171 GO_bp:go_lamellipodium_morphogenesis
GO_bp:go_multinuclear_osteoc...          SET       7     -0.31825   -0.0060273      0.35059      0.81799 GO_bp:go_multinuclear_osteoclast_differentiation
GO_bp:go_osteoclast_fusion               SET       5     -0.15107   -0.0024183      0.40429      0.64568 GO_bp:go_osteoclast_fusion
GO_bp:go_eosinophil_migration            SET      24     0.027138   0.00095125      0.19871      0.44569 GO_bp:go_eosinophil_migration
GO_bp:go_thymocyte_migration             SET       6      0.27694    0.0048559      0.38564      0.23635 GO_bp:go_thymocyte_migration
GO_bp:go_t_cell_extravasation            SET       8      0.43255    0.0087574      0.32264     0.090024 GO_bp:go_t_cell_extravasation
GO_bp:go_protein_localizatio...3         SET      10    -0.044052   -0.0009971      0.27033      0.56472 GO_bp:go_protein_localization_to_cell_cortex
GO_bp:go_response_to_sorbitol            SET       5      0.63707     0.010198      0.40966     0.059968 GO_bp:go_response_to_sorbitol
GO_bp:go_response_to_hydroxy...          SET       9     0.042557   0.00091384      0.31437      0.44616 GO_bp:go_response_to_hydroxyurea
GO_bp:go_response_to_cisplat...          SET       8     -0.11163     -0.00226      0.25019      0.67226 GO_bp:go_response_to_cisplatin
GO_bp:go_cellular_response_t...20        SET       5      0.27876    0.0044622      0.37952      0.23132 GO_bp:go_cellular_response_to_cisplatin
GO_bp:go_response_to_stauros...          SET       5     -0.24552     -0.00393      0.41033      0.72519 GO_bp:go_response_to_staurosporine
GO_bp:go_autophagy_involved_...          SET       5     -0.19553   -0.0031299      0.42059      0.67899 GO_bp:go_autophagy_involved_in_symbiotic_interaction
GO_bp:go_ires_dependent_vira...          SET      10      0.11038    0.0024983      0.28702      0.35028 GO_bp:go_ires_dependent_viral_translational_initiation
GO_bp:go_viral_translational...          SET       5     -0.18393   -0.0029441      0.31323      0.72146 GO_bp:go_viral_translational_termination_reinitiation
GO_bp:go_mrna_methylation                SET      14      0.20821    0.0055755      0.21806      0.16984 GO_bp:go_mrna_methylation
GO_bp:go_regulation_of_ferti...          SET      26     -0.15086   -0.0055036      0.18139      0.79719 GO_bp:go_regulation_of_fertilization
GO_bp:go_protein_k6_linked_u...          SET       8    -0.042521  -0.00086089      0.29314      0.55766 GO_bp:go_protein_k6_linked_ubiquitination
GO_bp:go_cardiac_muscle_cell...2         SET      49    -0.071184    -0.003563      0.14515      0.68807 GO_bp:go_cardiac_muscle_cell_action_potential_involved_in_contraction
GO_bp:go_membrane_repolariza...2         SET      24       0.1809     0.006341       0.2045      0.18819 GO_bp:go_membrane_repolarization_during_action_potential
GO_bp:go_adenylate_cyclase_a...1         SET       7      0.24436    0.0046279      0.36659      0.25252 GO_bp:go_adenylate_cyclase_activating_adrenergic_receptor_signaling_pathway_involved_in_heart_process
GO_bp:go_atrial_cardiac_musc...2         SET      18    -0.041466   -0.0012589      0.23401      0.57032 GO_bp:go_atrial_cardiac_muscle_cell_to_av_node_cell_signaling
GO_bp:go_bundle_of_his_cell_...2         SET       7     0.072588    0.0013747      0.38854       0.4259 GO_bp:go_bundle_of_his_cell_to_purkinje_myocyte_signaling
GO_bp:go_purkinje_myocyte_to...          SET       6     -0.28571   -0.0050097       0.4143      0.75478 GO_bp:go_purkinje_myocyte_to_ventricular_cardiac_muscle_cell_signaling
GO_bp:go_regulation_of_cardi...7         SET       7      0.49829    0.0094369      0.34366     0.073546 GO_bp:go_regulation_of_cardiac_muscle_cell_membrane_potential
GO_bp:go_cardiac_muscle_cell...3         SET       7      -0.5803     -0.01099      0.39257      0.93031 GO_bp:go_cardiac_muscle_cell_cardiac_muscle_cell_adhesion
GO_bp:go_membrane_depolariza...3         SET       5      0.27106    0.0043388      0.46589      0.28036 GO_bp:go_membrane_depolarization_during_av_node_cell_action_potential
GO_bp:go_membrane_depolariza...5         SET       5       0.1152     0.001844      0.47517      0.40422 GO_bp:go_membrane_depolarization_during_sa_node_cell_action_potential
GO_bp:go_cell_communication_...2         SET      24     -0.10066   -0.0035283      0.19363      0.69841 GO_bp:go_cell_communication_by_electrical_coupling_involved_in_cardiac_conduction
GO_bp:go_av_node_cell_to_bun...          SET      11     0.014855   0.00035265       0.3073      0.48072 GO_bp:go_av_node_cell_to_bundle_of_his_cell_communication
GO_bp:go_sa_node_cell_to_atr...          SET      10    0.0040343   9.1315e-05      0.32222      0.49501 GO_bp:go_sa_node_cell_to_atrial_cardiac_muscle_cell_communication
GO_bp:go_g_protein_coupled_r...4         SET      11      0.13501    0.0032048      0.30284      0.32787 GO_bp:go_g_protein_coupled_receptor_signaling_pathway_involved_in_heart_process
GO_bp:go_negative_regulation...430       SET       6      0.22683    0.0039773      0.38269      0.27669 GO_bp:go_negative_regulation_of_monocyte_chemotaxis
GO_bp:go_regulation_of_stero...2         SET      10     -0.15839    -0.003585      0.27049      0.72091 GO_bp:go_regulation_of_steroid_hormone_biosynthetic_process
GO_bp:go_positive_regulation...665       SET       9       0.3451    0.0074106      0.34114      0.15587 GO_bp:go_positive_regulation_of_protein_kinase_c_signaling
GO_bp:go_tubulin_deacetylati...          SET      11      0.30804    0.0073124      0.27306      0.12964 GO_bp:go_tubulin_deacetylation
GO_bp:go_regulation_of_tubul...          SET       9      0.20699    0.0044447      0.29467      0.24121 GO_bp:go_regulation_of_tubulin_deacetylation
GO_bp:go_positive_regulation...205       SET       8      0.12743      0.00258      0.31063      0.34082 GO_bp:go_positive_regulation_of_deacetylase_activity
GO_bp:go_positive_regulation...131       SET      21      0.15473    0.0050737        0.212      0.23275 GO_bp:go_positive_regulation_of_cell_migration_involved_in_sprouting_angiogenesis
GO_bp:go_negative_regulation...117       SET      15     0.056531    0.0015669       0.2417      0.40754 GO_bp:go_negative_regulation_of_cell_migration_involved_in_sprouting_angiogenesis
GO_bp:go_regulation_of_ribos...          SET      14      0.14172    0.0037951      0.23216      0.27079 GO_bp:go_regulation_of_ribosome_biogenesis
GO_bp:go_positive_regulation...720       SET       9    -0.065227   -0.0014007      0.29792      0.58665 GO_bp:go_positive_regulation_of_ribosome_biogenesis
GO_bp:go_positive_regulation...660       SET      10        0.237    0.0053644      0.21377      0.13379 GO_bp:go_positive_regulation_of_protein_homodimerization_activity
GO_bp:go_foam_cell_different...          SET      36    -0.092856   -0.0039851      0.15228      0.72899 GO_bp:go_foam_cell_differentiation
GO_bp:go_positive_regulation...478       SET       5    -0.056781  -0.00090889      0.40299      0.55602 GO_bp:go_positive_regulation_of_mapkkk_cascade_by_fibroblast_growth_factor_receptor_signaling_pathway
GO_bp:go_negative_regulation...311       SET      11     -0.12302   -0.0029203      0.25767      0.68347 GO_bp:go_negative_regulation_of_inclusion_body_assembly
GO_bp:go_regulation_of_prote...16        SET      12     -0.04019  -0.00099644      0.21933      0.57269 GO_bp:go_regulation_of_protein_deubiquitination
GO_bp:go_positive_regulation...277       SET       8      0.20708    0.0041926      0.32235      0.26031 GO_bp:go_positive_regulation_of_extracellular_matrix_disassembly
GO_bp:go_copii_coated_vesicl...2         SET      14      0.18605    0.0049822      0.21156      0.18959 GO_bp:go_copii_coated_vesicle_cargo_loading
GO_bp:go_copii_coated_vesicl...1         SET      69      0.07676    0.0045569      0.09719      0.21483 GO_bp:go_copii_coated_vesicle_budding
GO_bp:go_receptor_mediated_e...2         SET       5     0.034998   0.00056022      0.38769      0.46403 GO_bp:go_receptor_mediated_endocytosis_involved_in_cholesterol_transport
GO_bp:go_mesenchyme_migration            SET       5     -0.45794   -0.0073303      0.43282      0.85497 GO_bp:go_mesenchyme_migration
GO_bp:go_membrane_fission                SET      11     -0.37553   -0.0089147      0.29959      0.89498 GO_bp:go_membrane_fission
GO_bp:go_establishment_of_pr...5         SET      18    -0.047427   -0.0014399      0.20469      0.59161 GO_bp:go_establishment_of_protein_localization_to_mitochondrial_membrane
GO_bp:go_regulation_of_sphin...          SET      14      -0.0872   -0.0023351      0.22283      0.65222 GO_bp:go_regulation_of_sphingolipid_biosynthetic_process
GO_bp:go_positive_regulation...755       SET       9     -0.11142   -0.0023925      0.27295      0.65843 GO_bp:go_positive_regulation_of_sphingolipid_biosynthetic_process
GO_bp:go_golgi_to_lysosome_t...          SET       8      0.29432    0.0059588      0.31682      0.17646 GO_bp:go_golgi_to_lysosome_transport
GO_bp:go_golgi_disassembly               SET       6      0.58122     0.010191       0.3411     0.044202 GO_bp:go_golgi_disassembly
GO_bp:go_establishment_of_pl...1         SET      15      0.17216     0.004772      0.21944      0.21636 GO_bp:go_establishment_of_planar_polarity_involved_in_neural_tube_closure
GO_bp:go_regulation_of_pancr...          SET       7    -0.055671   -0.0010543      0.29779      0.57415 GO_bp:go_regulation_of_pancreatic_juice_secretion
GO_bp:go_negative_regulation...503       SET       5    -0.058605  -0.00093809      0.35822      0.56498 GO_bp:go_negative_regulation_of_pancreatic_juice_secretion
GO_bp:go_positive_regulation...312       SET      11     -0.20913   -0.0049644      0.29321      0.76215 GO_bp:go_positive_regulation_of_glomerulus_development
GO_bp:go_chemokine_secretion             SET      18     -0.14283   -0.0043364      0.20464      0.75739 GO_bp:go_chemokine_secretion
GO_bp:go_positive_regulation...161       SET      15     -0.18023   -0.0049957      0.21977      0.79391 GO_bp:go_positive_regulation_of_chemokine_secretion
GO_bp:go_negative_regulation...372       SET       4      0.22337    0.0031981      0.45415      0.31142 GO_bp:go_negative_regulation_of_lipid_kinase_activity
GO_bp:go_positive_regulation...757       SET       7    0.0090338   0.00017109      0.38328       0.4906 GO_bp:go_positive_regulation_of_spindle_checkpoint
GO_bp:go_regulation_of_metap...          SET       7      0.33969    0.0064333       0.3106      0.13706 GO_bp:go_regulation_of_metaphase_plate_congression
GO_bp:go_regulation_of_arach...          SET       8     -0.20041   -0.0040575      0.31368      0.73855 GO_bp:go_regulation_of_arachidonic_acid_secretion
GO_bp:go_positive_regulation...42        SET       6     -0.41279   -0.0072381      0.38471      0.85836 GO_bp:go_positive_regulation_of_arachidonic_acid_secretion
GO_bp:go_positive_regulation...355       SET       7      0.22077    0.0041811      0.35347      0.26613 GO_bp:go_positive_regulation_of_histone_h4_acetylation
GO_bp:go_negative_regulation...294       SET       5      0.22273    0.0035652      0.37347      0.27546 GO_bp:go_negative_regulation_of_histone_h4_acetylation
GO_bp:go_axis_elongation_inv...          SET       5      0.48542    0.0077701      0.36422     0.091315 GO_bp:go_axis_elongation_involved_in_somitogenesis
GO_bp:go_regulation_of_retin...2         SET       5      0.17037    0.0027271      0.47465      0.35982 GO_bp:go_regulation_of_retinal_ganglion_cell_axon_guidance
GO_bp:go_fibroblast_growth_f...1         SET       8     -0.10775   -0.0021814      0.32613      0.62944 GO_bp:go_fibroblast_growth_factor_production
GO_bp:go_positive_regulation...293       SET       5     -0.13368   -0.0021399      0.42103      0.62457 GO_bp:go_positive_regulation_of_fibroblast_growth_factor_production
GO_bp:go_regulation_of_pepti...2         SET     204      0.12031     0.012238      0.06512     0.032344 GO_bp:go_regulation_of_peptide_hormone_secretion
GO_bp:go_positive_regulation...613       SET      94      0.24589     0.017027     0.094176    0.0045183 GO_bp:go_positive_regulation_of_peptide_hormone_secretion
GO_bp:go_negative_regulation...506       SET      45     0.098083    0.0047052      0.14201      0.24489 GO_bp:go_negative_regulation_of_peptide_hormone_secretion
GO_bp:go_cytoskeletal_anchor...1         SET       9     -0.10461   -0.0022464      0.30021      0.63625 GO_bp:go_cytoskeletal_anchoring_at_nuclear_membrane
GO_bp:go_regulation_of_osteo...4         SET       5      0.40701     0.006515      0.42259      0.16775 GO_bp:go_regulation_of_osteoclast_proliferation
GO_bp:go_spindle_assembly_in...          SET       6      0.26212     0.004596      0.38859      0.24999 GO_bp:go_spindle_assembly_involved_in_meiosis
GO_bp:go_regulation_of_methy...          SET      13     -0.15864   -0.0040937      0.25715      0.73135 GO_bp:go_regulation_of_methylation_dependent_chromatin_silencing
GO_bp:go_positive_regulation...499       SET      10     -0.30417   -0.0068848      0.28449       0.8575 GO_bp:go_positive_regulation_of_methylation_dependent_chromatin_silencing
GO_bp:go_negative_regulation...565       SET       5      0.39222    0.0062782      0.39601      0.16099 GO_bp:go_negative_regulation_of_protein_targeting_to_membrane
GO_bp:go_negative_regulation...497       SET       6     -0.27968    -0.004904      0.30852      0.81766 GO_bp:go_negative_regulation_of_oxidative_phosphorylation
GO_bp:go_regulation_of_locom...          SET       5       0.2266    0.0036272      0.42624       0.2975 GO_bp:go_regulation_of_locomotion_involved_in_locomotory_behavior
GO_bp:go_negative_regulation...525       SET      11     -0.20179   -0.0047901      0.29966      0.74964 GO_bp:go_negative_regulation_of_platelet_aggregation
GO_bp:go_positive_regulation...77        SET      10     0.044919    0.0010167      0.28134      0.43658 GO_bp:go_positive_regulation_of_brown_fat_cell_differentiation
GO_bp:go_positive_regulation...108       SET      13     0.055436    0.0014306      0.26488      0.41711 GO_bp:go_positive_regulation_of_cell_aging
GO_bp:go_negative_regulation...147       SET       4    -0.094157   -0.0013481      0.47807      0.57807 GO_bp:go_negative_regulation_of_cholesterol_efflux
GO_bp:go_regulation_of_heart...2         SET       6    -0.066041    -0.001158      0.37787      0.56937 GO_bp:go_regulation_of_heart_induction
GO_bp:go_phagosome_lysosome_...          SET       7       0.2586    0.0048976      0.35204       0.2313 GO_bp:go_phagosome_lysosome_fusion
